Kanton ^aktualisiert^,zweifach Geimpfte,einfach Geimpfte,Bevölkerung
BL ^19.05.2021^,21.008539804054337,11.998562880871114,289468
OW ^19.05.2021^,20.59056156076984,8.29422620616926,37930
SH ^19.05.2021^,20.526303006751835,11.793850488172147,82348
NE ^19.05.2021^,19.44463330613725,9.615515365787326,176496
UR ^19.05.2021^,19.230035691905297,12.996212843636759,36703
GE ^19.05.2021^,18.864058334391267,14.700234860987685,504128
GR ^19.05.2021^,18.536234869687117,11.07973530431462,199021
TI ^19.05.2021^,18.039437709642637,16.437120722863458,351491
ZG ^19.05.2021^,17.80840162329014,11.38731765406371,127642
SO ^19.05.2021^,17.435249067201458,11.684777672417864,275247
AI ^19.05.2021^,17.385912698412696,10.435267857142858,16128
NW ^19.05.2021^,17.378791746930627,11.599786478520203,43087
AG ^19.05.2021^,17.28991244377374,11.728160152804206,685845
AR ^19.05.2021^,17.269366038416447,11.288664442240059,55445
VS ^19.05.2021^,16.80630923956298,11.89928369871934,345525
BE ^19.05.2021^,16.79435945487814,16.791954392317653,1039474
SG ^19.05.2021^,16.33433450680785,11.223063277557397,510734
CH ^19.05.2021^,15.877396705311261,14.33633824085964,8606033
JU ^19.05.2021^,15.655577299412915,14.82795172863666,73584
BS ^19.05.2021^,15.338738996344029,18.084291579011865,195844
TG ^19.05.2021^,14.934519061195434,13.672834979448895,279547
VD ^19.05.2021^,14.772114699080113,16.14648154634591,805098
GL ^19.05.2021^,14.592264104459227,16.91549642769155,40590
LU ^19.05.2021^,14.134149883810998,15.043812935708752,413120
FR ^19.05.2021^,13.827641609407582,12.352734606862388,321783
SZ ^19.05.2021^,13.616650049850449,14.456630109670987,160480
ZH ^19.05.2021^,12.082051615208458,16.30371441100518,1539275
