Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:il: Israel ^31.03.2021^,115.88,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^30.03.2021^,102.25,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^31.03.2021^,84.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^31.03.2021^,54.73,"Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^30.03.2021^,51.58,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^31.03.2021^,49.17,Oxford/AstraZeneca
:mc: Monaco ^19.03.2021^,46.07,Pfizer/BioNTech
:bh: Bahrain ^31.03.2021^,45.04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:us: Vereinigte Staaten ^31.03.2021^,44.93,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mv: Malediven ^31.03.2021^,43.98,Oxford/AstraZeneca
:mt: Malta ^30.03.2021^,43.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^31.03.2021^,35.92,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sm: San Marino ^30.03.2021^,34.65,Sputnik V
:hu: Ungarn ^31.03.2021^,29.53,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^31.03.2021^,28.34,Pfizer/BioNTech
:ag: Antigua und Barbuda ^25.03.2021^,26.98,Oxford/AstraZeneca
:sg: Singapur ^29.03.2021^,22.54,"Moderna, Pfizer/BioNTech"
:dm: Dominica ^25.03.2021^,22.31,Oxford/AstraZeneca
:bb: Barbados ^29.03.2021^,22.17,Oxford/AstraZeneca
:ma: Marokko ^31.03.2021^,21.66,"Oxford/AstraZeneca, Sinopharm/Beijing"
:is: Island ^31.03.2021^,21.39,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^31.03.2021^,19.68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^31.03.2021^,19.37,"Pfizer/BioNTech, Sinovac"
:dk: Dänemark ^30.03.2021^,19.17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^31.03.2021^,18.93,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^31.03.2021^,18.78,"Pfizer/BioNTech, Sinovac"
:sk: Slowakei ^31.03.2021^,17.98,Pfizer/BioNTech
:at: Österreich ^30.03.2021^,17.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^31.03.2021^,17.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^31.03.2021^,17.69,"Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^31.03.2021^,17.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^30.03.2021^,17.09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^31.03.2021^,16.87,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^28.03.2021^,16.54,"Moderna, Pfizer/BioNTech"
:de: Deutschland ^31.03.2021^,16.44,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^31.03.2021^,16.41,"Moderna, Pfizer/BioNTech"
:ie: Irland ^28.03.2021^,16.33,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^31.03.2021^,16.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^27.03.2021^,16.12,Oxford/AstraZeneca
:pl: Polen ^30.03.2021^,16.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^31.03.2021^,15.96,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^31.03.2021^,15.93,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ro: Rumänien ^30.03.2021^,15.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^29.03.2021^,15.72,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^30.03.2021^,15.57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^31.03.2021^,15.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^30.03.2021^,14.79,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^20.03.2021^,14.78,Pfizer/BioNTech
:li: Liechtenstein ^28.03.2021^,14.35,"Moderna, Pfizer/BioNTech"
:kw: Kuwait ^29.03.2021^,14.16,Pfizer/BioNTech
:nl: Niederlande ^28.03.2021^,13.88,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^31.03.2021^,12.68,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lc: St. Lucia ^31.03.2021^,12.18,Oxford/AstraZeneca
:ad: Andorra ^19.03.2021^,12.02,Pfizer/BioNTech
:hr: Kroatien ^29.03.2021^,10.48,Pfizer/BioNTech
:vc: St. Vincent und die Grenadinen ^26.03.2021^,9.48,Oxford/AstraZeneca
:mn: Mongolei ^31.03.2021^,9.16,Oxford/AstraZeneca
:br: Brasilien ^31.03.2021^,9.01,"Oxford/AstraZeneca, Sinovac"
:gd: Grenada ^24.03.2021^,8.73,Oxford/AstraZeneca
:ar: Argentinien ^31.03.2021^,8.61,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:pa: Panama ^30.03.2021^,8.44,Pfizer/BioNTech
:do: Dominikanische Republik ^30.03.2021^,8.4,"Oxford/AstraZeneca, Sinovac"
:cn: Volksrepublik China ^31.03.2021^,8.32,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:ru: Russland ^31.03.2021^,7.79,"EpiVacCorona, Sputnik V"
:cr: Costa Rica ^29.03.2021^,7.55,Pfizer/BioNTech
:lv: Lettland ^31.03.2021^,7.35,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bg: Bulgarien ^31.03.2021^,6.8,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mx: Mexiko ^31.03.2021^,6.09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:np: Nepal ^19.03.2021^,5.49,Oxford/AstraZeneca
:bz: Belize ^26.03.2021^,5.13,Oxford/AstraZeneca
:az: Aserbaidschan ^26.03.2021^,5.03,Sinovac
:in: Indien ^31.03.2021^,4.72,"Covaxin, Oxford/AstraZeneca"
:sr: Suriname ^31.03.2021^,4.44,Oxford/AstraZeneca
:st: São Tomé und Príncipe ^29.03.2021^,4.44,Oxford/AstraZeneca
:id: Indonesien ^31.03.2021^,4.27,Sinovac
