Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:mt: Malta ^18.08.2021^,178.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^19.08.2021^,177.61,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^19.08.2021^,150.53,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^14.08.2021^,146.1,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^09.08.2021^,145.91,"Oxford/AstraZeneca, Sinopharm/Beijing"
:qa: Katar ^19.08.2021^,145.87,"Moderna, Pfizer/BioNTech"
:il: Israel ^19.08.2021^,145.4,"Moderna, Pfizer/BioNTech"
:cl: Chile ^18.08.2021^,144.52,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:bh: Bahrain ^19.08.2021^,143.3,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:dk: Dänemark ^18.08.2021^,142.4,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:is: Island ^06.08.2021^,139.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^19.08.2021^,137.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^27.07.2021^,136.46,Oxford/AstraZeneca
:pt: Portugal ^19.08.2021^,136.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^18.08.2021^,135.76,"Pfizer/BioNTech, Sputnik V"
:be: Belgien ^18.08.2021^,135.76,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^15.08.2021^,134.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^18.08.2021^,134.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^19.08.2021^,132.87,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:ie: Irland ^18.08.2021^,131.62,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^18.08.2021^,130.54,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^19.08.2021^,129.98,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nl: Niederlande ^19.08.2021^,126.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^19.08.2021^,123.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^18.08.2021^,121.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^17.08.2021^,120.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:lu: Luxemburg ^19.08.2021^,119.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^18.08.2021^,119.45,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^15.08.2021^,118.63,"Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^19.08.2021^,118.21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^19.08.2021^,115.52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^19.08.2021^,114.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^18.08.2021^,114.13,"Moderna, Pfizer/BioNTech"
:at: Österreich ^19.08.2021^,114.09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^06.08.2021^,112.27,Pfizer/BioNTech
:lt: Litauen ^18.08.2021^,109.82,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^18.08.2021^,109.45,"Moderna, Pfizer/BioNTech"
:cu: Kuba ^17.08.2021^,108.48,"Abdala, Soberana02"
:ch: Schweiz ^18.08.2021^,107.8,"Moderna, Pfizer/BioNTech"
:us: Vereinigte Staaten ^19.08.2021^,107.53,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:gr: Griechenland ^19.08.2021^,106.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^19.08.2021^,103.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^19.08.2021^,103.39,"Pfizer/BioNTech, Sinovac"
:mu: Mauritius ^09.08.2021^,101.99,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:do: Dominikanische Republik ^18.08.2021^,99.04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:kh: Kambodscha ^18.08.2021^,98.78,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:sa: Saudi-Arabien ^19.08.2021^,95.57,"Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^19.08.2021^,94.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^19.08.2021^,92.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^19.08.2021^,92.34,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:jp: Japan ^19.08.2021^,91.51,"Moderna, Pfizer/BioNTech"
:si: Slowenien ^19.08.2021^,88.3,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^17.08.2021^,87.95,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sv: El Salvador ^19.08.2021^,84.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ar: Argentinien ^19.08.2021^,83.39,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:rs: Serbien ^18.08.2021^,83.13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:fj: Fidschi ^16.08.2021^,83.13,Oxford/AstraZeneca
:pa: Panama ^17.08.2021^,83.04,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^12.08.2021^,82.95,Oxford/AstraZeneca
:br: Brasilien ^19.08.2021^,81.69,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sk: Slowakei ^19.08.2021^,81.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^19.08.2021^,80.89,"Oxford/AstraZeneca, Sinopharm/Beijing"
:lk: Sri Lanka ^18.08.2021^,79.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:hr: Kroatien ^18.08.2021^,77.74,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^19.08.2021^,76.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cr: Costa Rica ^16.08.2021^,75.54,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^16.08.2021^,72.95,Oxford/AstraZeneca
":kr: Korea, Süd ^19.08.2021^",67.85,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bb: Barbados ^17.08.2021^,65.53,Oxford/AstraZeneca
:co: Kolumbien ^18.08.2021^,63.8,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:au: Australien ^19.08.2021^,63.53,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mx: Mexiko ^18.08.2021^,61.58,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:kz: Kasachstan ^19.08.2021^,59.1,"QazVac, Sinopharm/HayatVax, Sputnik V"
:az: Aserbaidschan ^19.08.2021^,59.09,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:jo: Jordanien ^19.08.2021^,58.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:me: Montenegro ^19.08.2021^,58.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:tt: Trinidad und Tobago ^19.08.2021^,58.13,"Oxford/AstraZeneca, Sinopharm/Beijing"
:om: Oman ^16.08.2021^,57.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:dm: Dominica ^16.08.2021^,57.56,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ws: Samoa ^16.08.2021^,56.07,Oxford/AstraZeneca
:gy: Guyana ^16.08.2021^,55.3,"Oxford/AstraZeneca, Sputnik V"
:nz: Neuseeland ^17.08.2021^,54.12,Pfizer/BioNTech
:mk: Nordmazedonien ^18.08.2021^,53.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
