Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:mt: Malta ^10.08.2021^,176.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^10.08.2021^,173.88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sc: Seychellen ^22.07.2021^,143.82,"Oxford/AstraZeneca, Sinopharm/Beijing"
:uy: Uruguay ^10.08.2021^,142.04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:bh: Bahrain ^10.08.2021^,140.35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:is: Island ^06.08.2021^,139.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^10.08.2021^,139.27,"Moderna, Pfizer/BioNTech"
:sg: Singapur ^09.08.2021^,139.23,"Moderna, Pfizer/BioNTech"
:cl: Chile ^08.08.2021^,137.5,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^10.08.2021^,137.25,"Moderna, Pfizer/BioNTech"
:nr: Nauru ^27.07.2021^,136.46,Oxford/AstraZeneca
:sm: San Marino ^05.08.2021^,135.36,"Pfizer/BioNTech, Sputnik V"
:ca: Kanada ^10.08.2021^,134.72,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^10.08.2021^,134.5,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:be: Belgien ^10.08.2021^,132.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^09.08.2021^,130.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^10.08.2021^,128.46,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gb: Vereinigtes Königreich ^09.08.2021^,127.83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^09.08.2021^,127.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^10.08.2021^,126.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
