Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^22.11.2021^,246.72,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^15.11.2021^,215.68,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^23.11.2021^,209.67,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:uy: Uruguay ^24.11.2021^,193.18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^05.11.2021^,184.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mt: Malta ^23.11.2021^,181.52,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^23.11.2021^,181.1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^17.11.2021^,177.32,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:il: Israel ^24.11.2021^,173.35,"Moderna, Pfizer/BioNTech"
:cn: Volksrepublik China ^24.11.2021^,170.1,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:qa: Katar ^23.11.2021^,168.46,"Moderna, Pfizer/BioNTech"
:kh: Kambodscha ^24.11.2021^,168.24,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:bn: Brunei ^24.11.2021^,167.21,"Oxford/AstraZeneca, Sinopharm/Beijing"
:gb: Vereinigtes Königreich ^23.11.2021^,165.73,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^24.11.2021^,164.66,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
":kr: Korea, Süd ^24.11.2021^",163.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^23.11.2021^,161.25,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^23.11.2021^,161.09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^15.11.2021^,160.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^24.11.2021^,159.01,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ca: Kanada ^24.11.2021^,158.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^24.11.2021^,156.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
