Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^23.04.2021^,123.21,"Oxford/AstraZeneca, Sinopharm/Beijing"
:il: Israel ^24.04.2021^,119.99,"Moderna, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^23.04.2021^,103.07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sm: San Marino ^23.04.2021^,76.68,"Pfizer/BioNTech, Sputnik V"
:bt: Bhutan ^24.04.2021^,75.13,Oxford/AstraZeneca
:cl: Chile ^23.04.2021^,73.81,"Pfizer/BioNTech, Sinovac"
:mt: Malta ^24.04.2021^,70.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^24.04.2021^,68.68,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:us: Vereinigte Staaten ^24.04.2021^,67.47,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^23.04.2021^,67.14,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^22.04.2021^,66.36,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mc: Monaco ^16.04.2021^,58.49,Pfizer/BioNTech
:hu: Ungarn ^23.04.2021^,53.1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^24.04.2021^,48.41,Pfizer/BioNTech
:rs: Serbien ^24.04.2021^,47.53,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:uy: Uruguay ^24.04.2021^,46.11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^18.04.2021^,37.84,"Moderna, Pfizer/BioNTech"
:ad: Andorra ^19.04.2021^,34.19,"Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^22.04.2021^,33.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^24.04.2021^,32.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dm: Dominica ^22.04.2021^,32.02,Oxford/AstraZeneca
:ca: Kanada ^24.04.2021^,31.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^24.04.2021^,31.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^24.04.2021^,30.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^23.04.2021^,30.51,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^22.04.2021^,30.38,Oxford/AstraZeneca
:dk: Dänemark ^23.04.2021^,30.36,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^23.04.2021^,29.63,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^23.04.2021^,29.48,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^23.04.2021^,29.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^24.04.2021^,29.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^24.04.2021^,29.17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^24.04.2021^,28.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^23.04.2021^,28.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^24.04.2021^,28.02,"Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^23.04.2021^,27.69,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^22.04.2021^,27.66,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
