Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^19.10.2021^,220.65,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^21.10.2021^,208.17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^21.10.2021^,187.19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^21.10.2021^,179.92,"Moderna, Pfizer/BioNTech"
:cl: Chile ^17.10.2021^,177.95,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^20.10.2021^,168.43,"Moderna, Pfizer/BioNTech, Sinovac"
:mt: Malta ^20.10.2021^,167.31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^21.10.2021^,165.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^21.10.2021^,163.87,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^15.10.2021^,161.15,"Oxford/AstraZeneca, Sinopharm/Beijing"
:kh: Kambodscha ^20.10.2021^,159.32,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:pt: Portugal ^18.10.2021^,158.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^21.10.2021^,156.14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^21.10.2021^,155.14,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:es: Spanien ^20.10.2021^,152.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^21.10.2021^,152.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^20.10.2021^,151.81,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:my: Malaysia ^21.10.2021^,148.5,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ie: Irland ^20.10.2021^,146.45,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^21.10.2021^,146.37,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^21.10.2021^,145.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^20.10.2021^,144.76,"Moderna, Pfizer/BioNTech"
:fr: Frankreich ^20.10.2021^,144.65,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^21.10.2021^",144.61,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^20.10.2021^,144.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^21.10.2021^,143.28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^18.10.2021^,141.49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:se: Schweden ^21.10.2021^,140.68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^20.10.2021^,139.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
