Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^26.01.2022^,300.14,"Abdala, Soberana02"
:cl: Chile ^26.01.2022^,241.77,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^28.01.2022^,234.73,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^27.01.2022^,233.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^24.01.2022^,232.59,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:dk: Dänemark ^27.01.2022^,224.73,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
":kr: Korea, Süd ^27.01.2022^",221.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^21.01.2022^,218.59,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:uy: Uruguay ^28.01.2022^,212.52,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:it: Italien ^28.01.2022^,210.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^28.01.2022^,210.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^28.01.2022^,209.76,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^27.01.2022^,207.21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^27.01.2022^,207.0,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:be: Belgien ^27.01.2022^,206.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^28.01.2022^,203.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^27.01.2022^,201.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^27.01.2022^,201.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^27.01.2022^,200.43,"Moderna, Pfizer/BioNTech"
:qa: Katar ^28.01.2022^,197.05,"Moderna, Pfizer/BioNTech"
:de: Deutschland ^27.01.2022^,195.59,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^28.01.2022^,195.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^28.01.2022^,195.03,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:at: Österreich ^27.01.2022^,193.28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^28.01.2022^,193.08,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:sc: Seychellen ^18.01.2022^,192.86,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:nl: Niederlande ^22.01.2022^,192.33,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^28.01.2022^,191.98,"Moderna, Pfizer/BioNTech"
:es: Spanien ^27.01.2022^,191.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^28.01.2022^,191.55,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:au: Australien ^28.01.2022^,191.34,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^22.01.2022^,190.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^28.01.2022^,189.72,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:se: Schweden ^27.01.2022^,188.52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^27.01.2022^,187.77,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^28.01.2022^,183.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:vn: Vietnam ^26.01.2022^,182.94,"Abdala, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nz: Neuseeland ^28.01.2022^,182.78,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^23.01.2022^,181.53,"Pfizer/BioNTech, Sputnik V"
:li: Liechtenstein ^27.01.2022^,179.74,"Moderna, Pfizer/BioNTech"
:bt: Bhutan ^23.01.2022^,179.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ad: Andorra ^16.01.2022^,175.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^27.01.2022^,174.85,"Moderna, Pfizer/BioNTech"
:kw: Kuwait ^27.01.2022^,168.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:br: Brasilien ^28.01.2022^,168.46,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:tr: Türkei ^28.01.2022^,166.52,"Pfizer/BioNTech, Sinovac, Turkovac"
