Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^03.05.2021^,129.88,"Oxford/AstraZeneca, Sinopharm/Beijing"
:il: Israel ^04.05.2021^,121.03,"Moderna, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^04.05.2021^,108.99,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sm: San Marino ^04.05.2021^,91.24,"Pfizer/BioNTech, Sputnik V"
:mt: Malta ^04.05.2021^,79.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cl: Chile ^04.05.2021^,79.16,"Pfizer/BioNTech, Sinovac"
:bh: Bahrain ^04.05.2021^,76.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mv: Malediven ^03.05.2021^,76.34,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:gb: Vereinigtes Königreich ^04.05.2021^,74.66,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^04.05.2021^,74.08,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:hu: Ungarn ^04.05.2021^,65.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bt: Bhutan ^04.05.2021^,62.31,Oxford/AstraZeneca
:mc: Monaco ^22.04.2021^,62.15,Pfizer/BioNTech
:qa: Katar ^04.05.2021^,58.0,Pfizer/BioNTech
:uy: Uruguay ^04.05.2021^,54.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:rs: Serbien ^02.05.2021^,51.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mn: Mongolei ^04.05.2021^,50.68,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:is: Island ^03.05.2021^,42.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dm: Dominica ^28.04.2021^,38.65,Oxford/AstraZeneca
:es: Spanien ^04.05.2021^,38.32,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^04.05.2021^,38.17,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^04.05.2021^,37.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^18.04.2021^,37.84,"Moderna, Pfizer/BioNTech"
:de: Deutschland ^04.05.2021^,37.56,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^03.05.2021^,37.38,"Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^04.05.2021^,37.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^04.05.2021^,36.5,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^04.05.2021^,36.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^04.05.2021^,35.81,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^04.05.2021^,35.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^04.05.2021^,34.4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^04.05.2021^,34.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^04.05.2021^,34.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^04.05.2021^,34.17,"Oxford/AstraZeneca, Pfizer/BioNTech"
