Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^14.06.2021^,140.02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sc: Seychellen ^10.06.2021^,139.51,"Oxford/AstraZeneca, Sinopharm/Beijing"
:mt: Malta ^13.06.2021^,133.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^13.06.2021^,128.19,"Pfizer/BioNTech, Sputnik V"
:il: Israel ^14.06.2021^,122.79,"Moderna, Pfizer/BioNTech"
:bh: Bahrain ^14.06.2021^,111.63,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mn: Mongolei ^14.06.2021^,108.37,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^13.06.2021^,106.94,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^13.06.2021^,105.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^14.06.2021^,97.64,"Moderna, Pfizer/BioNTech"
:hu: Ungarn ^09.06.2021^,97.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:uy: Uruguay ^14.06.2021^,95.12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^11.06.2021^,92.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^14.06.2021^,92.88,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mv: Malediven ^13.06.2021^,91.15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mc: Monaco ^10.06.2021^,86.55,Pfizer/BioNTech
:cy: Zypern ^12.06.2021^,80.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^14.06.2021^,78.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^07.06.2021^,75.07,"Moderna, Pfizer/BioNTech"
:be: Belgien ^13.06.2021^,74.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^13.06.2021^,72.98,"Moderna, Pfizer/BioNTech"
:rs: Serbien ^12.06.2021^,72.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:de: Deutschland ^13.06.2021^,72.49,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^14.06.2021^,72.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^13.06.2021^,71.1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^14.06.2021^,70.68,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^14.06.2021^,70.23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^13.06.2021^,69.77,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^08.06.2021^,68.65,Oxford/AstraZeneca
:li: Liechtenstein ^09.06.2021^,67.6,"Moderna, Pfizer/BioNTech"
:pt: Portugal ^14.06.2021^,67.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^09.06.2021^,66.84,"Moderna, Pfizer/BioNTech"
:gr: Griechenland ^14.06.2021^,66.57,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^13.06.2021^,66.5,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^13.06.2021^,65.57,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^13.06.2021^,64.66,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^14.06.2021^,64.51,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^14.06.2021^,63.73,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^14.06.2021^,62.82,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:ie: Irland ^09.06.2021^,62.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^27.05.2021^,62.56,Oxford/AstraZeneca
:ee: Estland ^13.06.2021^,62.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^14.06.2021^,62.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^13.06.2021^,61.03,"Moderna, Pfizer/BioNTech"
:se: Schweden ^11.06.2021^,60.91,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^12.06.2021^,59.97,Oxford/AstraZeneca
:kn: St. Kitts und Nevis ^10.06.2021^,58.38,Oxford/AstraZeneca
:do: Dominikanische Republik ^13.06.2021^,57.63,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:sk: Slowakei ^14.06.2021^,55.12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^07.06.2021^,53.68,"Oxford/AstraZeneca, Pfizer/BioNTech"
:dm: Dominica ^09.06.2021^,52.34,Oxford/AstraZeneca
:bb: Barbados ^13.06.2021^,52.3,Oxford/AstraZeneca
:hr: Kroatien ^13.06.2021^,52.12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^14.06.2021^,50.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^14.06.2021^,45.91,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^14.06.2021^,45.22,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ro: Rumänien ^13.06.2021^,44.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:me: Montenegro ^14.06.2021^,41.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:tr: Türkei ^14.06.2021^,41.24,"Pfizer/BioNTech, Sinovac"
:gy: Guyana ^11.06.2021^,38.22,"Oxford/AstraZeneca, Sputnik V"
:cr: Costa Rica ^07.06.2021^,37.42,"Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^14.06.2021^,37.12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ar: Argentinien ^14.06.2021^,36.25,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:mu: Mauritius ^08.06.2021^,35.8,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:sv: El Salvador ^11.06.2021^,35.63,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:kh: Kambodscha ^14.06.2021^,33.12,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:cu: Kuba ^12.06.2021^,31.64,"Abdala, Soberana02"
":kr: Korea, Süd ^14.06.2021^",30.87,"Oxford/AstraZeneca, Pfizer/BioNTech"
:pa: Panama ^13.06.2021^,29.7,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mx: Mexiko ^13.06.2021^,29.1,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:al: Albanien ^13.06.2021^,29.06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:to: Tonga ^01.06.2021^,28.36,Oxford/AstraZeneca
:az: Aserbaidschan ^14.06.2021^,27.38,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:lc: St. Lucia ^14.06.2021^,27.36,Oxford/AstraZeneca
:jo: Jordanien ^14.06.2021^,26.28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:co: Kolumbien ^13.06.2021^,25.6,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:fj: Fidschi ^08.06.2021^,24.92,Oxford/AstraZeneca
:gd: Grenada ^11.06.2021^,24.82,Oxford/AstraZeneca
:sr: Suriname ^14.06.2021^,24.62,Oxford/AstraZeneca
