Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^20.11.2021^,246.28,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^15.11.2021^,215.68,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^21.11.2021^,208.46,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:uy: Uruguay ^22.11.2021^,192.89,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^05.11.2021^,184.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mt: Malta ^22.11.2021^,180.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^17.11.2021^,177.32,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:is: Island ^18.11.2021^,177.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^22.11.2021^,173.14,"Moderna, Pfizer/BioNTech"
:cn: Volksrepublik China ^22.11.2021^,169.14,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:qa: Katar ^21.11.2021^,167.96,"Moderna, Pfizer/BioNTech"
:kh: Kambodscha ^21.11.2021^,167.67,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:bn: Brunei ^22.11.2021^,165.02,"Oxford/AstraZeneca, Sinopharm/Beijing"
:gb: Vereinigtes Königreich ^21.11.2021^,164.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^22.11.2021^,163.85,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
":kr: Korea, Süd ^22.11.2021^",162.43,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^21.11.2021^,160.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^15.11.2021^,160.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^22.11.2021^,160.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^22.11.2021^,158.14,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ca: Kanada ^22.11.2021^,157.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^21.11.2021^,155.51,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^22.11.2021^,155.26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^22.11.2021^,153.76,"Moderna, Pfizer/BioNTech"
:dk: Dänemark ^22.11.2021^,153.71,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:fr: Frankreich ^21.11.2021^,152.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^19.11.2021^,150.1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:au: Australien ^22.11.2021^,149.63,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^22.11.2021^,148.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^31.10.2021^,147.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:be: Belgien ^21.11.2021^,146.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^22.11.2021^,144.99,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:at: Österreich ^22.11.2021^,144.09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nz: Neuseeland ^22.11.2021^,143.81,Pfizer/BioNTech
:mu: Mauritius ^19.11.2021^,143.5,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:nl: Niederlande ^17.11.2021^,141.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^21.11.2021^,141.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hu: Ungarn ^22.11.2021^,141.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:de: Deutschland ^22.11.2021^,140.62,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^22.11.2021^,140.49,"Pfizer/BioNTech, Sinovac"
:mv: Malediven ^18.11.2021^,140.4,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sm: San Marino ^07.11.2021^,140.01,"Pfizer/BioNTech, Sputnik V"
:br: Brasilien ^17.11.2021^,139.24,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sv: El Salvador ^22.11.2021^,138.88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:lu: Luxemburg ^21.11.2021^,138.25,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lk: Sri Lanka ^22.11.2021^,137.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:ad: Andorra ^31.10.2021^,135.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^22.11.2021^,134.59,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:fj: Fidschi ^22.11.2021^,134.37,Oxford/AstraZeneca
:cr: Costa Rica ^15.11.2021^,133.84,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^22.11.2021^,133.5,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^18.11.2021^,133.37,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sa: Saudi-Arabien ^22.11.2021^,133.31,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^22.11.2021^,133.26,"Moderna, Pfizer/BioNTech"
:mn: Mongolei ^22.11.2021^,132.36,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gr: Griechenland ^22.11.2021^,132.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^22.11.2021^,130.75,"Moderna, Pfizer/BioNTech"
:ma: Marokko ^21.11.2021^,130.18,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:th: Thailand ^22.11.2021^,127.22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:pa: Panama ^22.11.2021^,127.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:do: Dominikanische Republik ^22.11.2021^,125.14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:tm: Turkmenistan ^29.08.2021^,123.91,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:cz: Tschechien ^22.11.2021^,121.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ir: Iran ^21.11.2021^,120.13,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Soberana02, Sputnik V"
:pe: Peru ^20.11.2021^,117.46,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ag: Antigua und Barbuda ^16.11.2021^,116.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:lv: Lettland ^22.11.2021^,114.81,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^22.11.2021^,113.61,"Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^22.11.2021^,112.39,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ws: Samoa ^15.11.2021^,111.67,Oxford/AstraZeneca
:om: Oman ^09.11.2021^,111.47,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:vn: Vietnam ^21.11.2021^,110.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
