Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^31.10.2021^,227.97,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^02.11.2021^,211.93,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^29.10.2021^,191.53,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:uy: Uruguay ^02.11.2021^,190.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^02.11.2021^,181.41,"Moderna, Pfizer/BioNTech"
:mt: Malta ^01.11.2021^,171.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^27.10.2021^,171.19,"Moderna, Pfizer/BioNTech, Sinovac"
:sc: Seychellen ^26.10.2021^,168.36,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:is: Island ^28.10.2021^,166.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^02.11.2021^,165.23,"Moderna, Pfizer/BioNTech"
:kh: Kambodscha ^31.10.2021^,162.77,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:pt: Portugal ^25.10.2021^,159.44,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^02.11.2021^,159.06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^02.11.2021^,158.28,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:ca: Kanada ^02.11.2021^,154.49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^30.10.2021^,154.15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^02.11.2021^",153.69,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^02.11.2021^,153.48,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^01.11.2021^,152.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^01.11.2021^,152.26,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:jp: Japan ^01.11.2021^,150.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^02.11.2021^,149.21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
