Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^15.05.2021^,133.77,"Oxford/AstraZeneca, Sinopharm/Beijing"
:il: Israel ^19.05.2021^,121.81,"Moderna, Pfizer/BioNTech"
:sm: San Marino ^18.05.2021^,121.41,"Pfizer/BioNTech, Sputnik V"
:ae: Vereinigte Arabische Emirate ^19.05.2021^,118.34,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^18.05.2021^,99.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^19.05.2021^,89.29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^18.05.2021^,88.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^18.05.2021^,85.23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^18.05.2021^,83.96,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:us: Vereinigte Staaten ^19.05.2021^,82.91,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:hu: Ungarn ^19.05.2021^,79.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mn: Mongolei ^19.05.2021^,76.13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^19.05.2021^,74.65,Pfizer/BioNTech
:mc: Monaco ^18.05.2021^,73.04,Pfizer/BioNTech
:uy: Uruguay ^19.05.2021^,70.38,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:nr: Nauru ^18.05.2021^,68.23,Oxford/AstraZeneca
:is: Island ^19.05.2021^,64.48,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^19.05.2021^,62.49,Oxford/AstraZeneca
:rs: Serbien ^19.05.2021^,61.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sg: Singapur ^17.05.2021^,58.24,"Moderna, Pfizer/BioNTech"
:cy: Zypern ^18.05.2021^,52.73,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^19.05.2021^,51.52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^19.05.2021^,50.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^18.05.2021^,49.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^18.05.2021^,49.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^18.05.2021^,48.75,"Moderna, Pfizer/BioNTech"
:it: Italien ^19.05.2021^,47.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^18.05.2021^,47.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^18.05.2021^,47.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^19.05.2021^,47.16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dm: Dominica ^17.05.2021^,47.16,Oxford/AstraZeneca
:at: Österreich ^18.05.2021^,46.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^19.05.2021^,45.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^18.05.2021^,44.79,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^19.05.2021^,44.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^19.05.2021^,44.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^19.05.2021^,44.28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^18.05.2021^,43.26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^19.05.2021^,43.19,"Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^19.05.2021^,42.96,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bb: Barbados ^18.05.2021^,42.86,Oxford/AstraZeneca
:li: Liechtenstein ^16.05.2021^,42.83,"Moderna, Pfizer/BioNTech"
:kw: Kuwait ^16.05.2021^,42.62,Pfizer/BioNTech
:ch: Schweiz ^16.05.2021^,42.45,"Moderna, Pfizer/BioNTech"
:cz: Tschechien ^19.05.2021^,40.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^10.05.2021^,40.94,"Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^18.05.2021^,40.46,"Moderna, Pfizer/BioNTech"
:sk: Slowakei ^19.05.2021^,40.03,Pfizer/BioNTech
:ie: Irland ^11.05.2021^,38.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ro: Rumänien ^18.05.2021^,36.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hr: Kroatien ^19.05.2021^,35.32,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^17.05.2021^,35.17,Oxford/AstraZeneca
:kn: St. Kitts und Nevis ^18.05.2021^,35.15,Oxford/AstraZeneca
:sa: Saudi-Arabien ^19.05.2021^,35.12,"Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^19.05.2021^,31.8,"Pfizer/BioNTech, Sinovac"
:ma: Marokko ^19.05.2021^,31.71,"Oxford/AstraZeneca, Sinopharm/Beijing"
:cn: Volksrepublik China ^19.05.2021^,31.23,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:do: Dominikanische Republik ^18.05.2021^,31.07,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:lv: Lettland ^19.05.2021^,29.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^19.05.2021^,25.92,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cr: Costa Rica ^17.05.2021^,24.58,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lc: St. Lucia ^19.05.2021^,24.07,Oxford/AstraZeneca
:al: Albanien ^18.05.2021^,23.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:me: Montenegro ^19.05.2021^,23.61,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sv: El Salvador ^19.05.2021^,23.08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ar: Argentinien ^19.05.2021^,22.98,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:to: Tonga ^18.05.2021^,22.43,Oxford/AstraZeneca
:kh: Kambodscha ^19.05.2021^,20.96,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:tv: Tuvalu ^27.04.2021^,20.35,Oxford/AstraZeneca
:pa: Panama ^19.05.2021^,20.01,"Oxford/AstraZeneca, Pfizer/BioNTech"
:gy: Guyana ^06.05.2021^,19.51,"Oxford/AstraZeneca, Sputnik V"
:mx: Mexiko ^18.05.2021^,18.79,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:az: Aserbaidschan ^19.05.2021^,18.38,"Oxford/AstraZeneca, Sinovac"
:gd: Grenada ^11.05.2021^,17.35,Oxford/AstraZeneca
:mu: Mauritius ^12.05.2021^,17.35,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:bg: Bulgarien ^19.05.2021^,17.15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ru: Russland ^19.05.2021^,17.04,"EpiVacCorona, Sputnik V"
:bz: Belize ^18.05.2021^,16.2,Oxford/AstraZeneca
:vc: St. Vincent und die Grenadinen ^18.05.2021^,16.13,Oxford/AstraZeneca
:co: Kolumbien ^18.05.2021^,15.17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:kz: Kasachstan ^19.05.2021^,14.38,"QazVac, Sinopharm/HayatVax, Sputnik V"
:jo: Jordanien ^18.05.2021^,13.92,"Pfizer/BioNTech, Sinopharm/Beijing"
:in: Indien ^19.05.2021^,13.51,"Covaxin, Oxford/AstraZeneca"
:gq: Äquatorialguinea ^18.05.2021^,12.53,Sinopharm/Beijing
:au: Australien ^18.05.2021^,12.48,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mk: Nordmazedonien ^19.05.2021^,10.56,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:fj: Fidschi ^11.05.2021^,10.37,Oxford/AstraZeneca
:ws: Samoa ^18.05.2021^,10.36,Oxford/AstraZeneca
:bo: Bolivien ^18.05.2021^,10.23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nz: Neuseeland ^18.05.2021^,9.84,Pfizer/BioNTech
":kr: Korea, Süd ^19.05.2021^",9.82,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sr: Suriname ^19.05.2021^,9.78,Oxford/AstraZeneca
:lb: Libanon ^19.05.2021^,9.25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bs: Bahamas ^09.05.2021^,9.15,Oxford/AstraZeneca
:ec: Ecuador ^18.05.2021^,8.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:np: Nepal ^18.05.2021^,8.72,"Oxford/AstraZeneca, Sinopharm/Beijing"
:id: Indonesien ^18.05.2021^,8.5,"Oxford/AstraZeneca, Sinovac"
:pe: Peru ^18.05.2021^,8.2,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:lk: Sri Lanka ^19.05.2021^,7.86,"Oxford/AstraZeneca, Sinopharm/Beijing"
:la: Laos ^13.05.2021^,7.74,"Sinopharm/Beijing, Sputnik V"
:my: Malaysia ^19.05.2021^,7.12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:md: Moldau ^19.05.2021^,6.55,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cu: Kuba ^19.05.2021^,6.53,"Abdala, Soberana02"
:om: Oman ^05.05.2021^,6.39,"Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^19.05.2021^,5.99,Pfizer/BioNTech
:bd: Bangladesch ^18.05.2021^,5.85,Oxford/AstraZeneca
:zw: Simbabwe ^19.05.2021^,5.68,Sinopharm/Beijing
:st: São Tomé und Príncipe ^18.05.2021^,5.65,Oxford/AstraZeneca
:tn: Tunesien ^18.05.2021^,5.55,"Pfizer/BioNTech, Sinovac, Sputnik V"
:km: Komoren ^18.05.2021^,5.17,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:by: Belarus ^07.05.2021^,4.76,Sputnik V
:mm: Myanmar ^04.05.2021^,4.68,Oxford/AstraZeneca
:jm: Jamaika ^13.04.2021^,4.57,Oxford/AstraZeneca
:tt: Trinidad und Tobago ^19.05.2021^,4.5,Oxford/AstraZeneca
:uz: Usbekistan ^18.05.2021^,4.22,"Oxford/AstraZeneca, RBD-Dimer, Sputnik V"
:ba: Bosnien und Herzegowina ^18.05.2021^,4.17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:cv: Kap Verde ^18.05.2021^,4.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^05.05.2021^,3.64,Oxford/AstraZeneca
:th: Thailand ^19.05.2021^,3.64,"Oxford/AstraZeneca, Sinovac"
:py: Paraguay ^17.05.2021^,3.37,Sputnik V
:tg: Togo ^17.05.2021^,3.33,Oxford/AstraZeneca
:sz: Eswatini ^13.05.2021^,3.04,Oxford/AstraZeneca
:bw: Botswana ^14.05.2021^,3.04,Oxford/AstraZeneca
:ph: Philippinen ^18.05.2021^,3.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ir: Iran ^17.05.2021^,2.77,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:gh: Ghana ^07.05.2021^,2.74,Oxford/AstraZeneca
:ge: Georgien ^18.05.2021^,2.72,Oxford/AstraZeneca
:rw: Ruanda ^07.05.2021^,2.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sn: Senegal ^19.05.2021^,2.6,Sinopharm/Beijing
:ni: Nicaragua ^07.05.2021^,2.51,"Oxford/AstraZeneca, Sputnik V"
:na: Namibia ^19.05.2021^,2.38,"Oxford/AstraZeneca, Sinopharm/Beijing"
