Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^03.01.2022^,272.99,"Abdala, Soberana02"
:cl: Chile ^04.01.2022^,232.1,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^05.01.2022^,227.46,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sg: Singapur ^02.01.2022^,217.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mt: Malta ^04.01.2022^,212.56,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^05.01.2022^,212.16,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
":kr: Korea, Süd ^05.01.2022^",205.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^05.01.2022^,200.64,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cn: Volksrepublik China ^05.01.2022^,198.86,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:gb: Vereinigtes Königreich ^04.01.2022^,196.4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^04.01.2022^,195.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^04.01.2022^,194.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^05.01.2022^,192.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^05.01.2022^,188.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^04.01.2022^,187.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^05.01.2022^,186.16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:fr: Frankreich ^04.01.2022^,185.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^28.12.2021^,185.49,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ca: Kanada ^05.01.2022^,183.76,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^04.01.2022^,182.96,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^04.01.2022^,181.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^05.01.2022^,181.33,"Moderna, Pfizer/BioNTech"
:de: Deutschland ^05.01.2022^,180.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^04.01.2022^,180.62,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:no: Norwegen ^04.01.2022^,180.33,"Moderna, Pfizer/BioNTech"
:bn: Brunei ^14.12.2021^,179.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
:qa: Katar ^05.01.2022^,179.0,"Moderna, Pfizer/BioNTech"
:my: Malaysia ^05.01.2022^,178.65,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:fi: Finnland ^05.01.2022^,175.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^05.01.2022^,174.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^23.12.2021^,172.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^01.01.2022^,171.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^04.01.2022^,170.41,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gr: Griechenland ^05.01.2022^,169.8,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^02.01.2022^,169.62,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:au: Australien ^05.01.2022^,167.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^04.01.2022^,167.54,"Moderna, Pfizer/BioNTech"
:sm: San Marino ^02.01.2022^,167.01,"Pfizer/BioNTech, Sputnik V"
:kw: Kuwait ^05.01.2022^,163.16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:nz: Neuseeland ^05.01.2022^,161.06,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^05.01.2022^,160.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ch: Schweiz ^04.01.2022^,160.67,"Moderna, Pfizer/BioNTech"
:mu: Mauritius ^30.12.2021^,160.07,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:jp: Japan ^03.01.2022^,159.67,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lk: Sri Lanka ^05.01.2022^,158.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:tr: Türkei ^05.01.2022^,157.8,"Pfizer/BioNTech, Sinovac"
:vn: Vietnam ^03.01.2022^,157.22,"Abdala, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:br: Brasilien ^05.01.2022^,155.91,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:lt: Litauen ^05.01.2022^,155.77,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^05.01.2022^,154.77,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:cr: Costa Rica ^03.01.2022^,153.33,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^27.12.2021^,152.64,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ad: Andorra ^26.12.2021^,151.57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pe: Peru ^04.01.2022^,150.92,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:bt: Bhutan ^02.01.2022^,148.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sv: El Salvador ^04.01.2022^,148.06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:sa: Saudi-Arabien ^05.01.2022^,147.04,"Oxford/AstraZeneca, Pfizer/BioNTech"
:th: Thailand ^27.12.2021^,146.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:cz: Tschechien ^05.01.2022^,146.77,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^04.01.2022^,145.62,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:fj: Fidschi ^04.01.2022^,140.97,Oxford/AstraZeneca
:ir: Iran ^03.01.2022^,140.34,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Soberana02, Sputnik V"
:lv: Lettland ^03.01.2022^,137.03,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:pa: Panama ^05.01.2022^,135.81,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^02.01.2022^,135.49,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:si: Slowenien ^05.01.2022^,133.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ws: Samoa ^20.12.2021^,131.5,Oxford/AstraZeneca
:do: Dominikanische Republik ^04.01.2022^,129.05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:to: Tonga ^04.01.2022^,128.11,Oxford/AstraZeneca
:co: Kolumbien ^03.01.2022^,126.76,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:pl: Polen ^04.01.2022^,125.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tm: Turkmenistan ^29.08.2021^,123.91,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
