Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:il: Israel ^16.03.2021^,109.79,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^11.03.2021^,89.59,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^16.03.2021^,67.43,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mc: Monaco ^04.03.2021^,39.78,Pfizer/BioNTech
:mv: Malediven ^15.03.2021^,39.35,Oxford/AstraZeneca
:gb: Vereinigtes Königreich ^15.03.2021^,39.04,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cl: Chile ^16.03.2021^,38.75,"Pfizer/BioNTech, Sinovac"
:bh: Bahrain ^16.03.2021^,34.12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:us: Vereinigte Staaten ^16.03.2021^,33.11,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:rs: Serbien ^15.03.2021^,29.98,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mt: Malta ^15.03.2021^,28.6,Pfizer/BioNTech
:ag: Antigua und Barbuda ^15.03.2021^,24.68,Oxford/AstraZeneca
:hu: Ungarn ^16.03.2021^,18.68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bb: Barbados ^14.03.2021^,18.2,Oxford/AstraZeneca
:qa: Katar ^16.03.2021^,17.7,Pfizer/BioNTech
:cy: Zypern ^12.03.2021^,16.93,Pfizer/BioNTech
:ma: Marokko ^16.03.2021^,16.79,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sm: San Marino ^15.03.2021^,16.0,Sputnik V
:dk: Dänemark ^15.03.2021^,14.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^16.03.2021^,14.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^16.03.2021^,13.87,Sinovac
:is: Island ^15.03.2021^,13.79,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^16.03.2021^,13.63,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^15.03.2021^,13.54,Pfizer/BioNTech
:no: Norwegen ^15.03.2021^,13.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^14.03.2021^,12.69,"Moderna, Pfizer/BioNTech"
:gr: Griechenland ^16.03.2021^,12.63,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^16.03.2021^,12.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^15.03.2021^,12.53,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^13.03.2021^,12.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^16.03.2021^,12.28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^15.03.2021^,12.11,Pfizer/BioNTech
:pl: Polen ^15.03.2021^,12.04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^15.03.2021^,11.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^16.03.2021^,11.9,"Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^16.03.2021^,11.76,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^16.03.2021^,11.7,"Moderna, Pfizer/BioNTech"
:it: Italien ^16.03.2021^,11.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ro: Rumänien ^15.03.2021^,11.49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^15.03.2021^,11.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^14.03.2021^,11.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^16.03.2021^,10.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^15.03.2021^,10.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dm: Dominica ^01.03.2021^,10.0,Oxford/AstraZeneca
:li: Liechtenstein ^14.03.2021^,9.9,"Moderna, Pfizer/BioNTech"
:lu: Luxemburg ^15.03.2021^,9.68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lc: St. Lucia ^12.03.2021^,9.47,Oxford/AstraZeneca
:ca: Kanada ^16.03.2021^,8.67,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^08.03.2021^,8.43,Pfizer/BioNTech
:hr: Kroatien ^12.03.2021^,7.33,Pfizer/BioNTech
:sa: Saudi-Arabien ^16.03.2021^,7.04,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^10.03.2021^,6.36,Pfizer/BioNTech
:do: Dominikanische Republik ^15.03.2021^,6.22,Oxford/AstraZeneca
:uy: Uruguay ^16.03.2021^,6.21,"Pfizer/BioNTech, Sinovac"
:pa: Panama ^15.03.2021^,6.02,Pfizer/BioNTech
:ar: Argentinien ^16.03.2021^,5.62,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:br: Brasilien ^15.03.2021^,5.6,"Oxford/AstraZeneca, Sinovac"
:lv: Lettland ^16.03.2021^,5.36,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ru: Russland ^14.03.2021^,5.28,"EpiVacCorona, Sputnik V"
:bg: Bulgarien ^16.03.2021^,4.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cr: Costa Rica ^15.03.2021^,4.87,Pfizer/BioNTech
:cn: Volksrepublik China ^14.03.2021^,4.51,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:az: Aserbaidschan ^14.03.2021^,4.47,Sinovac
:mn: Mongolei ^16.03.2021^,3.86,Oxford/AstraZeneca
:lk: Sri Lanka ^14.03.2021^,3.61,Oxford/AstraZeneca
:mx: Mexiko ^16.03.2021^,3.51,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:bd: Bangladesch ^16.03.2021^,2.78,Oxford/AstraZeneca
:gd: Grenada ^26.02.2021^,2.67,Oxford/AstraZeneca
:in: Indien ^16.03.2021^,2.54,"Covaxin, Oxford/AstraZeneca"
:bz: Belize ^15.03.2021^,2.41,Oxford/AstraZeneca
:id: Indonesien ^16.03.2021^,2.26,Sinovac
:om: Oman ^15.03.2021^,2.06,"Oxford/AstraZeneca, Pfizer/BioNTech"
:jo: Jordanien ^15.03.2021^,2.0,"Pfizer/BioNTech, Sinopharm/Beijing"
:rw: Ruanda ^15.03.2021^,1.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:co: Kolumbien ^15.03.2021^,1.8,"Pfizer/BioNTech, Sinovac"
:lb: Libanon ^16.03.2021^,1.69,Pfizer/BioNTech
:pe: Peru ^15.03.2021^,1.59,Sinopharm/Beijing
:np: Nepal ^20.02.2021^,1.38,Oxford/AstraZeneca
":kr: Korea, Süd ^16.03.2021^",1.21,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bo: Bolivien ^15.03.2021^,1.21,Sputnik V
:kh: Kambodscha ^15.03.2021^,1.02,Sinopharm/Beijing
:my: Malaysia ^15.03.2021^,0.99,Pfizer/BioNTech
:gh: Ghana ^10.03.2021^,0.97,Oxford/AstraZeneca
:sn: Senegal ^15.03.2021^,0.83,Sinopharm/Beijing
:al: Albanien ^12.03.2021^,0.82,Pfizer/BioNTech
:me: Montenegro ^16.03.2021^,0.8,"Sinopharm/Beijing, Sputnik V"
:ec: Ecuador ^13.03.2021^,0.79,Pfizer/BioNTech
:au: Australien ^16.03.2021^,0.72,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kz: Kasachstan ^15.03.2021^,0.47,Sputnik V
:sv: El Salvador ^14.03.2021^,0.39,Oxford/AstraZeneca
:nz: Neuseeland ^10.03.2021^,0.37,Pfizer/BioNTech
:md: Moldau ^16.03.2021^,0.37,Oxford/AstraZeneca
:mu: Mauritius ^17.02.2021^,0.3,Oxford/AstraZeneca
:jp: Japan ^16.03.2021^,0.28,Pfizer/BioNTech
:zw: Simbabwe ^16.03.2021^,0.27,Sinopharm/Beijing
:za: Südafrika ^16.03.2021^,0.27,Johnson&Johnson
:gy: Guyana ^22.02.2021^,0.24,Oxford/AstraZeneca
:gt: Guatemala ^15.03.2021^,0.24,Moderna
:by: Belarus ^18.02.2021^,0.22,Sputnik V
:ph: Philippinen ^15.03.2021^,0.2,Sinovac
:mm: Myanmar ^02.02.2021^,0.19,Oxford/AstraZeneca
:py: Paraguay ^15.03.2021^,0.17,Sputnik V
:dz: Algerien ^19.02.2021^,0.17,Sputnik V
:ua: Ukraine ^15.03.2021^,0.14,Oxford/AstraZeneca
:hn: Honduras ^16.03.2021^,0.07,"Moderna, Oxford/AstraZeneca"
:ci: Elfenbeinküste ^16.03.2021^,0.07,Oxford/AstraZeneca
:th: Thailand ^13.03.2021^,0.06,"Oxford/AstraZeneca, Sinovac"
:ve: Venezuela ^04.03.2021^,0.04,Sputnik V
:tt: Trinidad und Tobago ^22.02.2021^,0.03,Oxford/AstraZeneca
:pk: Pakistan ^21.02.2021^,0.03,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:vn: Vietnam ^16.03.2021^,0.02,Oxford/AstraZeneca
:ke: Kenia ^14.03.2021^,0.02,Oxford/AstraZeneca
:tn: Tunesien ^15.03.2021^,0.02,Sputnik V
:ao: Angola ^08.03.2021^,0.02,Oxford/AstraZeneca
:ir: Iran ^17.02.2021^,0.01,Sputnik V
:ug: Uganda ^15.03.2021^,0.01,Oxford/AstraZeneca
:eg: Ägypten ^30.01.2021^,0.0,Sinopharm/Beijing
