Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^30.01.2022^,302.88,"Abdala, Soberana02"
:cl: Chile ^30.01.2022^,242.68,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^30.01.2022^,236.01,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ae: Vereinigte Arabische Emirate ^30.01.2022^,235.23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^31.01.2022^,235.1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^31.01.2022^,225.33,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
":kr: Korea, Süd ^01.02.2022^",222.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^21.01.2022^,218.59,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:uy: Uruguay ^01.02.2022^,213.44,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:it: Italien ^01.02.2022^,213.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^31.01.2022^,212.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^01.02.2022^,211.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^31.01.2022^,208.05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^01.02.2022^,207.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^01.02.2022^,207.77,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:ca: Kanada ^01.02.2022^,205.44,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^31.01.2022^,202.79,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^31.01.2022^,202.54,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^31.01.2022^,201.32,"Moderna, Pfizer/BioNTech"
:qa: Katar ^01.02.2022^,199.63,"Moderna, Pfizer/BioNTech"
:fi: Finnland ^01.02.2022^,198.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^01.02.2022^,197.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^31.01.2022^,195.59,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:au: Australien ^01.02.2022^,194.4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^01.02.2022^,194.05,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:at: Österreich ^28.01.2022^,193.75,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^29.01.2022^,193.61,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^29.01.2022^,193.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^31.01.2022^,193.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^18.01.2022^,192.86,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ar: Argentinien ^01.02.2022^,192.84,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:il: Israel ^01.02.2022^,192.44,"Moderna, Pfizer/BioNTech"
:bh: Bahrain ^01.02.2022^,192.15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:se: Schweden ^01.02.2022^,191.44,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^31.01.2022^,189.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^01.02.2022^,185.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:vn: Vietnam ^30.01.2022^,184.66,"Abdala, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nz: Neuseeland ^01.02.2022^,182.07,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^23.01.2022^,181.53,"Pfizer/BioNTech, Sputnik V"
:li: Liechtenstein ^31.01.2022^,180.58,"Moderna, Pfizer/BioNTech"
:bt: Bhutan ^23.01.2022^,179.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ch: Schweiz ^31.01.2022^,175.76,"Moderna, Pfizer/BioNTech"
:ad: Andorra ^16.01.2022^,175.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^01.02.2022^,170.02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:kw: Kuwait ^31.01.2022^,169.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ec: Ecuador ^30.01.2022^,167.51,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:tr: Türkei ^01.02.2022^,167.18,"Pfizer/BioNTech, Sinovac, Turkovac"
:lk: Sri Lanka ^01.02.2022^,166.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:pe: Peru ^29.01.2022^,166.08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:th: Thailand ^01.02.2022^,165.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:lt: Litauen ^01.02.2022^,164.23,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^01.02.2022^,163.65,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:jp: Japan ^01.02.2022^,163.57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^01.02.2022^,162.95,"Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^01.02.2022^,162.62,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:cr: Costa Rica ^31.01.2022^,161.81,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^28.12.2021^,159.95,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:cz: Tschechien ^01.02.2022^,159.26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ir: Iran ^01.02.2022^,156.09,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Soberana02, Sputnik V"
:mv: Malediven ^30.01.2022^,154.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sv: El Salvador ^30.01.2022^,153.08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:pa: Panama ^01.02.2022^,149.98,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^01.02.2022^,149.48,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fj: Fidschi ^31.01.2022^,141.67,Oxford/AstraZeneca
:si: Slowenien ^01.02.2022^,140.37,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:co: Kolumbien ^30.01.2022^,139.86,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ma: Marokko ^30.01.2022^,139.79,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nr: Nauru ^18.01.2022^,139.13,Oxford/AstraZeneca
:pl: Polen ^01.02.2022^,136.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^31.01.2022^,134.87,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ws: Samoa ^24.01.2022^,133.41,Oxford/AstraZeneca
:to: Tonga ^18.01.2022^,129.9,Oxford/AstraZeneca
:ni: Nicaragua ^26.01.2022^,129.2,"Abdala, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Soberana02, Sputnik Light, Sputnik V"
:mx: Mexiko ^31.01.2022^,127.24,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:om: Oman ^31.01.2022^,126.37,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ag: Antigua und Barbuda ^26.01.2022^,125.15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:hr: Kroatien ^31.01.2022^,124.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rw: Ruanda ^27.01.2022^,124.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:sk: Slowakei ^30.01.2022^,124.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:uz: Usbekistan ^01.02.2022^,124.05,"Moderna, Oxford/AstraZeneca, Sputnik V, ZF2001"
:tm: Turkmenistan ^29.08.2021^,123.91,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ve: Venezuela ^28.01.2022^,123.16,"Abdala, Sinopharm/Beijing, Sinovac, Soberana02, Sputnik V"
:rs: Serbien ^31.01.2022^,122.28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:in: Indien ^01.02.2022^,119.93,"Covaxin, Oxford/AstraZeneca, Sputnik V"
:az: Aserbaidschan ^01.02.2022^,117.76,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ph: Philippinen ^01.02.2022^,114.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V"
:ee: Estland ^31.01.2022^,113.49,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:id: Indonesien ^31.01.2022^,113.15,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:bz: Belize ^28.01.2022^,110.07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:cv: Kap Verde ^14.01.2022^,108.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:tn: Tunesien ^31.01.2022^,106.88,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:bb: Barbados ^27.01.2022^,106.14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ru: Russland ^01.02.2022^,106.04,"EpiVacCorona, Sputnik V"
:kn: St. Kitts und Nevis ^28.01.2022^,105.89,"Oxford/AstraZeneca, Pfizer/BioNTech"
:la: Laos ^18.01.2022^,105.82,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V"
:tt: Trinidad und Tobago ^01.02.2022^,105.71,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:me: Montenegro ^01.02.2022^,104.23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:py: Paraguay ^28.01.2022^,103.59,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:by: Belarus ^23.01.2022^,102.87,"Sinopharm/Beijing, Sputnik V"
:hn: Honduras ^21.01.2022^,102.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:tv: Tuvalu ^22.10.2021^,101.58,Oxford/AstraZeneca
:np: Nepal ^24.01.2022^,99.97,"Covaxin, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bo: Bolivien ^30.01.2022^,99.67,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gy: Guyana ^31.01.2022^,98.09,"Oxford/AstraZeneca, Sputnik V"
:kz: Kasachstan ^01.02.2022^,94.56,"QazVac, Sinopharm/Beijing, Sputnik V"
:bd: Bangladesch ^26.01.2022^,94.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:tl: Osttimor ^25.01.2022^,92.1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ki: Kiribati ^11.01.2022^,92.01,Oxford/AstraZeneca
:jo: Jordanien ^25.01.2022^,89.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:al: Albanien ^30.01.2022^,87.84,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ro: Rumänien ^31.01.2022^,85.91,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mk: Nordmazedonien ^16.01.2022^,85.9,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:sr: Suriname ^01.02.2022^,84.18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:dm: Dominica ^28.01.2022^,83.49,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:tj: Tadschikistan ^23.01.2022^,81.83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:bs: Bahamas ^26.01.2022^,80.35,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech"
:pk: Pakistan ^01.02.2022^,78.81,"CanSino, Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:gd: Grenada ^28.01.2022^,74.44,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech"
:gt: Guatemala ^31.01.2022^,73.71,"Moderna, Oxford/AstraZeneca"
:mm: Myanmar ^22.01.2022^,72.99,"Oxford/AstraZeneca, Sinopharm/Beijing"
:lb: Libanon ^01.02.2022^,72.64,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ua: Ukraine ^01.02.2022^,69.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ge: Georgien ^01.02.2022^,68.6,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:st: São Tomé und Príncipe ^17.01.2022^,67.62,Oxford/AstraZeneca
:km: Komoren ^27.01.2022^,67.31,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:eg: Ägypten ^30.01.2022^,62.4,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:mz: Mosambik ^28.01.2022^,61.53,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing"
:am: Armenien ^23.01.2022^,61.5,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:bg: Bulgarien ^01.02.2022^,60.52,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ba: Bosnien und Herzegowina ^29.01.2022^,58.98,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:lc: St. Lucia ^31.01.2022^,58.62,"Oxford/AstraZeneca, Pfizer/BioNTech"
:vc: St. Vincent und die Grenadinen ^27.01.2022^,57.22,Oxford/AstraZeneca
:vu: Vanuatu ^24.01.2022^,56.75,Oxford/AstraZeneca
:mr: Mauretanien ^24.01.2022^,51.57,"Oxford/AstraZeneca, Sinopharm/Beijing"
:zw: Simbabwe ^01.02.2022^,50.21,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:za: Südafrika ^31.01.2022^,49.77,"Johnson&Johnson, Pfizer/BioNTech"
:md: Moldau ^01.02.2022^,48.16,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:jm: Jamaika ^01.02.2022^,43.96,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ly: Libyen ^30.01.2022^,43.85,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:ao: Angola ^28.01.2022^,42.99,Oxford/AstraZeneca
:sz: Eswatini ^25.01.2022^,39.46,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech"
:sb: Salomonen ^31.01.2022^,38.5,Oxford/AstraZeneca
:iq: Irak ^29.01.2022^,37.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:kg: Kirgisistan ^01.02.2022^,37.85,"Sinopharm/Beijing, Sputnik V"
:gn: Guinea ^24.01.2022^,34.62,Sputnik V
:gh: Ghana ^17.01.2022^,31.56,"Oxford/AstraZeneca, Sputnik V"
:gq: Äquatorialguinea ^18.01.2022^,31.43,Sinopharm/Beijing
:na: Namibia ^26.01.2022^,29.9,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:tg: Togo ^21.01.2022^,29.67,Oxford/AstraZeneca
:dz: Algerien ^09.01.2022^,29.08,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
