Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^08.11.2021^,233.74,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^10.11.2021^,214.23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^09.11.2021^,199.98,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:uy: Uruguay ^10.11.2021^,191.51,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^27.10.2021^,185.1,"Moderna, Pfizer/BioNTech, Sinovac"
:mt: Malta ^09.11.2021^,173.48,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^08.11.2021^,172.41,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:il: Israel ^10.11.2021^,172.27,"Moderna, Pfizer/BioNTech"
:is: Island ^04.11.2021^,167.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^10.11.2021^,166.07,"Moderna, Pfizer/BioNTech"
:kh: Kambodscha ^09.11.2021^,165.9,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:cn: Volksrepublik China ^09.11.2021^,162.5,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:bh: Bahrain ^10.11.2021^,160.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:pt: Portugal ^08.11.2021^,160.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^10.11.2021^",157.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^09.11.2021^,157.1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^09.11.2021^,156.49,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^10.11.2021^,155.77,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^10.11.2021^,154.42,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:jp: Japan ^09.11.2021^,153.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^09.11.2021^,152.67,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:it: Italien ^10.11.2021^,151.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^09.11.2021^,148.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^10.11.2021^,147.6,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^09.11.2021^,147.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^31.10.2021^,147.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:bn: Brunei ^09.11.2021^,147.03,"Oxford/AstraZeneca, Sinopharm/Beijing"
:no: Norwegen ^09.11.2021^,145.95,"Moderna, Pfizer/BioNTech"
:be: Belgien ^09.11.2021^,145.65,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^10.11.2021^,145.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:au: Australien ^10.11.2021^,144.34,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^08.11.2021^,141.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^31.10.2021^,139.67,"Pfizer/BioNTech, Sputnik V"
:nz: Neuseeland ^10.11.2021^,139.05,Pfizer/BioNTech
:mv: Malediven ^08.11.2021^,138.82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:tr: Türkei ^10.11.2021^,138.6,"Pfizer/BioNTech, Sinovac"
:mu: Mauritius ^10.11.2021^,138.55,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:cy: Zypern ^08.11.2021^,137.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lk: Sri Lanka ^10.11.2021^,136.86,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:ar: Argentinien ^10.11.2021^,136.3,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
