Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^16.06.2021^,142.24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sc: Seychellen ^10.06.2021^,139.51,"Oxford/AstraZeneca, Sinopharm/Beijing"
:mt: Malta ^15.06.2021^,136.8,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^15.06.2021^,128.68,"Pfizer/BioNTech, Sputnik V"
:il: Israel ^16.06.2021^,122.88,"Moderna, Pfizer/BioNTech"
:bh: Bahrain ^16.06.2021^,112.31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^15.06.2021^,109.15,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mn: Mongolei ^15.06.2021^,108.77,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gb: Vereinigtes Königreich ^15.06.2021^,106.74,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^16.06.2021^,99.74,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^16.06.2021^,98.77,"Moderna, Pfizer/BioNTech"
:uy: Uruguay ^16.06.2021^,98.21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:us: Vereinigte Staaten ^16.06.2021^,93.56,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mv: Malediven ^14.06.2021^,91.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mc: Monaco ^10.06.2021^,86.55,Pfizer/BioNTech
:cy: Zypern ^16.06.2021^,83.17,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^16.06.2021^,80.49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^14.06.2021^,80.19,"Moderna, Pfizer/BioNTech"
:be: Belgien ^16.06.2021^,77.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^16.06.2021^,75.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^15.06.2021^,75.63,"Moderna, Pfizer/BioNTech"
:lt: Litauen ^16.06.2021^,74.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^15.06.2021^,73.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^16.06.2021^,73.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^12.06.2021^,72.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:at: Österreich ^16.06.2021^,72.69,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^16.06.2021^,72.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^16.06.2021^,72.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^13.06.2021^,70.61,"Moderna, Pfizer/BioNTech"
:ch: Schweiz ^13.06.2021^,70.4,"Moderna, Pfizer/BioNTech"
:pt: Portugal ^16.06.2021^,69.28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
