Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^19.07.2021^,165.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^19.07.2021^,164.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^05.07.2021^,141.98,"Oxford/AstraZeneca, Sinopharm/Beijing"
:is: Island ^15.07.2021^,136.68,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^19.07.2021^,132.85,"Pfizer/BioNTech, Sputnik V"
:bh: Bahrain ^19.07.2021^,131.95,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:uy: Uruguay ^19.07.2021^,130.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cl: Chile ^17.07.2021^,129.53,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^19.07.2021^,127.01,"Moderna, Pfizer/BioNTech"
:qa: Katar ^19.07.2021^,123.54,"Moderna, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^18.07.2021^,121.4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^19.07.2021^,121.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^19.07.2021^,120.51,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sg: Singapur ^19.07.2021^,116.87,"Moderna, Pfizer/BioNTech, Sinovac"
:dk: Dänemark ^19.07.2021^,114.26,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:be: Belgien ^19.07.2021^,112.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^19.07.2021^,110.6,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^19.07.2021^,107.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^17.07.2021^,107.17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:nl: Niederlande ^18.07.2021^,106.64,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^19.07.2021^,105.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^19.07.2021^,105.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
