Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^25.05.2021^,136.74,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^31.05.2021^,130.13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sm: San Marino ^30.05.2021^,125.31,"Pfizer/BioNTech, Sputnik V"
:il: Israel ^31.05.2021^,122.27,"Moderna, Pfizer/BioNTech"
:mt: Malta ^30.05.2021^,116.79,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^31.05.2021^,101.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^30.05.2021^,96.64,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mn: Mongolei ^31.05.2021^,96.54,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gb: Vereinigtes Königreich ^30.05.2021^,95.63,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hu: Ungarn ^31.05.2021^,91.43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^31.05.2021^,88.34,"Moderna, Pfizer/BioNTech"
:us: Vereinigte Staaten ^30.05.2021^,88.19,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mv: Malediven ^30.05.2021^,88.12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:uy: Uruguay ^31.05.2021^,81.13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mc: Monaco ^27.05.2021^,76.52,Pfizer/BioNTech
:is: Island ^28.05.2021^,73.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^30.05.2021^,68.37,"Moderna, Pfizer/BioNTech"
:nr: Nauru ^18.05.2021^,68.23,Oxford/AstraZeneca
:cy: Zypern ^30.05.2021^,68.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^30.05.2021^,66.91,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ca: Kanada ^31.05.2021^,63.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^27.05.2021^,62.56,Oxford/AstraZeneca
:de: Deutschland ^30.05.2021^,59.61,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^31.05.2021^,59.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^30.05.2021^,58.4,"Moderna, Pfizer/BioNTech"
