Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^03.05.2021^,129.88,"Oxford/AstraZeneca, Sinopharm/Beijing"
:il: Israel ^06.05.2021^,121.18,"Moderna, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^06.05.2021^,110.28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sm: San Marino ^05.05.2021^,93.95,"Pfizer/BioNTech, Sputnik V"
:mt: Malta ^05.05.2021^,81.4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cl: Chile ^05.05.2021^,80.02,"Pfizer/BioNTech, Sinovac"
:bh: Bahrain ^06.05.2021^,78.44,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mv: Malediven ^05.05.2021^,78.4,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:gb: Vereinigtes Königreich ^05.05.2021^,75.46,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^06.05.2021^,75.34,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:hu: Ungarn ^05.05.2021^,66.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bt: Bhutan ^06.05.2021^,62.35,Oxford/AstraZeneca
:mc: Monaco ^22.04.2021^,62.15,Pfizer/BioNTech
:qa: Katar ^06.05.2021^,60.13,Pfizer/BioNTech
:mn: Mongolei ^06.05.2021^,59.37,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:uy: Uruguay ^06.05.2021^,56.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:rs: Serbien ^06.05.2021^,54.6,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:is: Island ^06.05.2021^,48.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^06.05.2021^,40.68,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^06.05.2021^,40.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^05.05.2021^,39.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^06.05.2021^,39.54,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dm: Dominica ^28.04.2021^,38.65,Oxford/AstraZeneca
:ee: Estland ^06.05.2021^,38.46,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^06.05.2021^,38.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^18.04.2021^,37.84,"Moderna, Pfizer/BioNTech"
:it: Italien ^06.05.2021^,37.45,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^03.05.2021^,37.38,"Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^04.05.2021^,37.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^05.05.2021^,36.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^06.05.2021^,36.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^05.05.2021^,35.93,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^06.05.2021^,35.29,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^05.05.2021^,35.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^05.05.2021^,35.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^06.05.2021^,34.44,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^02.05.2021^,34.08,"Moderna, Pfizer/BioNTech"
:no: Norwegen ^05.05.2021^,34.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^06.05.2021^,33.8,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^06.05.2021^,33.72,Pfizer/BioNTech
:ie: Irland ^04.05.2021^,33.53,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^02.05.2021^,32.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^01.05.2021^,32.86,Pfizer/BioNTech
:gr: Griechenland ^06.05.2021^,32.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^06.05.2021^,32.77,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^02.05.2021^,32.26,"Moderna, Pfizer/BioNTech"
:sk: Slowakei ^06.05.2021^,31.88,Pfizer/BioNTech
:ag: Antigua und Barbuda ^22.04.2021^,30.38,Oxford/AstraZeneca
:ro: Rumänien ^05.05.2021^,29.05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^06.05.2021^,29.01,"Pfizer/BioNTech, Sinovac"
:sa: Saudi-Arabien ^06.05.2021^,28.91,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^05.05.2021^,26.23,"Oxford/AstraZeneca, Sinopharm/Beijing"
:bb: Barbados ^05.05.2021^,26.2,Oxford/AstraZeneca
:kn: St. Kitts und Nevis ^04.05.2021^,24.57,Oxford/AstraZeneca
:hr: Kroatien ^05.05.2021^,23.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^06.05.2021^,21.9,"Oxford/AstraZeneca, Sinovac"
:cn: Volksrepublik China ^06.05.2021^,20.69,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:do: Dominikanische Republik ^05.05.2021^,20.25,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:al: Albanien ^06.05.2021^,19.88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:lv: Lettland ^06.05.2021^,19.1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^06.05.2021^,19.01,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:cr: Costa Rica ^03.05.2021^,18.65,"Oxford/AstraZeneca, Pfizer/BioNTech"
:pa: Panama ^06.05.2021^,16.95,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sv: El Salvador ^06.05.2021^,16.47,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:kh: Kambodscha ^06.05.2021^,16.07,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:az: Aserbaidschan ^06.05.2021^,15.72,"Oxford/AstraZeneca, Sinovac"
:mx: Mexiko ^05.05.2021^,15.47,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:me: Montenegro ^06.05.2021^,15.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ru: Russland ^06.05.2021^,14.51,"EpiVacCorona, Sputnik V"
:gd: Grenada ^29.04.2021^,13.68,Oxford/AstraZeneca
:lc: St. Lucia ^06.05.2021^,13.49,Oxford/AstraZeneca
:vc: St. Vincent und die Grenadinen ^01.05.2021^,13.09,Oxford/AstraZeneca
:bg: Bulgarien ^06.05.2021^,12.73,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:in: Indien ^06.05.2021^,11.78,"Covaxin, Oxford/AstraZeneca"
:bz: Belize ^05.05.2021^,11.59,Oxford/AstraZeneca
:kz: Kasachstan ^05.05.2021^,10.79,Sputnik V
:jo: Jordanien ^04.05.2021^,10.69,"Pfizer/BioNTech, Sinopharm/Beijing"
:co: Kolumbien ^02.05.2021^,10.26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:au: Australien ^06.05.2021^,9.7,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^24.03.2021^,9.23,Oxford/AstraZeneca
":kr: Korea, Süd ^06.05.2021^",7.81,"Oxford/AstraZeneca, Pfizer/BioNTech"
:id: Indonesien ^06.05.2021^,7.81,"Oxford/AstraZeneca, Sinovac"
:bo: Bolivien ^03.05.2021^,7.53,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:lb: Libanon ^06.05.2021^,7.47,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:np: Nepal ^28.04.2021^,7.18,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sr: Suriname ^04.05.2021^,7.04,Oxford/AstraZeneca
:bs: Bahamas ^27.04.2021^,6.53,Oxford/AstraZeneca
:ec: Ecuador ^04.05.2021^,6.47,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:nr: Nauru ^15.04.2021^,6.46,Oxford/AstraZeneca
:nz: Neuseeland ^04.05.2021^,6.32,Pfizer/BioNTech
:fj: Fidschi ^16.04.2021^,6.25,Oxford/AstraZeneca
:pe: Peru ^05.05.2021^,5.75,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:bd: Bangladesch ^06.05.2021^,5.55,Oxford/AstraZeneca
:gq: Äquatorialguinea ^28.04.2021^,5.38,Sinopharm/Beijing
:lk: Sri Lanka ^06.05.2021^,5.08,"Oxford/AstraZeneca, Sinopharm/Beijing"
:to: Tonga ^26.04.2021^,5.08,Oxford/AstraZeneca
:my: Malaysia ^03.05.2021^,4.64,"Pfizer/BioNTech, Sinovac"
:jm: Jamaika ^13.04.2021^,4.57,Oxford/AstraZeneca
:st: São Tomé und Príncipe ^29.03.2021^,4.44,Oxford/AstraZeneca
:md: Moldau ^06.05.2021^,4.26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
