Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^29.04.2021^,128.98,"Oxford/AstraZeneca, Sinopharm/Beijing"
:il: Israel ^01.05.2021^,121.31,"Moderna, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^01.05.2021^,107.28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sm: San Marino ^29.04.2021^,85.36,"Pfizer/BioNTech, Sputnik V"
:cl: Chile ^30.04.2021^,77.65,"Pfizer/BioNTech, Sinovac"
:mt: Malta ^01.05.2021^,76.94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^29.04.2021^,73.61,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:bh: Bahrain ^01.05.2021^,73.24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:us: Vereinigte Staaten ^01.05.2021^,72.8,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^30.04.2021^,72.6,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^30.04.2021^,62.26,Oxford/AstraZeneca
:mc: Monaco ^22.04.2021^,62.15,Pfizer/BioNTech
:hu: Ungarn ^30.04.2021^,61.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^01.05.2021^,54.81,Pfizer/BioNTech
:uy: Uruguay ^01.05.2021^,52.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:rs: Serbien ^01.05.2021^,51.82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:is: Island ^30.04.2021^,42.57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^01.05.2021^,39.55,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:dm: Dominica ^28.04.2021^,38.65,Oxford/AstraZeneca
:sg: Singapur ^18.04.2021^,37.84,"Moderna, Pfizer/BioNTech"
:lt: Litauen ^01.05.2021^,36.54,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^01.05.2021^,36.17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^01.05.2021^,35.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^29.04.2021^,35.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^01.05.2021^,34.86,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^30.04.2021^,34.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^29.04.2021^,34.34,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^19.04.2021^,34.19,"Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^01.05.2021^,33.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^01.05.2021^,33.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^01.05.2021^,33.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^30.04.2021^,32.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^30.04.2021^,32.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^30.04.2021^,32.35,"Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^28.04.2021^,32.04,"Moderna, Pfizer/BioNTech"
:ie: Irland ^30.04.2021^,31.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^01.05.2021^,31.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^29.04.2021^,31.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^28.04.2021^,30.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^01.05.2021^,30.65,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^29.04.2021^,30.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^28.04.2021^,30.39,"Moderna, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^22.04.2021^,30.38,Oxford/AstraZeneca
:gr: Griechenland ^30.04.2021^,29.72,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^01.05.2021^,29.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^01.05.2021^,29.24,Pfizer/BioNTech
:ro: Rumänien ^30.04.2021^,27.24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^01.05.2021^,27.21,"Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^01.05.2021^,27.15,"Pfizer/BioNTech, Sinovac"
:cy: Zypern ^23.04.2021^,26.97,Pfizer/BioNTech
:bb: Barbados ^29.04.2021^,25.76,Oxford/AstraZeneca
:ma: Marokko ^01.05.2021^,25.24,"Oxford/AstraZeneca, Sinopharm/Beijing"
:kw: Kuwait ^25.04.2021^,23.42,Pfizer/BioNTech
:kn: St. Kitts und Nevis ^21.04.2021^,22.27,Oxford/AstraZeneca
:hr: Kroatien ^30.04.2021^,21.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^01.05.2021^,20.25,"Oxford/AstraZeneca, Sinovac"
:cn: Volksrepublik China ^01.05.2021^,18.79,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:do: Dominikanische Republik ^30.04.2021^,18.16,"Oxford/AstraZeneca, Sinovac"
:ar: Argentinien ^01.05.2021^,17.64,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:lv: Lettland ^01.05.2021^,16.64,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:al: Albanien ^30.04.2021^,16.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:gy: Guyana ^26.04.2021^,16.12,Oxford/AstraZeneca
