Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^25.05.2021^,136.74,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^28.05.2021^,127.86,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sm: San Marino ^27.05.2021^,125.16,"Pfizer/BioNTech, Sputnik V"
:il: Israel ^28.05.2021^,122.21,"Moderna, Pfizer/BioNTech"
:mt: Malta ^27.05.2021^,114.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^28.05.2021^,98.24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^27.05.2021^,95.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^27.05.2021^,93.32,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^28.05.2021^,90.22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:hu: Ungarn ^28.05.2021^,89.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mv: Malediven ^27.05.2021^,87.45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:us: Vereinigte Staaten ^28.05.2021^,87.34,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:qa: Katar ^28.05.2021^,85.93,"Moderna, Pfizer/BioNTech"
:uy: Uruguay ^28.05.2021^,79.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mc: Monaco ^27.05.2021^,76.52,Pfizer/BioNTech
:is: Island ^28.05.2021^,73.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^18.05.2021^,68.23,Oxford/AstraZeneca
:cy: Zypern ^27.05.2021^,65.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^27.05.2021^,65.22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sg: Singapur ^24.05.2021^,63.74,"Moderna, Pfizer/BioNTech"
:bt: Bhutan ^27.05.2021^,62.56,Oxford/AstraZeneca
:ca: Kanada ^28.05.2021^,60.44,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^28.05.2021^,58.79,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^28.05.2021^,58.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^27.05.2021^,56.36,"Moderna, Pfizer/BioNTech"
:be: Belgien ^28.05.2021^,56.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^27.05.2021^,55.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^28.05.2021^,55.5,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^28.05.2021^,55.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^28.05.2021^,53.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^28.05.2021^,53.48,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^26.05.2021^,52.92,"Moderna, Pfizer/BioNTech"
:fi: Finnland ^28.05.2021^,52.63,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^28.05.2021^,52.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^26.05.2021^,52.24,"Moderna, Pfizer/BioNTech"
:gr: Griechenland ^28.05.2021^,51.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^27.05.2021^,51.71,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^28.05.2021^,51.6,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^28.05.2021^,51.59,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^28.05.2021^,49.78,"Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^28.05.2021^,49.48,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^28.05.2021^,47.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^27.05.2021^,47.93,"Moderna, Pfizer/BioNTech"
:ie: Irland ^23.05.2021^,47.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dm: Dominica ^18.05.2021^,47.53,Oxford/AstraZeneca
:bb: Barbados ^26.05.2021^,47.01,Oxford/AstraZeneca
:sk: Slowakei ^28.05.2021^,45.23,Pfizer/BioNTech
:kw: Kuwait ^16.05.2021^,42.62,Pfizer/BioNTech
:ad: Andorra ^17.05.2021^,41.83,"Oxford/AstraZeneca, Pfizer/BioNTech"
:hr: Kroatien ^27.05.2021^,41.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^27.05.2021^,40.6,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:ag: Antigua und Barbuda ^21.05.2021^,40.36,Oxford/AstraZeneca
:kn: St. Kitts und Nevis ^22.05.2021^,40.34,Oxford/AstraZeneca
:ro: Rumänien ^28.05.2021^,39.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^28.05.2021^,39.42,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^28.05.2021^,38.07,"Oxford/AstraZeneca, Sinopharm/Beijing"
:do: Dominikanische Republik ^27.05.2021^,37.99,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:lv: Lettland ^28.05.2021^,37.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^28.05.2021^,34.07,"Pfizer/BioNTech, Sinovac"
