Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^23.11.2021^,247.06,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^15.11.2021^,215.68,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^23.11.2021^,209.67,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:uy: Uruguay ^25.11.2021^,194.37,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^25.11.2021^,185.63,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^05.11.2021^,184.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mt: Malta ^24.11.2021^,182.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^23.11.2021^,180.06,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:il: Israel ^25.11.2021^,173.61,"Moderna, Pfizer/BioNTech"
:cn: Volksrepublik China ^25.11.2021^,170.63,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:qa: Katar ^25.11.2021^,168.78,"Moderna, Pfizer/BioNTech"
:kh: Kambodscha ^24.11.2021^,168.24,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:bn: Brunei ^24.11.2021^,167.21,"Oxford/AstraZeneca, Sinopharm/Beijing"
:gb: Vereinigtes Königreich ^24.11.2021^,166.36,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^24.11.2021^,165.89,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:bh: Bahrain ^25.11.2021^,165.17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
":kr: Korea, Süd ^25.11.2021^",164.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^24.11.2021^,161.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^24.11.2021^,161.67,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^15.11.2021^,160.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^25.11.2021^,159.46,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ca: Kanada ^25.11.2021^,158.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^25.11.2021^,156.96,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^25.11.2021^,155.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^24.11.2021^,155.08,"Moderna, Pfizer/BioNTech"
:fr: Frankreich ^24.11.2021^,153.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^25.11.2021^,153.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:au: Australien ^25.11.2021^,150.87,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^25.11.2021^,149.17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^25.11.2021^,148.32,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^21.11.2021^,147.88,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mu: Mauritius ^23.11.2021^,147.25,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:ar: Argentinien ^25.11.2021^,147.14,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:be: Belgien ^24.11.2021^,146.75,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nz: Neuseeland ^25.11.2021^,144.92,Pfizer/BioNTech
:de: Deutschland ^25.11.2021^,143.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
