Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^02.06.2021^,138.83,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^09.06.2021^,136.58,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^08.06.2021^,127.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^07.06.2021^,127.27,"Pfizer/BioNTech, Sputnik V"
:il: Israel ^09.06.2021^,122.62,"Moderna, Pfizer/BioNTech"
:bh: Bahrain ^09.06.2021^,109.29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mn: Mongolei ^08.06.2021^,106.19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^08.06.2021^,103.73,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^08.06.2021^,102.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hu: Ungarn ^05.06.2021^,95.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^09.06.2021^,94.74,"Moderna, Pfizer/BioNTech"
:us: Vereinigte Staaten ^09.06.2021^,91.12,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:uy: Uruguay ^09.06.2021^,90.4,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mv: Malediven ^08.06.2021^,90.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:is: Island ^09.06.2021^,84.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^03.06.2021^,80.97,Pfizer/BioNTech
:cy: Zypern ^09.06.2021^,76.85,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^07.06.2021^,75.07,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^09.06.2021^,72.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^05.06.2021^,70.11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:lt: Litauen ^09.06.2021^,69.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^09.06.2021^,69.1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^09.06.2021^,69.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^08.06.2021^,68.65,Oxford/AstraZeneca
:dk: Dänemark ^08.06.2021^,67.55,"Moderna, Pfizer/BioNTech"
:es: Spanien ^08.06.2021^,66.31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^09.06.2021^,65.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^09.06.2021^,65.75,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^09.06.2021^,64.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^09.06.2021^,63.66,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^09.06.2021^,63.45,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^06.06.2021^,63.17,"Moderna, Pfizer/BioNTech"
:li: Liechtenstein ^06.06.2021^,63.07,"Moderna, Pfizer/BioNTech"
:bt: Bhutan ^27.05.2021^,62.56,Oxford/AstraZeneca
:gr: Griechenland ^09.06.2021^,62.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^09.06.2021^,61.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^07.06.2021^,60.45,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^09.06.2021^,60.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^09.06.2021^,59.93,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^09.06.2021^,59.68,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^07.06.2021^,58.48,Oxford/AstraZeneca
:se: Schweden ^09.06.2021^,58.3,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^09.06.2021^,57.88,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^09.06.2021^,57.31,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:no: Norwegen ^08.06.2021^,56.43,"Moderna, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^05.06.2021^,55.7,Oxford/AstraZeneca
:ad: Andorra ^07.06.2021^,53.68,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^08.06.2021^,52.48,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^08.06.2021^,52.14,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:dm: Dominica ^02.06.2021^,51.57,Oxford/AstraZeneca
:bb: Barbados ^08.06.2021^,50.79,Oxford/AstraZeneca
:ie: Irland ^30.05.2021^,48.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^09.06.2021^,47.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hr: Kroatien ^08.06.2021^,47.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^09.06.2021^,44.12,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^09.06.2021^,43.46,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ro: Rumänien ^08.06.2021^,43.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^16.05.2021^,42.62,Pfizer/BioNTech
:me: Montenegro ^09.06.2021^,40.16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:tr: Türkei ^09.06.2021^,37.93,"Pfizer/BioNTech, Sinovac"
:cr: Costa Rica ^07.06.2021^,37.42,"Oxford/AstraZeneca, Pfizer/BioNTech"
:gy: Guyana ^05.06.2021^,36.27,"Oxford/AstraZeneca, Sputnik V"
:mu: Mauritius ^08.06.2021^,35.8,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:br: Brasilien ^09.06.2021^,35.2,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sv: El Salvador ^09.06.2021^,34.4,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ar: Argentinien ^09.06.2021^,33.22,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:kh: Kambodscha ^08.06.2021^,29.94,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:al: Albanien ^09.06.2021^,28.37,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:to: Tonga ^01.06.2021^,28.36,Oxford/AstraZeneca
:mx: Mexiko ^08.06.2021^,27.27,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:pa: Panama ^09.06.2021^,26.99,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lc: St. Lucia ^09.06.2021^,26.72,Oxford/AstraZeneca
:cu: Kuba ^07.06.2021^,26.01,"Abdala, Soberana02"
:az: Aserbaidschan ^09.06.2021^,25.89,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:fj: Fidschi ^08.06.2021^,24.92,Oxford/AstraZeneca
:jo: Jordanien ^08.06.2021^,24.38,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gd: Grenada ^04.06.2021^,23.97,Oxford/AstraZeneca
":kr: Korea, Süd ^09.06.2021^",23.69,"Oxford/AstraZeneca, Pfizer/BioNTech"
:co: Kolumbien ^07.06.2021^,23.06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:bg: Bulgarien ^09.06.2021^,21.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ru: Russland ^09.06.2021^,21.66,"EpiVacCorona, Sputnik V"
:au: Australien ^09.06.2021^,20.96,"Oxford/AstraZeneca, Pfizer/BioNTech"
:tv: Tuvalu ^01.06.2021^,20.35,Oxford/AstraZeneca
:bz: Belize ^04.06.2021^,20.15,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ws: Samoa ^08.06.2021^,19.33,Oxford/AstraZeneca
:vc: St. Vincent und die Grenadinen ^03.06.2021^,19.31,Oxford/AstraZeneca
:mk: Nordmazedonien ^06.06.2021^,19.2,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sr: Suriname ^09.06.2021^,19.13,Oxford/AstraZeneca
:kz: Kasachstan ^09.06.2021^,19.0,"QazVac, Sinopharm/HayatVax, Sputnik V"
:in: Indien ^09.06.2021^,17.16,"Covaxin, Oxford/AstraZeneca"
:gq: Äquatorialguinea ^03.06.2021^,16.83,Sinopharm/Beijing
:bo: Bolivien ^09.06.2021^,16.62,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:jp: Japan ^09.06.2021^,16.12,"Moderna, Pfizer/BioNTech"
:nz: Neuseeland ^08.06.2021^,16.08,Pfizer/BioNTech
:bs: Bahamas ^05.06.2021^,15.81,Oxford/AstraZeneca
:ec: Ecuador ^07.06.2021^,15.4,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:la: Laos ^09.06.2021^,14.22,"Sinopharm/Beijing, Sputnik V"
:pe: Peru ^08.06.2021^,13.87,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:lb: Libanon ^09.06.2021^,13.6,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bn: Brunei ^07.06.2021^,13.36,"Oxford/AstraZeneca, Sinopharm/Beijing"
:md: Moldau ^09.06.2021^,12.44,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:my: Malaysia ^09.06.2021^,12.19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ve: Venezuela ^05.06.2021^,11.61,Sputnik V
:lk: Sri Lanka ^09.06.2021^,11.1,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:id: Indonesien ^09.06.2021^,11.02,"Oxford/AstraZeneca, Sinovac"
:st: São Tomé und Príncipe ^08.06.2021^,10.51,Oxford/AstraZeneca
:tn: Tunesien ^08.06.2021^,10.35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:tt: Trinidad und Tobago ^09.06.2021^,10.18,Oxford/AstraZeneca
:np: Nepal ^09.06.2021^,9.82,"Oxford/AstraZeneca, Sinopharm/Beijing"
:km: Komoren ^08.06.2021^,9.7,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:by: Belarus ^30.05.2021^,8.43,"Sinopharm/Beijing, Sputnik V"
:th: Thailand ^08.06.2021^,7.32,"Oxford/AstraZeneca, Sinovac"
:zw: Simbabwe ^09.06.2021^,7.29,Sinopharm/Beijing
:ba: Bosnien und Herzegowina ^25.05.2021^,7.09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:uz: Usbekistan ^01.06.2021^,6.38,"Oxford/AstraZeneca, RBD-Dimer, Sputnik V"
