Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^23.12.2021^,261.87,"Abdala, Soberana02"
:cl: Chile ^22.12.2021^,225.29,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^24.12.2021^,224.27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:is: Island ^23.12.2021^,208.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^24.12.2021^,201.69,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mt: Malta ^24.12.2021^,199.67,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^25.12.2021^,198.84,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
":kr: Korea, Süd ^23.12.2021^",192.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^23.12.2021^,192.35,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^24.12.2021^,190.13,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:ie: Irland ^24.12.2021^,189.96,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^24.12.2021^,187.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^17.12.2021^,185.35,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:be: Belgien ^23.12.2021^,182.49,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^22.12.2021^,181.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^25.12.2021^,181.52,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:it: Italien ^25.12.2021^,179.28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^24.12.2021^,179.05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^14.12.2021^,179.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
:fr: Frankreich ^23.12.2021^,178.89,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^25.12.2021^,178.35,"Moderna, Pfizer/BioNTech"
:kh: Kambodscha ^23.12.2021^,177.5,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:no: Norwegen ^23.12.2021^,176.11,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^25.12.2021^,175.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^24.12.2021^,175.84,"Moderna, Pfizer/BioNTech"
:sg: Singapur ^18.12.2021^,175.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:de: Deutschland ^24.12.2021^,174.71,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^25.12.2021^,171.39,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:se: Schweden ^23.12.2021^,171.28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^24.12.2021^,170.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^21.12.2021^,166.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^22.12.2021^,164.43,"Moderna, Pfizer/BioNTech"
:ar: Argentinien ^24.12.2021^,163.79,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:au: Australien ^25.12.2021^,163.1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^25.12.2021^,162.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^25.12.2021^,159.85,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:lu: Luxemburg ^19.12.2021^,159.76,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^19.12.2021^,158.61,"Pfizer/BioNTech, Sputnik V"
:mu: Mauritius ^23.12.2021^,158.38,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:kw: Kuwait ^23.12.2021^,158.33,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:nz: Neuseeland ^25.12.2021^,158.28,"Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^23.12.2021^,157.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lk: Sri Lanka ^25.12.2021^,154.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ch: Schweiz ^22.12.2021^,153.96,"Moderna, Pfizer/BioNTech"
