Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:il: Israel ^15.04.2021^,119.0,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^13.04.2021^,114.09,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^15.04.2021^,94.91,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^14.04.2021^,66.58,"Pfizer/BioNTech, Sinovac"
:bt: Bhutan ^15.04.2021^,61.9,Oxford/AstraZeneca
:bh: Bahrain ^15.04.2021^,60.43,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gb: Vereinigtes Königreich ^14.04.2021^,60.33,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mt: Malta ^15.04.2021^,59.94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^15.04.2021^,59.3,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mv: Malediven ^14.04.2021^,56.19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sm: San Marino ^13.04.2021^,55.5,"Pfizer/BioNTech, Sputnik V"
:mc: Monaco ^02.04.2021^,52.26,Pfizer/BioNTech
:hu: Ungarn ^14.04.2021^,45.72,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:rs: Serbien ^15.04.2021^,44.39,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^15.04.2021^,41.07,Pfizer/BioNTech
:uy: Uruguay ^15.04.2021^,35.98,"Pfizer/BioNTech, Sinovac"
:sg: Singapur ^06.04.2021^,28.5,"Moderna, Pfizer/BioNTech"
:is: Island ^14.04.2021^,27.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^03.04.2021^,27.6,Oxford/AstraZeneca
:lt: Litauen ^14.04.2021^,26.74,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^15.04.2021^,25.92,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
