Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^29.09.2021^,200.36,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cu: Kuba ^27.09.2021^,181.45,"Abdala, Soberana02"
:uy: Uruguay ^29.09.2021^,179.03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^29.09.2021^,171.42,"Moderna, Pfizer/BioNTech"
:cl: Chile ^28.09.2021^,165.97,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:qa: Katar ^29.09.2021^,160.68,"Moderna, Pfizer/BioNTech"
:is: Island ^23.09.2021^,160.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mt: Malta ^27.09.2021^,159.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^26.09.2021^,157.83,"Moderna, Pfizer/BioNTech, Sinovac"
:pt: Portugal ^27.09.2021^,156.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^29.09.2021^,152.95,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:dk: Dänemark ^28.09.2021^,150.92,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:sc: Seychellen ^16.09.2021^,150.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
:es: Spanien ^28.09.2021^,149.8,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^29.09.2021^,147.7,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ca: Kanada ^29.09.2021^,147.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^29.09.2021^,144.76,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^28.09.2021^,142.59,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^28.09.2021^,142.15,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:no: Norwegen ^28.09.2021^,142.15,"Moderna, Pfizer/BioNTech"
:it: Italien ^29.09.2021^,140.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^28.09.2021^,139.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^26.09.2021^,138.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sm: San Marino ^27.09.2021^,138.49,"Pfizer/BioNTech, Sputnik V"
:gb: Vereinigtes Königreich ^28.09.2021^,137.27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^27.09.2021^,137.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:fi: Finnland ^29.09.2021^,136.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^29.09.2021^,135.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^27.09.2021^,134.15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:my: Malaysia ^29.09.2021^,132.31,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mn: Mongolei ^29.09.2021^,131.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cy: Zypern ^29.09.2021^,130.75,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
