Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^23.04.2021^,123.21,"Oxford/AstraZeneca, Sinopharm/Beijing"
:il: Israel ^26.04.2021^,120.89,"Moderna, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^26.04.2021^,103.68,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sm: San Marino ^23.04.2021^,76.68,"Pfizer/BioNTech, Sputnik V"
:cl: Chile ^25.04.2021^,73.93,"Pfizer/BioNTech, Sinovac"
:mt: Malta ^25.04.2021^,70.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^26.04.2021^,70.11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mv: Malediven ^25.04.2021^,69.42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:us: Vereinigte Staaten ^26.04.2021^,69.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^25.04.2021^,68.72,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^25.04.2021^,62.17,Oxford/AstraZeneca
:mc: Monaco ^22.04.2021^,62.15,Pfizer/BioNTech
:hu: Ungarn ^26.04.2021^,55.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^26.04.2021^,50.08,Pfizer/BioNTech
:rs: Serbien ^26.04.2021^,48.13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:uy: Uruguay ^26.04.2021^,47.47,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^18.04.2021^,37.84,"Moderna, Pfizer/BioNTech"
:ad: Andorra ^19.04.2021^,34.19,"Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^22.04.2021^,33.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^26.04.2021^,32.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^26.04.2021^,32.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dm: Dominica ^22.04.2021^,32.02,Oxford/AstraZeneca
:es: Spanien ^25.04.2021^,31.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^25.04.2021^,31.4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^25.04.2021^,31.1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^26.04.2021^,31.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^26.04.2021^,30.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^25.04.2021^,30.39,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^22.04.2021^,30.38,Oxford/AstraZeneca
:fi: Finnland ^25.04.2021^,30.38,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^26.04.2021^,29.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^26.04.2021^,29.74,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^25.04.2021^,29.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^25.04.2021^,28.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^25.04.2021^,28.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^26.04.2021^,28.16,"Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^25.04.2021^,28.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^24.04.2021^,28.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^23.04.2021^,27.69,"Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^26.04.2021^,27.66,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^21.04.2021^,27.42,"Moderna, Pfizer/BioNTech"
:pl: Polen ^25.04.2021^,27.33,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^23.04.2021^,26.97,Pfizer/BioNTech
:cz: Tschechien ^26.04.2021^,26.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^25.04.2021^,26.45,Pfizer/BioNTech
:ch: Schweiz ^21.04.2021^,26.27,"Moderna, Pfizer/BioNTech"
:bb: Barbados ^25.04.2021^,25.61,Oxford/AstraZeneca
:tr: Türkei ^26.04.2021^,25.37,"Pfizer/BioNTech, Sinovac"
:ro: Rumänien ^25.04.2021^,25.12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^26.04.2021^,24.26,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^26.04.2021^,24.25,"Oxford/AstraZeneca, Sinopharm/Beijing"
:kn: St. Kitts und Nevis ^21.04.2021^,22.27,Oxford/AstraZeneca
:mn: Mongolei ^26.04.2021^,21.59,Oxford/AstraZeneca
:kw: Kuwait ^18.04.2021^,20.14,Pfizer/BioNTech
:hr: Kroatien ^25.04.2021^,19.38,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^26.04.2021^,18.34,"Oxford/AstraZeneca, Sinovac"
:do: Dominikanische Republik ^25.04.2021^,16.11,"Oxford/AstraZeneca, Sinovac"
:ar: Argentinien ^26.04.2021^,15.96,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^26.04.2021^,15.94,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:gy: Guyana ^23.04.2021^,14.44,Oxford/AstraZeneca
:pa: Panama ^25.04.2021^,14.35,"Oxford/AstraZeneca, Pfizer/BioNTech"
:az: Aserbaidschan ^26.04.2021^,14.04,Sinovac
:lv: Lettland ^26.04.2021^,13.92,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:al: Albanien ^24.04.2021^,13.9,"Pfizer/BioNTech, Sinovac"
:cr: Costa Rica ^19.04.2021^,13.71,Pfizer/BioNTech
:lc: St. Lucia ^24.04.2021^,13.04,Oxford/AstraZeneca
:mx: Mexiko ^26.04.2021^,12.8,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ru: Russland ^26.04.2021^,12.55,"EpiVacCorona, Sputnik V"
:vc: St. Vincent und die Grenadinen ^24.04.2021^,12.49,Oxford/AstraZeneca
:kh: Kambodscha ^26.04.2021^,12.4,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:sv: El Salvador ^26.04.2021^,11.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gd: Grenada ^22.04.2021^,11.34,Oxford/AstraZeneca
:bg: Bulgarien ^26.04.2021^,10.57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:in: Indien ^26.04.2021^,10.33,"Covaxin, Oxford/AstraZeneca"
:bz: Belize ^23.04.2021^,9.89,Oxford/AstraZeneca
