Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^14.12.2021^,257.04,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^14.12.2021^,222.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^15.12.2021^,221.98,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^16.12.2021^,205.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^16.12.2021^,197.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mt: Malta ^15.12.2021^,194.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^10.12.2021^,184.92,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^16.12.2021^,183.53,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:pt: Portugal ^16.12.2021^,182.65,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^16.12.2021^",182.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^15.12.2021^,181.39,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^14.12.2021^,180.84,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:bn: Brunei ^14.12.2021^,179.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ie: Irland ^15.12.2021^,176.64,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^16.12.2021^,176.53,"Moderna, Pfizer/BioNTech"
:bh: Bahrain ^16.12.2021^,176.52,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:es: Spanien ^15.12.2021^,175.56,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^15.12.2021^,175.13,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:sg: Singapur ^03.12.2021^,174.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:qa: Katar ^15.12.2021^,173.96,"Moderna, Pfizer/BioNTech"
:be: Belgien ^15.12.2021^,173.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^16.12.2021^,172.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^16.12.2021^,172.69,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^15.12.2021^,170.63,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^15.12.2021^,170.03,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^16.12.2021^,168.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^16.12.2021^,167.25,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:se: Schweden ^16.12.2021^,166.73,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^15.12.2021^,164.75,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^15.12.2021^,161.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^12.12.2021^,161.17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^16.12.2021^,159.66,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:au: Australien ^16.12.2021^,158.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^16.12.2021^,157.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nz: Neuseeland ^16.12.2021^,155.42,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^15.12.2021^,155.23,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:gr: Griechenland ^16.12.2021^,154.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^12.12.2021^,153.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^12.12.2021^,153.02,"Pfizer/BioNTech, Sputnik V"
:li: Liechtenstein ^15.12.2021^,152.52,"Moderna, Pfizer/BioNTech"
:br: Brasilien ^16.12.2021^,151.33,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ad: Andorra ^12.12.2021^,149.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^05.12.2021^,147.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ch: Schweiz ^15.12.2021^,147.78,"Moderna, Pfizer/BioNTech"
:us: Vereinigte Staaten ^16.12.2021^,147.6,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:ec: Ecuador ^14.12.2021^,147.37,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mu: Mauritius ^23.11.2021^,147.25,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:lk: Sri Lanka ^16.12.2021^,147.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:lt: Litauen ^16.12.2021^,146.56,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sv: El Salvador ^16.12.2021^,145.22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:nl: Niederlande ^15.12.2021^,144.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^13.12.2021^,143.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:tr: Türkei ^16.12.2021^,143.92,"Pfizer/BioNTech, Sinovac"
:cr: Costa Rica ^13.12.2021^,143.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
:th: Thailand ^15.12.2021^,140.17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:fj: Fidschi ^13.12.2021^,139.26,Oxford/AstraZeneca
:vn: Vietnam ^15.12.2021^,138.27,"Abdala, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cz: Tschechien ^16.12.2021^,137.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pe: Peru ^14.12.2021^,136.87,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:sa: Saudi-Arabien ^16.12.2021^,136.6,"Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^16.12.2021^,134.09,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^16.12.2021^,132.87,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ma: Marokko ^14.12.2021^,132.47,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ws: Samoa ^13.12.2021^,131.35,Oxford/AstraZeneca
:pa: Panama ^16.12.2021^,130.3,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ir: Iran ^12.12.2021^,129.14,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Soberana02, Sputnik V"
:do: Dominikanische Republik ^15.12.2021^,127.59,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:tm: Turkmenistan ^29.08.2021^,123.91,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ag: Antigua und Barbuda ^10.12.2021^,121.35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:lv: Lettland ^16.12.2021^,121.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:co: Kolumbien ^14.12.2021^,119.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:pl: Polen ^16.12.2021^,119.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^14.12.2021^,117.88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:om: Oman ^16.12.2021^,113.62,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ee: Estland ^16.12.2021^,113.46,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:to: Tonga ^06.12.2021^,111.97,Oxford/AstraZeneca
:hr: Kroatien ^15.12.2021^,109.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ni: Nicaragua ^15.12.2021^,109.04,"Abdala, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Soberana02, Sputnik Light, Sputnik V"
:uz: Usbekistan ^16.12.2021^,108.29,"Moderna, Oxford/AstraZeneca, Sputnik V, ZF2001"
