Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:mt: Malta ^03.08.2021^,173.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^03.08.2021^,170.72,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sc: Seychellen ^22.07.2021^,143.82,"Oxford/AstraZeneca, Sinopharm/Beijing"
:uy: Uruguay ^03.08.2021^,138.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^30.07.2021^,137.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^03.08.2021^,137.2,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nr: Nauru ^27.07.2021^,136.46,Oxford/AstraZeneca
:sm: San Marino ^03.08.2021^,135.3,"Pfizer/BioNTech, Sputnik V"
:cl: Chile ^02.08.2021^,134.38,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:qa: Katar ^03.08.2021^,133.95,"Moderna, Pfizer/BioNTech"
:sg: Singapur ^03.08.2021^,132.77,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^03.08.2021^,131.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^03.08.2021^,129.37,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:il: Israel ^03.08.2021^,129.15,"Moderna, Pfizer/BioNTech"
:be: Belgien ^03.08.2021^,127.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^03.08.2021^,127.29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gb: Vereinigtes Königreich ^03.08.2021^,126.18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^30.07.2021^,124.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^03.08.2021^,123.31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^03.08.2021^,120.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^03.08.2021^,120.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^01.08.2021^,119.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^03.08.2021^,118.69,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:it: Italien ^03.08.2021^,115.26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^03.08.2021^,114.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^03.08.2021^,112.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^03.08.2021^,111.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^03.08.2021^,111.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^02.08.2021^,111.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:at: Österreich ^03.08.2021^,108.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^19.07.2021^,106.58,"Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^03.08.2021^,105.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^03.08.2021^,104.4,"Moderna, Pfizer/BioNTech"
:us: Vereinigte Staaten ^03.08.2021^,103.87,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mc: Monaco ^22.07.2021^,103.53,Pfizer/BioNTech
:fi: Finnland ^03.08.2021^,103.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^03.08.2021^,102.8,"Moderna, Pfizer/BioNTech"
:gr: Griechenland ^03.08.2021^,102.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^03.08.2021^,100.69,"Moderna, Pfizer/BioNTech"
:lt: Litauen ^03.08.2021^,98.89,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^03.08.2021^,97.77,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^03.08.2021^,97.32,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:do: Dominikanische Republik ^03.08.2021^,94.64,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:pl: Polen ^03.08.2021^,91.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cu: Kuba ^02.08.2021^,90.65,"Abdala, Soberana02"
:tr: Türkei ^03.08.2021^,88.13,"Pfizer/BioNTech, Sinovac"
:ee: Estland ^03.08.2021^,86.6,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^03.08.2021^,83.79,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^31.07.2021^,82.04,Oxford/AstraZeneca
:rs: Serbien ^03.08.2021^,81.53,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sa: Saudi-Arabien ^03.08.2021^,81.17,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^03.08.2021^,78.63,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^03.08.2021^,75.63,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:hr: Kroatien ^03.08.2021^,75.49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^03.08.2021^,72.43,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^03.08.2021^,72.34,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:jp: Japan ^03.08.2021^,71.77,"Moderna, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^29.07.2021^,70.31,Oxford/AstraZeneca
:fj: Fidschi ^02.08.2021^,70.15,Oxford/AstraZeneca
:sv: El Salvador ^03.08.2021^,69.1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:br: Brasilien ^03.08.2021^,68.48,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:my: Malaysia ^03.08.2021^,68.44,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ma: Marokko ^03.08.2021^,68.15,"Oxford/AstraZeneca, Sinopharm/Beijing"
:cr: Costa Rica ^26.07.2021^,67.22,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^02.08.2021^,66.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:pa: Panama ^02.08.2021^,64.97,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bb: Barbados ^02.08.2021^,61.41,Oxford/AstraZeneca
:lk: Sri Lanka ^03.08.2021^,59.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:co: Kolumbien ^03.08.2021^,56.22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:dm: Dominica ^30.07.2021^,56.19,"Oxford/AstraZeneca, Sinopharm/Beijing"
:kw: Kuwait ^03.07.2021^,55.62,Pfizer/BioNTech
:me: Montenegro ^03.08.2021^,53.48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mx: Mexiko ^02.08.2021^,52.81,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:jo: Jordanien ^01.08.2021^,51.6,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
":kr: Korea, Süd ^03.08.2021^",51.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:az: Aserbaidschan ^03.08.2021^,50.49,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:kz: Kasachstan ^03.08.2021^,50.18,"QazVac, Sinopharm/HayatVax, Sputnik V"
:gy: Guyana ^29.07.2021^,49.5,"Oxford/AstraZeneca, Sputnik V"
