Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^30.06.2021^,155.33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^30.06.2021^,151.91,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^30.06.2021^,140.92,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sm: San Marino ^30.06.2021^,131.17,"Pfizer/BioNTech, Sputnik V"
:bh: Bahrain ^01.07.2021^,125.08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:il: Israel ^01.07.2021^,124.64,"Moderna, Pfizer/BioNTech"
:is: Island ^01.07.2021^,123.91,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cl: Chile ^29.06.2021^,118.95,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mn: Mongolei ^01.07.2021^,115.56,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:uy: Uruguay ^01.07.2021^,114.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^30.06.2021^,114.76,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^01.07.2021^,110.3,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^01.07.2021^,99.16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^01.07.2021^,98.12,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:be: Belgien ^30.06.2021^,94.1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^30.06.2021^,93.93,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mc: Monaco ^24.06.2021^,93.29,Pfizer/BioNTech
:sg: Singapur ^28.06.2021^,91.72,"Moderna, Pfizer/BioNTech, Sinovac"
:cy: Zypern ^30.06.2021^,91.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^01.07.2021^,90.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^30.06.2021^,89.89,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^30.06.2021^,89.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^28.06.2021^,88.43,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^30.06.2021^,88.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^01.07.2021^,88.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^01.07.2021^,87.83,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:at: Österreich ^01.07.2021^,87.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^01.07.2021^,86.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^29.06.2021^,85.96,Oxford/AstraZeneca
:lt: Litauen ^01.07.2021^,84.71,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^27.06.2021^,83.62,"Moderna, Pfizer/BioNTech"
:li: Liechtenstein ^27.06.2021^,82.21,"Moderna, Pfizer/BioNTech"
:gr: Griechenland ^01.07.2021^,81.32,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^27.06.2021^,81.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^30.06.2021^,80.64,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^01.07.2021^,78.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^30.06.2021^,78.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^01.07.2021^,77.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^30.06.2021^,77.16,"Moderna, Pfizer/BioNTech"
:se: Schweden ^30.06.2021^,77.13,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^29.06.2021^,76.36,Oxford/AstraZeneca
:rs: Serbien ^20.06.2021^,75.63,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:si: Slowenien ^01.07.2021^,72.67,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^01.07.2021^,72.63,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^20.06.2021^,72.59,Pfizer/BioNTech
:do: Dominikanische Republik ^30.06.2021^,72.29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:sk: Slowakei ^01.07.2021^,66.84,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^29.06.2021^,65.35,Oxford/AstraZeneca
:bt: Bhutan ^27.06.2021^,62.9,"Oxford/AstraZeneca, Pfizer/BioNTech"
:hr: Kroatien ^29.06.2021^,62.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^01.07.2021^,61.25,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^01.07.2021^,60.72,"Pfizer/BioNTech, Sinovac"
:bb: Barbados ^30.06.2021^,57.96,Oxford/AstraZeneca
:mu: Mauritius ^24.06.2021^,55.59,"BBIBP-CorV, Covaxin, Oxford/AstraZeneca"
:dm: Dominica ^25.06.2021^,54.6,"BBIBP-CorV, Oxford/AstraZeneca"
:cu: Kuba ^29.06.2021^,52.87,"Abdala, Soberana02"
:ma: Marokko ^01.07.2021^,51.94,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sa: Saudi-Arabien ^01.07.2021^,51.76,"Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^01.07.2021^,48.35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cr: Costa Rica ^28.06.2021^,47.91,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ro: Rumänien ^30.06.2021^,46.57,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^01.07.2021^,46.26,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:me: Montenegro ^01.07.2021^,46.21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sv: El Salvador ^01.07.2021^,43.88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:kh: Kambodscha ^30.06.2021^,43.37,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:gy: Guyana ^29.06.2021^,43.23,"Oxford/AstraZeneca, Sputnik V"
:tv: Tuvalu ^15.06.2021^,40.47,Oxford/AstraZeneca
:jo: Jordanien ^30.06.2021^,38.3,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
":kr: Korea, Süd ^01.07.2021^",37.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^01.07.2021^,36.57,"Moderna, Pfizer/BioNTech"
:fj: Fidschi ^29.06.2021^,35.95,Oxford/AstraZeneca
:co: Kolumbien ^30.06.2021^,35.93,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mx: Mexiko ^30.06.2021^,35.6,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:pa: Panama ^29.06.2021^,35.56,"Oxford/AstraZeneca, Pfizer/BioNTech"
:az: Aserbaidschan ^01.07.2021^,35.48,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:al: Albanien ^01.07.2021^,33.86,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:sr: Suriname ^01.07.2021^,33.7,Oxford/AstraZeneca
:au: Australien ^01.07.2021^,30.62,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kz: Kasachstan ^01.07.2021^,29.04,"QazVac, Sinopharm/HayatVax, Sputnik V"
:lc: St. Lucia ^01.07.2021^,28.82,Oxford/AstraZeneca
:ru: Russland ^01.07.2021^,28.01,"EpiVacCorona, Sputnik V"
:gd: Grenada ^25.06.2021^,27.99,Oxford/AstraZeneca
