Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^31.01.2022^,303.06,"Abdala, Soberana02"
:cl: Chile ^31.01.2022^,242.96,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^02.02.2022^,236.05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sg: Singapur ^30.01.2022^,236.01,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:mt: Malta ^01.02.2022^,235.46,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^01.02.2022^,225.41,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
":kr: Korea, Süd ^02.02.2022^",222.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^28.01.2022^,221.79,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:it: Italien ^02.02.2022^,213.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^02.02.2022^,213.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:pt: Portugal ^02.02.2022^,213.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^01.02.2022^,211.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^01.02.2022^,208.25,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^01.02.2022^,207.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^02.02.2022^,207.79,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:ca: Kanada ^02.02.2022^,205.92,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^01.02.2022^,203.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^01.02.2022^,202.65,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^01.02.2022^,201.69,"Moderna, Pfizer/BioNTech"
:qa: Katar ^02.02.2022^,200.59,"Moderna, Pfizer/BioNTech"
:fi: Finnland ^02.02.2022^,198.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^02.02.2022^,197.59,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^02.02.2022^,196.05,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:at: Österreich ^02.02.2022^,195.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
