Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^25.05.2021^,136.74,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^01.06.2021^,131.11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sm: San Marino ^31.05.2021^,126.51,"Pfizer/BioNTech, Sputnik V"
:il: Israel ^01.06.2021^,122.31,"Moderna, Pfizer/BioNTech"
:mt: Malta ^31.05.2021^,117.77,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^01.06.2021^,103.17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^31.05.2021^,97.73,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mn: Mongolei ^01.06.2021^,97.09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gb: Vereinigtes Königreich ^31.05.2021^,96.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hu: Ungarn ^01.06.2021^,92.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^01.06.2021^,89.37,"Moderna, Pfizer/BioNTech"
:us: Vereinigte Staaten ^01.06.2021^,88.63,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mv: Malediven ^30.05.2021^,88.12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:uy: Uruguay ^01.06.2021^,82.45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mc: Monaco ^27.05.2021^,76.52,Pfizer/BioNTech
:is: Island ^28.05.2021^,73.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^01.06.2021^,70.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^31.05.2021^,69.19,"Moderna, Pfizer/BioNTech"
:nr: Nauru ^18.05.2021^,68.23,Oxford/AstraZeneca
:rs: Serbien ^30.05.2021^,66.91,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
