Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^27.09.2021^,198.91,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cu: Kuba ^25.09.2021^,178.21,"Abdala, Soberana02"
:uy: Uruguay ^27.09.2021^,177.65,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^27.09.2021^,170.18,"Moderna, Pfizer/BioNTech"
:cl: Chile ^26.09.2021^,164.24,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^23.09.2021^,160.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^26.09.2021^,160.27,"Moderna, Pfizer/BioNTech"
:mt: Malta ^26.09.2021^,158.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^26.09.2021^,157.83,"Moderna, Pfizer/BioNTech, Sinovac"
:pt: Portugal ^27.09.2021^,156.87,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^27.09.2021^,152.55,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:dk: Dänemark ^26.09.2021^,150.78,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:sc: Seychellen ^16.09.2021^,150.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
:es: Spanien ^26.09.2021^,149.46,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^27.09.2021^,147.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^27.09.2021^,146.9,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ie: Irland ^27.09.2021^,144.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^27.09.2021^,142.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^26.09.2021^,141.75,"Moderna, Pfizer/BioNTech"
:kh: Kambodscha ^26.09.2021^,140.62,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:fr: Frankreich ^26.09.2021^,139.5,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^27.09.2021^,139.49,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^26.09.2021^,138.45,"Pfizer/BioNTech, Sputnik V"
:gb: Vereinigtes Königreich ^26.09.2021^,137.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^19.09.2021^,136.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:fi: Finnland ^26.09.2021^,135.6,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^24.09.2021^,133.93,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^25.09.2021^,133.86,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mn: Mongolei ^27.09.2021^,131.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:my: Malaysia ^27.09.2021^,130.28,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:nl: Niederlande ^26.09.2021^,129.69,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
