Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^17.12.2021^,258.82,"Abdala, Soberana02"
:cl: Chile ^17.12.2021^,223.35,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^14.12.2021^,222.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:is: Island ^16.12.2021^,205.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^19.12.2021^,197.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mt: Malta ^18.12.2021^,195.69,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^19.12.2021^",186.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^19.12.2021^,185.86,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:gb: Vereinigtes Königreich ^18.12.2021^,185.51,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^10.12.2021^,184.92,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:dk: Dänemark ^16.12.2021^,184.8,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:pt: Portugal ^18.12.2021^,183.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^18.12.2021^,179.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^14.12.2021^,179.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
:bh: Bahrain ^19.12.2021^,177.7,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:il: Israel ^19.12.2021^,177.02,"Moderna, Pfizer/BioNTech"
:es: Spanien ^16.12.2021^,176.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^19.12.2021^,176.03,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:at: Österreich ^19.12.2021^,175.43,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^19.12.2021^,175.17,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^16.12.2021^,174.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^19.12.2021^,174.51,"Moderna, Pfizer/BioNTech"
:sg: Singapur ^03.12.2021^,174.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:fr: Frankreich ^16.12.2021^,172.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^16.12.2021^,171.78,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^19.12.2021^,170.84,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^19.12.2021^,169.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^19.12.2021^,168.67,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:se: Schweden ^17.12.2021^,167.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^15.12.2021^,161.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^12.12.2021^,161.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^19.12.2021^,160.95,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:au: Australien ^19.12.2021^,159.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
