Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^17.01.2022^,291.7,"Abdala, Soberana02"
:cl: Chile ^18.01.2022^,238.63,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^19.01.2022^,231.37,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^18.01.2022^,228.63,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^17.01.2022^,228.19,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:dk: Dänemark ^18.01.2022^,221.89,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
":kr: Korea, Süd ^19.01.2022^",216.18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^14.01.2022^,214.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:uy: Uruguay ^19.01.2022^,207.42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ie: Irland ^18.01.2022^,204.82,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^19.01.2022^,204.39,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:is: Island ^18.01.2022^,204.18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^19.01.2022^,202.37,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^19.01.2022^,202.23,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^18.01.2022^,201.71,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^18.01.2022^,200.55,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^18.01.2022^,197.33,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^19.01.2022^,196.77,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^18.01.2022^,193.99,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^18.01.2022^,192.86,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:de: Deutschland ^19.01.2022^,191.21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^19.01.2022^,190.75,"Moderna, Pfizer/BioNTech"
:at: Österreich ^19.01.2022^,190.46,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^19.01.2022^,189.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
