Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^01.02.2022^,303.48,"Abdala, Soberana02"
:cl: Chile ^03.02.2022^,244.05,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^04.02.2022^,236.66,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sg: Singapur ^30.01.2022^,236.01,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:mt: Malta ^02.02.2022^,235.79,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^03.02.2022^,225.61,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
":kr: Korea, Süd ^03.02.2022^",223.75,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^28.01.2022^,221.79,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:it: Italien ^04.02.2022^,215.66,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^04.02.2022^,214.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^04.02.2022^,214.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^03.02.2022^,213.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^03.02.2022^,208.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^03.02.2022^,208.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^04.02.2022^,207.93,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:ca: Kanada ^04.02.2022^,206.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^03.02.2022^,203.81,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^04.02.2022^,202.99,"Moderna, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^03.02.2022^,202.88,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^03.02.2022^,202.81,"Moderna, Pfizer/BioNTech"
:fi: Finnland ^04.02.2022^,201.48,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^04.02.2022^,198.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:au: Australien ^04.02.2022^,197.38,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^04.02.2022^,196.65,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:at: Österreich ^04.02.2022^,196.25,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^04.02.2022^,194.9,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:my: Malaysia ^04.02.2022^,194.77,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:nl: Niederlande ^29.01.2022^,194.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^03.02.2022^,194.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^04.02.2022^,193.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^29.01.2022^,193.61,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^03.02.2022^,193.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^18.01.2022^,192.86,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:il: Israel ^04.02.2022^,192.69,"Moderna, Pfizer/BioNTech"
:bh: Bahrain ^04.02.2022^,192.52,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nz: Neuseeland ^04.02.2022^,188.94,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^30.01.2022^,186.32,"Pfizer/BioNTech, Sputnik V"
:gr: Griechenland ^04.02.2022^,186.31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:vn: Vietnam ^03.02.2022^,185.05,"Abdala, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bt: Bhutan ^30.01.2022^,184.1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:li: Liechtenstein ^03.02.2022^,181.28,"Moderna, Pfizer/BioNTech"
:ad: Andorra ^23.01.2022^,181.24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^03.02.2022^,176.42,"Moderna, Pfizer/BioNTech"
:br: Brasilien ^04.02.2022^,171.86,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:kw: Kuwait ^02.02.2022^,169.71,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ec: Ecuador ^02.02.2022^,168.63,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
