Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^05.11.2021^,232.05,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^07.11.2021^,213.46,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^04.11.2021^,196.11,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:uy: Uruguay ^07.11.2021^,190.98,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^07.11.2021^,181.85,"Moderna, Pfizer/BioNTech"
:mt: Malta ^06.11.2021^,172.64,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^03.11.2021^,171.76,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:sg: Singapur ^27.10.2021^,171.19,"Moderna, Pfizer/BioNTech, Sinovac"
:is: Island ^04.11.2021^,167.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^07.11.2021^,165.72,"Moderna, Pfizer/BioNTech"
:kh: Kambodscha ^07.11.2021^,165.47,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:cn: Volksrepublik China ^07.11.2021^,161.38,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:bh: Bahrain ^07.11.2021^,160.19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:pt: Portugal ^01.11.2021^,159.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^06.11.2021^,155.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^07.11.2021^",155.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^04.11.2021^,155.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^07.11.2021^,155.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^07.11.2021^,153.2,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:dk: Dänemark ^04.11.2021^,152.39,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:jp: Japan ^07.11.2021^,152.38,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^07.11.2021^,150.57,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^04.11.2021^,147.56,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^07.11.2021^,147.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^04.11.2021^,147.33,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^31.10.2021^,147.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:no: Norwegen ^04.11.2021^,145.7,"Moderna, Pfizer/BioNTech"
:be: Belgien ^04.11.2021^,145.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nz: Neuseeland ^07.11.2021^,145.18,Pfizer/BioNTech
:se: Schweden ^05.11.2021^,144.66,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^06.11.2021^,143.47,"Oxford/AstraZeneca, Sinopharm/Beijing"
:au: Australien ^07.11.2021^,142.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^03.11.2021^,140.54,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^31.10.2021^,139.67,"Pfizer/BioNTech, Sputnik V"
:mv: Malediven ^06.11.2021^,138.74,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mu: Mauritius ^04.11.2021^,138.21,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:tr: Türkei ^07.11.2021^,138.02,"Pfizer/BioNTech, Sinovac"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:lk: Sri Lanka ^07.11.2021^,136.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cy: Zypern ^04.11.2021^,136.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^07.11.2021^,135.19,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:de: Deutschland ^07.11.2021^,134.88,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sv: El Salvador ^04.11.2021^,133.08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ad: Andorra ^03.10.2021^,132.76,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^30.10.2021^,132.61,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^06.11.2021^,132.08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:fj: Fidschi ^01.11.2021^,131.71,Oxford/AstraZeneca
:br: Brasilien ^06.11.2021^,131.34,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sa: Saudi-Arabien ^06.11.2021^,130.98,"Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^06.11.2021^,129.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^04.11.2021^,128.29,"Moderna, Pfizer/BioNTech"
:ma: Marokko ^02.11.2021^,128.18,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:us: Vereinigte Staaten ^07.11.2021^,128.13,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:cr: Costa Rica ^01.11.2021^,127.79,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^04.11.2021^,127.69,"Moderna, Pfizer/BioNTech"
:lt: Litauen ^07.11.2021^,127.65,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^04.11.2021^,126.86,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:pa: Panama ^07.11.2021^,124.83,"Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^07.11.2021^,124.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tm: Turkmenistan ^29.08.2021^,123.91,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:do: Dominikanische Republik ^06.11.2021^,122.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:cz: Tschechien ^07.11.2021^,116.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:th: Thailand ^05.11.2021^,112.44,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:si: Slowenien ^06.11.2021^,111.6,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^06.11.2021^,109.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ir: Iran ^05.11.2021^,109.0,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Soberana02, Sputnik V"
:om: Oman ^23.10.2021^,108.74,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:pe: Peru ^06.11.2021^,108.36,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:lv: Lettland ^07.11.2021^,108.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^30.10.2021^,107.76,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:rs: Serbien ^05.11.2021^,105.09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:pl: Polen ^06.11.2021^,104.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ws: Samoa ^01.11.2021^,101.69,Oxford/AstraZeneca
:tv: Tuvalu ^22.10.2021^,101.58,Oxford/AstraZeneca
:mx: Mexiko ^07.11.2021^,98.45,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:bb: Barbados ^05.11.2021^,97.08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:az: Aserbaidschan ^02.11.2021^,94.96,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:bz: Belize ^29.10.2021^,94.94,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:kn: St. Kitts und Nevis ^05.11.2021^,94.51,"Oxford/AstraZeneca, Pfizer/BioNTech"
:co: Kolumbien ^04.11.2021^,94.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:vn: Vietnam ^06.11.2021^,91.29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cv: Kap Verde ^31.10.2021^,91.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:hr: Kroatien ^06.11.2021^,90.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tt: Trinidad und Tobago ^07.11.2021^,88.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sk: Slowakei ^04.11.2021^,88.33,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:to: Tonga ^01.11.2021^,85.9,Oxford/AstraZeneca
:kz: Kasachstan ^07.11.2021^,84.6,"QazVac, Sinopharm/Beijing, Sputnik V"
:uz: Usbekistan ^07.11.2021^,82.05,"Moderna, Oxford/AstraZeneca, Sputnik V, ZF2001"
:ve: Venezuela ^05.11.2021^,80.67,"Abdala, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:me: Montenegro ^07.11.2021^,80.66,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gy: Guyana ^05.11.2021^,80.28,"Oxford/AstraZeneca, Sputnik V"
:tn: Tunesien ^06.11.2021^,80.1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:mk: Nordmazedonien ^04.11.2021^,78.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:in: Indien ^07.11.2021^,77.73,"Covaxin, Oxford/AstraZeneca, Sputnik V"
:sr: Suriname ^07.11.2021^,77.39,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ru: Russland ^07.11.2021^,74.59,"EpiVacCorona, Sputnik V"
:dm: Dominica ^05.11.2021^,73.86,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:id: Indonesien ^07.11.2021^,73.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:jo: Jordanien ^07.11.2021^,73.76,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:py: Paraguay ^05.11.2021^,73.64,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
