Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^21.06.2021^,147.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^21.06.2021^,143.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^18.06.2021^,140.0,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sm: San Marino ^21.06.2021^,130.76,"Pfizer/BioNTech, Sputnik V"
:il: Israel ^22.06.2021^,123.15,"Moderna, Pfizer/BioNTech"
:bh: Bahrain ^22.06.2021^,115.67,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^21.06.2021^,112.19,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mn: Mongolei ^22.06.2021^,110.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gb: Vereinigtes Königreich ^21.06.2021^,109.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^22.06.2021^,104.57,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^22.06.2021^,104.14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:qa: Katar ^22.06.2021^,100.97,"Moderna, Pfizer/BioNTech"
:us: Vereinigte Staaten ^22.06.2021^,95.45,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mv: Malediven ^21.06.2021^,92.43,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ca: Kanada ^22.06.2021^,87.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^10.06.2021^,86.55,Pfizer/BioNTech
:cy: Zypern ^19.06.2021^,85.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^21.06.2021^,85.96,"Moderna, Pfizer/BioNTech"
:be: Belgien ^21.06.2021^,84.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^22.06.2021^,81.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^21.06.2021^,78.88,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^21.06.2021^,78.55,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^22.06.2021^,78.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^22.06.2021^,78.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^20.06.2021^,77.97,"Moderna, Pfizer/BioNTech"
:at: Österreich ^22.06.2021^,77.81,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^20.06.2021^,77.44,"Moderna, Pfizer/BioNTech"
:rs: Serbien ^20.06.2021^,75.63,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:pt: Portugal ^22.06.2021^,75.62,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^20.06.2021^,75.45,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^22.06.2021^,74.46,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:gr: Griechenland ^22.06.2021^,73.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^20.06.2021^,72.59,Pfizer/BioNTech
:fr: Frankreich ^21.06.2021^,72.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^22.06.2021^,71.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^21.06.2021^,71.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^22.06.2021^,69.63,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^22.06.2021^,69.54,"Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^21.06.2021^,69.1,Oxford/AstraZeneca
:ee: Estland ^22.06.2021^,68.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^22.06.2021^,67.81,"Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^21.06.2021^,67.45,"Moderna, Pfizer/BioNTech"
:ad: Andorra ^14.06.2021^,66.15,"Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^21.06.2021^,66.12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ie: Irland ^13.06.2021^,65.18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^17.06.2021^,63.52,Oxford/AstraZeneca
:bt: Bhutan ^13.06.2021^,62.75,Oxford/AstraZeneca
:sk: Slowakei ^22.06.2021^,61.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^15.06.2021^,60.94,Oxford/AstraZeneca
:hr: Kroatien ^21.06.2021^,57.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^22.06.2021^,57.87,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bb: Barbados ^21.06.2021^,55.32,Oxford/AstraZeneca
:dm: Dominica ^14.06.2021^,52.75,Oxford/AstraZeneca
:tr: Türkei ^22.06.2021^,52.27,"Pfizer/BioNTech, Sinovac"
:ma: Marokko ^21.06.2021^,48.89,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sa: Saudi-Arabien ^22.06.2021^,48.39,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^20.06.2021^,47.09,"BBIBP-CorV, Covaxin, Oxford/AstraZeneca"
:cr: Costa Rica ^22.06.2021^,45.76,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ro: Rumänien ^21.06.2021^,45.52,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:me: Montenegro ^22.06.2021^,44.29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cu: Kuba ^20.06.2021^,43.19,"Abdala, Soberana02"
:br: Brasilien ^22.06.2021^,42.38,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ar: Argentinien ^22.06.2021^,40.67,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:tv: Tuvalu ^15.06.2021^,40.47,Oxford/AstraZeneca
:gy: Guyana ^16.06.2021^,40.15,"Oxford/AstraZeneca, Sputnik V"
:sv: El Salvador ^22.06.2021^,39.26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:kh: Kambodscha ^22.06.2021^,37.54,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
":kr: Korea, Süd ^22.06.2021^",35.63,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pa: Panama ^21.06.2021^,33.41,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mx: Mexiko ^21.06.2021^,31.57,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:jo: Jordanien ^21.06.2021^,31.34,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:al: Albanien ^21.06.2021^,30.93,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:fj: Fidschi ^21.06.2021^,30.57,Oxford/AstraZeneca
:sr: Suriname ^21.06.2021^,30.21,Oxford/AstraZeneca
:co: Kolumbien ^21.06.2021^,30.07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:az: Aserbaidschan ^22.06.2021^,29.91,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:lc: St. Lucia ^22.06.2021^,27.96,Oxford/AstraZeneca
:jp: Japan ^22.06.2021^,27.19,"Moderna, Pfizer/BioNTech"
:au: Australien ^22.06.2021^,26.35,"Oxford/AstraZeneca, Pfizer/BioNTech"
:gd: Grenada ^18.06.2021^,25.91,Oxford/AstraZeneca
:ru: Russland ^22.06.2021^,24.66,"EpiVacCorona, Sputnik V"
:bz: Belize ^17.06.2021^,24.5,"Oxford/AstraZeneca, Sinopharm/Beijing"
:bg: Bulgarien ^22.06.2021^,24.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kz: Kasachstan ^22.06.2021^,24.1,"QazVac, Sinopharm/HayatVax, Sputnik V"
:mk: Nordmazedonien ^21.06.2021^,23.14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
