Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^23.08.2021^,179.09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^22.08.2021^,153.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^23.08.2021^,153.73,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^22.08.2021^,149.52,"Moderna, Pfizer/BioNTech, Sinovac"
:il: Israel ^23.08.2021^,148.82,"Moderna, Pfizer/BioNTech"
:qa: Katar ^23.08.2021^,148.15,"Moderna, Pfizer/BioNTech"
:cl: Chile ^22.08.2021^,146.27,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sc: Seychellen ^09.08.2021^,145.91,"Oxford/AstraZeneca, Sinopharm/Beijing"
:bh: Bahrain ^23.08.2021^,144.39,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:dk: Dänemark ^22.08.2021^,144.3,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:is: Island ^06.08.2021^,139.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^23.08.2021^,139.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^23.08.2021^,139.12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^22.08.2021^,136.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^27.07.2021^,136.46,Oxford/AstraZeneca
:cn: Volksrepublik China ^23.08.2021^,136.31,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:es: Spanien ^22.08.2021^,136.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^18.08.2021^,135.76,"Pfizer/BioNTech, Sputnik V"
:bt: Bhutan ^15.08.2021^,134.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^22.08.2021^,133.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^22.08.2021^,131.84,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^23.08.2021^,130.91,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nl: Niederlande ^22.08.2021^,126.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^23.08.2021^,125.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^22.08.2021^,124.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^21.08.2021^,123.44,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:lu: Luxemburg ^23.08.2021^,120.44,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^21.08.2021^,120.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^22.08.2021^,118.91,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^15.08.2021^,118.63,"Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^20.08.2021^,118.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^23.08.2021^,117.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^22.08.2021^,117.55,"Moderna, Pfizer/BioNTech"
:at: Österreich ^22.08.2021^,114.66,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^23.08.2021^,112.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^06.08.2021^,112.27,Pfizer/BioNTech
:mu: Mauritius ^19.08.2021^,112.16,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:li: Liechtenstein ^22.08.2021^,110.51,"Moderna, Pfizer/BioNTech"
:cu: Kuba ^21.08.2021^,110.42,"Abdala, Soberana02"
:us: Vereinigte Staaten ^23.08.2021^,108.62,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:ch: Schweiz ^22.08.2021^,108.61,"Moderna, Pfizer/BioNTech"
:gr: Griechenland ^23.08.2021^,107.32,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^23.08.2021^,106.3,"Pfizer/BioNTech, Sinovac"
:cz: Tschechien ^23.08.2021^,105.16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^22.08.2021^,103.56,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:do: Dominikanische Republik ^22.08.2021^,99.99,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:sa: Saudi-Arabien ^23.08.2021^,99.01,"Oxford/AstraZeneca, Pfizer/BioNTech"
