Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^06.09.2021^,184.56,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^06.09.2021^,165.84,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^05.09.2021^,160.96,"Moderna, Pfizer/BioNTech"
:mt: Malta ^06.09.2021^,155.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^06.09.2021^,154.78,"Moderna, Pfizer/BioNTech"
:is: Island ^03.09.2021^,154.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cl: Chile ^06.09.2021^,154.01,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^06.09.2021^,152.23,"Moderna, Pfizer/BioNTech, Sinovac"
:dk: Dänemark ^06.09.2021^,148.6,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:pt: Portugal ^06.09.2021^,148.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^06.09.2021^,146.31,"CanSino, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:sc: Seychellen ^09.08.2021^,145.07,"Oxford/AstraZeneca, Sinopharm/Beijing"
:es: Spanien ^06.09.2021^,144.15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^06.09.2021^,143.51,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ca: Kanada ^06.09.2021^,141.46,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^06.09.2021^,140.16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^06.09.2021^,139.22,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^05.09.2021^,136.91,"Pfizer/BioNTech, Sputnik V"
:nr: Nauru ^20.08.2021^,136.03,Oxford/AstraZeneca
:cu: Kuba ^05.09.2021^,134.68,"Abdala, Soberana02"
:gb: Vereinigtes Königreich ^06.09.2021^,134.63,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^30.08.2021^,134.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:fr: Frankreich ^06.09.2021^,132.77,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^05.09.2021^,131.83,"Moderna, Pfizer/BioNTech"
:it: Italien ^06.09.2021^,131.62,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^06.09.2021^,130.63,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nl: Niederlande ^05.09.2021^,128.15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^05.09.2021^,126.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:fi: Finnland ^06.09.2021^,126.72,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^03.09.2021^,126.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^06.09.2021^,125.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^02.09.2021^,123.21,Pfizer/BioNTech
:mu: Mauritius ^01.09.2021^,122.89,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:de: Deutschland ^06.09.2021^,122.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hu: Ungarn ^06.09.2021^,122.1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:lu: Luxemburg ^06.09.2021^,121.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^29.08.2021^,120.78,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^06.09.2021^,119.76,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^06.09.2021^,118.37,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:at: Österreich ^06.09.2021^,116.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^06.09.2021^,115.21,"Pfizer/BioNTech, Sinovac"
:li: Liechtenstein ^06.09.2021^,112.77,"Moderna, Pfizer/BioNTech"
