Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^20.01.2022^,295.32,"Abdala, Soberana02"
:cl: Chile ^21.01.2022^,240.26,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^22.01.2022^,232.76,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^22.01.2022^,231.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^17.01.2022^,228.19,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:dk: Dänemark ^20.01.2022^,222.8,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
":kr: Korea, Süd ^22.01.2022^",218.48,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^14.01.2022^,214.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:uy: Uruguay ^22.01.2022^,209.07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^20.01.2022^,206.28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^22.01.2022^,206.23,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^22.01.2022^,205.26,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:it: Italien ^22.01.2022^,205.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^22.01.2022^,204.59,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^20.01.2022^,203.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^21.01.2022^,201.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^20.01.2022^,198.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^22.01.2022^,198.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^20.01.2022^,196.71,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^18.01.2022^,192.86,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:de: Deutschland ^21.01.2022^,192.74,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^22.01.2022^,191.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^22.01.2022^,191.74,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:il: Israel ^22.01.2022^,191.1,"Moderna, Pfizer/BioNTech"
:nl: Niederlande ^22.01.2022^,190.87,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^22.01.2022^,190.72,"Moderna, Pfizer/BioNTech"
:bh: Bahrain ^22.01.2022^,190.16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:my: Malaysia ^22.01.2022^,189.5,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:es: Spanien ^20.01.2022^,189.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^20.01.2022^,188.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^22.01.2022^,186.01,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
