Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^10.06.2021^,139.51,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^12.06.2021^,139.38,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^12.06.2021^,132.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^10.06.2021^,128.09,"Pfizer/BioNTech, Sputnik V"
:il: Israel ^12.06.2021^,122.68,"Moderna, Pfizer/BioNTech"
:bh: Bahrain ^12.06.2021^,110.7,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mn: Mongolei ^12.06.2021^,107.82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^11.06.2021^,106.74,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^11.06.2021^,104.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hu: Ungarn ^09.06.2021^,97.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^12.06.2021^,96.52,"Moderna, Pfizer/BioNTech"
:uy: Uruguay ^12.06.2021^,93.47,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^11.06.2021^,92.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^12.06.2021^,92.13,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mv: Malediven ^09.06.2021^,90.54,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mc: Monaco ^10.06.2021^,86.55,Pfizer/BioNTech
:cy: Zypern ^11.06.2021^,78.75,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^12.06.2021^,75.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^07.06.2021^,75.07,"Moderna, Pfizer/BioNTech"
:rs: Serbien ^12.06.2021^,72.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:be: Belgien ^11.06.2021^,72.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^11.06.2021^,71.74,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^11.06.2021^,71.37,"Moderna, Pfizer/BioNTech"
:lt: Litauen ^12.06.2021^,71.28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^12.06.2021^,69.32,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^12.06.2021^,69.16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^10.06.2021^,69.05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^08.06.2021^,68.65,Oxford/AstraZeneca
:li: Liechtenstein ^09.06.2021^,67.6,"Moderna, Pfizer/BioNTech"
:lu: Luxemburg ^11.06.2021^,67.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^09.06.2021^,66.84,"Moderna, Pfizer/BioNTech"
:nl: Niederlande ^12.06.2021^,66.5,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^12.06.2021^,66.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^12.06.2021^,64.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^11.06.2021^,64.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
