Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sc: Seychellen ^15.05.2021^,133.77,"Oxford/AstraZeneca, Sinopharm/Beijing"
:il: Israel ^20.05.2021^,121.88,"Moderna, Pfizer/BioNTech"
:sm: San Marino ^18.05.2021^,121.41,"Pfizer/BioNTech, Sputnik V"
:ae: Vereinigte Arabische Emirate ^20.05.2021^,119.53,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^19.05.2021^,100.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^20.05.2021^,90.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cl: Chile ^19.05.2021^,89.37,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^19.05.2021^,86.16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^19.05.2021^,84.35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:us: Vereinigte Staaten ^20.05.2021^,83.54,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:hu: Ungarn ^19.05.2021^,79.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mn: Mongolei ^20.05.2021^,76.96,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^20.05.2021^,76.04,Pfizer/BioNTech
:mc: Monaco ^18.05.2021^,73.04,Pfizer/BioNTech
:uy: Uruguay ^20.05.2021^,71.76,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:nr: Nauru ^18.05.2021^,68.23,Oxford/AstraZeneca
:is: Island ^20.05.2021^,65.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^20.05.2021^,62.51,Oxford/AstraZeneca
:rs: Serbien ^19.05.2021^,61.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sg: Singapur ^17.05.2021^,58.24,"Moderna, Pfizer/BioNTech"
:cy: Zypern ^19.05.2021^,54.35,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^20.05.2021^,52.57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^20.05.2021^,51.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^20.05.2021^,50.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^19.05.2021^,50.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
