Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:mt: Malta ^05.08.2021^,174.6,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^06.08.2021^,172.26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sc: Seychellen ^22.07.2021^,143.82,"Oxford/AstraZeneca, Sinopharm/Beijing"
:uy: Uruguay ^06.08.2021^,140.46,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^06.08.2021^,139.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^06.08.2021^,138.55,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^06.08.2021^,136.71,"Moderna, Pfizer/BioNTech"
:nr: Nauru ^27.07.2021^,136.46,Oxford/AstraZeneca
:sm: San Marino ^05.08.2021^,135.36,"Pfizer/BioNTech, Sputnik V"
:cl: Chile ^02.08.2021^,134.38,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^06.08.2021^,133.88,"Moderna, Pfizer/BioNTech"
:sg: Singapur ^04.08.2021^,133.86,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^06.08.2021^,133.27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^05.08.2021^,131.22,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:bt: Bhutan ^05.08.2021^,130.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^05.08.2021^,129.32,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^06.08.2021^,128.06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gb: Vereinigtes Königreich ^05.08.2021^,126.7,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^05.08.2021^,125.21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^06.08.2021^,123.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^05.08.2021^,122.32,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^06.08.2021^,122.13,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:nl: Niederlande ^06.08.2021^,121.54,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^06.08.2021^,117.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^06.08.2021^,116.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^05.08.2021^,114.21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^05.08.2021^,113.18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^05.08.2021^,112.52,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
