Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^15.12.2021^,257.36,"Abdala, Soberana02"
:cl: Chile ^16.12.2021^,222.69,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^14.12.2021^,222.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:is: Island ^16.12.2021^,205.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^17.12.2021^,197.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mt: Malta ^16.12.2021^,194.75,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^10.12.2021^,184.92,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:dk: Dänemark ^16.12.2021^,184.8,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:cn: Volksrepublik China ^17.12.2021^,184.31,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:pt: Portugal ^17.12.2021^,183.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^16.12.2021^,182.76,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^16.12.2021^",182.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^17.12.2021^,179.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^14.12.2021^,179.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
:bh: Bahrain ^17.12.2021^,176.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:il: Israel ^16.12.2021^,176.53,"Moderna, Pfizer/BioNTech"
:es: Spanien ^16.12.2021^,176.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^15.12.2021^,175.13,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:be: Belgien ^16.12.2021^,174.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^17.12.2021^,174.23,"Moderna, Pfizer/BioNTech"
:at: Österreich ^17.12.2021^,174.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^03.12.2021^,174.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:it: Italien ^17.12.2021^,173.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^16.12.2021^,172.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^16.12.2021^,171.78,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^17.12.2021^,169.67,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^17.12.2021^,167.96,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^17.12.2021^,167.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^17.12.2021^,167.65,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:cy: Zypern ^15.12.2021^,161.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
