Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^10.01.2022^,281.01,"Abdala, Soberana02"
:cl: Chile ^11.01.2022^,235.92,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^12.01.2022^,229.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sg: Singapur ^10.01.2022^,222.47,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:mt: Malta ^11.01.2022^,222.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^11.01.2022^,217.88,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
":kr: Korea, Süd ^12.01.2022^",211.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^31.12.2021^,203.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:uy: Uruguay ^12.01.2022^,203.04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cn: Volksrepublik China ^12.01.2022^,202.06,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:ie: Irland ^11.01.2022^,200.67,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^11.01.2022^,199.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^11.01.2022^,197.37,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^11.01.2022^,196.57,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^11.01.2022^,195.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^12.01.2022^,195.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^11.01.2022^,191.25,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^12.01.2022^,190.55,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^12.01.2022^,188.28,"Moderna, Pfizer/BioNTech"
:bh: Bahrain ^12.01.2022^,188.23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:no: Norwegen ^11.01.2022^,187.3,"Moderna, Pfizer/BioNTech"
:at: Österreich ^12.01.2022^,187.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^12.01.2022^,186.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^28.12.2021^,185.49,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:kh: Kambodscha ^12.01.2022^,184.22,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:es: Spanien ^11.01.2022^,184.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^12.01.2022^,183.17,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:fi: Finnland ^12.01.2022^,182.74,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^08.01.2022^,182.5,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^12.01.2022^,182.37,"Moderna, Pfizer/BioNTech"
:cy: Zypern ^12.01.2022^,180.6,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^12.01.2022^,177.38,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^11.01.2022^,176.79,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:lu: Luxemburg ^09.01.2022^,176.17,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:au: Australien ^12.01.2022^,174.68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^12.01.2022^,174.49,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^11.01.2022^,172.12,"Moderna, Pfizer/BioNTech"
:sm: San Marino ^02.01.2022^,167.01,"Pfizer/BioNTech, Sputnik V"
:nz: Neuseeland ^12.01.2022^,166.77,"Oxford/AstraZeneca, Pfizer/BioNTech"
:vn: Vietnam ^11.01.2022^,166.58,"Abdala, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ch: Schweiz ^11.01.2022^,166.27,"Moderna, Pfizer/BioNTech"
:kw: Kuwait ^10.01.2022^,164.48,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mu: Mauritius ^12.01.2022^,163.12,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:tr: Türkei ^12.01.2022^,162.14,"Pfizer/BioNTech, Sinovac"
:mn: Mongolei ^12.01.2022^,161.62,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:jp: Japan ^12.01.2022^,159.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^12.01.2022^,159.46,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lk: Sri Lanka ^11.01.2022^,159.35,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ec: Ecuador ^10.01.2022^,158.48,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:br: Brasilien ^12.01.2022^,158.13,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:us: Vereinigte Staaten ^12.01.2022^,157.37,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:pe: Peru ^11.01.2022^,156.74,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:cr: Costa Rica ^10.01.2022^,155.99,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^12.01.2022^,151.68,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^26.12.2021^,151.57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^12.01.2022^,150.86,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^02.01.2022^,148.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sv: El Salvador ^04.01.2022^,148.06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:th: Thailand ^27.12.2021^,146.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:mv: Malediven ^10.01.2022^,145.96,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
