Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^10.10.2021^,204.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cu: Kuba ^10.10.2021^,203.07,"Abdala, Soberana02"
:uy: Uruguay ^12.10.2021^,184.1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^12.10.2021^,178.22,"Moderna, Pfizer/BioNTech"
:cl: Chile ^11.10.2021^,173.84,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^11.10.2021^,164.6,"Moderna, Pfizer/BioNTech, Sinovac"
:mt: Malta ^11.10.2021^,163.76,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^12.10.2021^,162.84,"Moderna, Pfizer/BioNTech"
:is: Island ^07.10.2021^,162.65,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^11.10.2021^,158.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^12.10.2021^,154.0,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:bh: Bahrain ^12.10.2021^,153.12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:es: Spanien ^10.10.2021^,151.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^11.10.2021^,151.48,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:ca: Kanada ^12.10.2021^,150.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^16.09.2021^,150.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
:kh: Kambodscha ^11.10.2021^,148.48,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:ie: Irland ^11.10.2021^,145.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^11.10.2021^,144.14,"Moderna, Pfizer/BioNTech"
:be: Belgien ^11.10.2021^,143.67,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^12.10.2021^,143.56,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
