Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:il: Israel ^03.04.2021^,116.36,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^01.04.2021^,103.8,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^03.04.2021^,86.54,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:bt: Bhutan ^03.04.2021^,59.58,Oxford/AstraZeneca
:cl: Chile ^03.04.2021^,56.42,"Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^02.04.2021^,53.96,"Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^03.04.2021^,48.35,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mt: Malta ^02.04.2021^,47.35,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^03.04.2021^,46.89,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mc: Monaco ^19.03.2021^,46.07,Pfizer/BioNTech
:mv: Malediven ^02.04.2021^,44.61,Oxford/AstraZeneca
:sm: San Marino ^02.04.2021^,38.16,Sputnik V
:rs: Serbien ^02.04.2021^,37.06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:hu: Ungarn ^02.04.2021^,32.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^03.04.2021^,30.86,Pfizer/BioNTech
:ag: Antigua und Barbuda ^25.03.2021^,26.98,Oxford/AstraZeneca
:uy: Uruguay ^03.04.2021^,22.59,"Pfizer/BioNTech, Sinovac"
:sg: Singapur ^29.03.2021^,22.54,"Moderna, Pfizer/BioNTech"
:ma: Marokko ^03.04.2021^,22.33,"Oxford/AstraZeneca, Sinopharm/Beijing"
:dm: Dominica ^25.03.2021^,22.31,Oxford/AstraZeneca
:bb: Barbados ^01.04.2021^,22.18,Oxford/AstraZeneca
:is: Island ^03.04.2021^,21.86,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^03.04.2021^,21.33,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^02.04.2021^,19.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^03.04.2021^,19.69,"Pfizer/BioNTech, Sinovac"
:at: Österreich ^02.04.2021^,19.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^03.04.2021^,19.16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^03.04.2021^,19.14,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^31.03.2021^,18.93,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^02.04.2021^,18.44,Pfizer/BioNTech
:es: Spanien ^03.04.2021^,18.28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^03.04.2021^,18.18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^01.04.2021^,18.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^02.04.2021^,17.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^31.03.2021^,17.75,"Moderna, Pfizer/BioNTech"
:be: Belgien ^02.04.2021^,17.57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^03.04.2021^,17.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^31.03.2021^,17.53,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^02.04.2021^,17.48,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^02.04.2021^,17.16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^03.04.2021^,16.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ro: Rumänien ^02.04.2021^,16.65,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^22.03.2021^,16.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^03.04.2021^,16.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^01.04.2021^,16.5,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^27.03.2021^,16.12,Oxford/AstraZeneca
:li: Liechtenstein ^01.04.2021^,15.99,"Moderna, Pfizer/BioNTech"
:lu: Luxemburg ^01.04.2021^,15.87,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^20.03.2021^,14.78,Pfizer/BioNTech
:kw: Kuwait ^29.03.2021^,14.16,Pfizer/BioNTech
:sa: Saudi-Arabien ^03.04.2021^,13.99,"Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^28.03.2021^,13.88,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lc: St. Lucia ^01.04.2021^,12.28,Oxford/AstraZeneca
:ad: Andorra ^19.03.2021^,12.02,Pfizer/BioNTech
:hr: Kroatien ^31.03.2021^,11.57,Pfizer/BioNTech
:mn: Mongolei ^03.04.2021^,10.27,Oxford/AstraZeneca
:do: Dominikanische Republik ^01.04.2021^,10.15,"Oxford/AstraZeneca, Sinovac"
:br: Brasilien ^03.04.2021^,9.86,"Oxford/AstraZeneca, Sinovac"
:vc: St. Vincent und die Grenadinen ^26.03.2021^,9.48,Oxford/AstraZeneca
:cn: Volksrepublik China ^02.04.2021^,9.3,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:ar: Argentinien ^03.04.2021^,9.25,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:az: Aserbaidschan ^03.04.2021^,9.12,Sinovac
:gd: Grenada ^24.03.2021^,8.73,Oxford/AstraZeneca
:pa: Panama ^01.04.2021^,8.66,Pfizer/BioNTech
:ru: Russland ^03.04.2021^,8.25,"EpiVacCorona, Sputnik V"
:lv: Lettland ^03.04.2021^,7.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cr: Costa Rica ^29.03.2021^,7.55,Pfizer/BioNTech
:bg: Bulgarien ^03.04.2021^,7.23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mx: Mexiko ^03.04.2021^,6.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:al: Albanien ^02.04.2021^,5.99,"Pfizer/BioNTech, Sinovac"
:bz: Belize ^31.03.2021^,5.55,Oxford/AstraZeneca
:in: Indien ^03.04.2021^,5.51,"Covaxin, Oxford/AstraZeneca"
:np: Nepal ^19.03.2021^,5.49,Oxford/AstraZeneca
:sr: Suriname ^02.04.2021^,4.73,Oxford/AstraZeneca
:co: Kolumbien ^02.04.2021^,4.59,"Pfizer/BioNTech, Sinovac"
:id: Indonesien ^02.04.2021^,4.49,"Oxford/AstraZeneca, Sinovac"
:st: São Tomé und Príncipe ^29.03.2021^,4.44,Oxford/AstraZeneca
:lk: Sri Lanka ^02.04.2021^,4.31,Oxford/AstraZeneca
:me: Montenegro ^03.04.2021^,4.29,"Sinopharm/Beijing, Sputnik V"
:gy: Guyana ^31.03.2021^,4.16,Oxford/AstraZeneca
:jo: Jordanien ^30.03.2021^,4.01,"Pfizer/BioNTech, Sinopharm/Beijing"
:bd: Bangladesch ^03.04.2021^,3.31,Oxford/AstraZeneca
:lb: Libanon ^03.04.2021^,3.31,Pfizer/BioNTech
:om: Oman ^31.03.2021^,2.97,"Oxford/AstraZeneca, Pfizer/BioNTech"
:au: Australien ^03.04.2021^,2.96,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bo: Bolivien ^01.04.2021^,2.73,Sputnik V
