Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:il: Israel ^06.04.2021^,117.31,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^01.04.2021^,103.8,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^06.04.2021^,87.55,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:bt: Bhutan ^06.04.2021^,60.87,Oxford/AstraZeneca
:cl: Chile ^06.04.2021^,59.13,"Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^05.04.2021^,54.68,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^02.04.2021^,52.26,Pfizer/BioNTech
:us: Vereinigte Staaten ^06.04.2021^,50.41,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:bh: Bahrain ^06.04.2021^,50.33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mt: Malta ^05.04.2021^,49.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^06.04.2021^,48.81,Oxford/AstraZeneca
:sm: San Marino ^03.04.2021^,39.7,Sputnik V
:rs: Serbien ^06.04.2021^,38.59,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:hu: Ungarn ^06.04.2021^,36.67,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^06.04.2021^,33.38,Pfizer/BioNTech
:ag: Antigua und Barbuda ^25.03.2021^,26.98,Oxford/AstraZeneca
:sg: Singapur ^03.04.2021^,25.95,"Moderna, Pfizer/BioNTech"
:uy: Uruguay ^06.04.2021^,24.95,"Pfizer/BioNTech, Sinovac"
:ma: Marokko ^06.04.2021^,22.69,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ee: Estland ^06.04.2021^,22.54,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dm: Dominica ^25.03.2021^,22.31,Oxford/AstraZeneca
:bb: Barbados ^02.04.2021^,22.18,Oxford/AstraZeneca
:is: Island ^03.04.2021^,21.86,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^06.04.2021^,21.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^05.04.2021^,20.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^06.04.2021^,20.59,"Pfizer/BioNTech, Sinovac"
:at: Österreich ^05.04.2021^,19.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^06.04.2021^,19.54,"Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^06.04.2021^,19.29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^06.04.2021^,19.23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^06.04.2021^,19.04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^06.04.2021^,19.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^03.04.2021^,18.88,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^05.04.2021^,18.73,Pfizer/BioNTech
:gr: Griechenland ^06.04.2021^,18.67,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^04.04.2021^,18.47,"Moderna, Pfizer/BioNTech"
:cy: Zypern ^03.04.2021^,18.44,Pfizer/BioNTech
:fr: Frankreich ^05.04.2021^,18.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^05.04.2021^,18.27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^05.04.2021^,18.11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^05.04.2021^,17.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^06.04.2021^,17.94,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^06.04.2021^,17.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^05.04.2021^,17.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
