Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^18.09.2021^,194.3,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^18.09.2021^,172.66,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^18.09.2021^,166.92,"Moderna, Pfizer/BioNTech"
:cl: Chile ^17.09.2021^,160.24,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^17.09.2021^,159.54,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^18.09.2021^,158.78,"Moderna, Pfizer/BioNTech"
:mt: Malta ^17.09.2021^,157.64,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cu: Kuba ^16.09.2021^,154.61,"Abdala, Soberana02"
:sg: Singapur ^17.09.2021^,154.4,"Moderna, Pfizer/BioNTech, Sinovac"
:pt: Portugal ^14.09.2021^,152.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^18.09.2021^,150.53,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:dk: Dänemark ^17.09.2021^,150.05,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:es: Spanien ^16.09.2021^,147.81,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^09.08.2021^,145.07,"Oxford/AstraZeneca, Sinopharm/Beijing"
:bh: Bahrain ^18.09.2021^,145.05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ca: Kanada ^18.09.2021^,144.49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^17.09.2021^,142.61,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^16.09.2021^,141.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
