Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:il: Israel ^21.03.2021^,112.52,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^18.03.2021^,91.67,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^21.03.2021^,73.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mc: Monaco ^19.03.2021^,46.07,Pfizer/BioNTech
:cl: Chile ^21.03.2021^,44.31,"Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^20.03.2021^,43.99,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^15.03.2021^,39.35,Oxford/AstraZeneca
:bh: Bahrain ^21.03.2021^,38.39,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:us: Vereinigte Staaten ^21.03.2021^,37.22,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mt: Malta ^20.03.2021^,32.42,Pfizer/BioNTech
:rs: Serbien ^21.03.2021^,31.89,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ag: Antigua und Barbuda ^19.03.2021^,26.22,Oxford/AstraZeneca
:sm: San Marino ^19.03.2021^,23.35,Sputnik V
:hu: Ungarn ^21.03.2021^,21.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bb: Barbados ^20.03.2021^,21.26,Oxford/AstraZeneca
:qa: Katar ^21.03.2021^,20.64,Pfizer/BioNTech
:dm: Dominica ^11.03.2021^,18.84,Oxford/AstraZeneca
:ma: Marokko ^20.03.2021^,18.12,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ee: Estland ^21.03.2021^,16.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^20.03.2021^,16.28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^21.03.2021^,15.48,Sinovac
:is: Island ^19.03.2021^,15.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^21.03.2021^,14.79,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^20.03.2021^,14.78,Pfizer/BioNTech
:lt: Litauen ^21.03.2021^,14.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^20.03.2021^,14.26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^19.03.2021^,14.25,Oxford/AstraZeneca
:no: Norwegen ^18.03.2021^,13.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^20.03.2021^,13.96,"Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^20.03.2021^,13.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^20.03.2021^,13.61,Pfizer/BioNTech
:ch: Schweiz ^17.03.2021^,13.6,"Moderna, Pfizer/BioNTech"
:sg: Singapur ^15.03.2021^,13.54,"Moderna, Pfizer/BioNTech"
:pl: Polen ^20.03.2021^,13.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^18.03.2021^,13.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^21.03.2021^,13.22,"Moderna, Pfizer/BioNTech"
:it: Italien ^21.03.2021^,12.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ro: Rumänien ^20.03.2021^,12.88,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^18.03.2021^,12.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^19.03.2021^,12.81,"Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^20.03.2021^,12.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^21.03.2021^,12.52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^19.03.2021^,12.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^20.03.2021^,12.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^18.03.2021^,11.24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^17.03.2021^,11.05,"Moderna, Pfizer/BioNTech"
:lc: St. Lucia ^19.03.2021^,11.03,Oxford/AstraZeneca
:nl: Niederlande ^14.03.2021^,11.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^21.03.2021^,10.48,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^21.03.2021^,9.16,"Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^21.03.2021^,8.98,"Pfizer/BioNTech, Sinovac"
:hr: Kroatien ^19.03.2021^,8.89,Pfizer/BioNTech
:vc: St. Vincent und die Grenadinen ^19.03.2021^,8.46,Oxford/AstraZeneca
:kw: Kuwait ^08.03.2021^,8.43,Pfizer/BioNTech
:gd: Grenada ^15.03.2021^,7.65,Oxford/AstraZeneca
:pa: Panama ^20.03.2021^,7.17,Pfizer/BioNTech
:ar: Argentinien ^21.03.2021^,6.9,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:br: Brasilien ^21.03.2021^,6.38,"Oxford/AstraZeneca, Sinovac"
:mn: Mongolei ^21.03.2021^,6.38,Oxford/AstraZeneca
:ad: Andorra ^10.03.2021^,6.36,Pfizer/BioNTech
:do: Dominikanische Republik ^15.03.2021^,6.22,"Oxford/AstraZeneca, Sinovac"
:ru: Russland ^21.03.2021^,5.73,"EpiVacCorona, Sputnik V"
:np: Nepal ^19.03.2021^,5.49,Oxford/AstraZeneca
:lv: Lettland ^21.03.2021^,5.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bg: Bulgarien ^21.03.2021^,5.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^20.03.2021^,5.21,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:cr: Costa Rica ^15.03.2021^,4.87,Pfizer/BioNTech
:az: Aserbaidschan ^20.03.2021^,4.76,Sinovac
:mx: Mexiko ^21.03.2021^,4.35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:lk: Sri Lanka ^19.03.2021^,3.85,Oxford/AstraZeneca
:bz: Belize ^19.03.2021^,3.77,Oxford/AstraZeneca
:in: Indien ^21.03.2021^,3.27,"Covaxin, Oxford/AstraZeneca"
:bd: Bangladesch ^20.03.2021^,2.89,Oxford/AstraZeneca
:id: Indonesien ^21.03.2021^,2.88,Sinovac
:jo: Jordanien ^21.03.2021^,2.67,"Pfizer/BioNTech, Sinopharm/Beijing"
:rw: Ruanda ^21.03.2021^,2.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:co: Kolumbien ^20.03.2021^,2.32,"Pfizer/BioNTech, Sinovac"
:om: Oman ^17.03.2021^,2.15,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lb: Libanon ^21.03.2021^,2.03,Pfizer/BioNTech
:sr: Suriname ^20.03.2021^,2.02,Oxford/AstraZeneca
:gy: Guyana ^19.03.2021^,1.97,Oxford/AstraZeneca
:pe: Peru ^18.03.2021^,1.89,Sinopharm/Beijing
:bo: Bolivien ^20.03.2021^,1.43,Sputnik V
:gh: Ghana ^18.03.2021^,1.35,Oxford/AstraZeneca
":kr: Korea, Süd ^21.03.2021^",1.32,"Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^20.03.2021^,1.28,"Pfizer/BioNTech, Sinovac"
:al: Albanien ^17.03.2021^,1.16,Pfizer/BioNTech
:me: Montenegro ^20.03.2021^,1.16,"Sinopharm/Beijing, Sputnik V"
:kh: Kambodscha ^15.03.2021^,1.02,Sinopharm/Beijing
:au: Australien ^21.03.2021^,1.01,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sn: Senegal ^20.03.2021^,0.95,Sinopharm/Beijing
:ec: Ecuador ^15.03.2021^,0.8,Pfizer/BioNTech
:sv: El Salvador ^21.03.2021^,0.76,Oxford/AstraZeneca
:mm: Myanmar ^05.02.2021^,0.7,Oxford/AstraZeneca
:kz: Kasachstan ^18.03.2021^,0.59,Sputnik V
:nz: Neuseeland ^17.03.2021^,0.56,Pfizer/BioNTech
:la: Laos ^17.03.2021^,0.56,"Sinopharm/Beijing, Sputnik V"
:jm: Jamaika ^16.03.2021^,0.54,Oxford/AstraZeneca
:md: Moldau ^21.03.2021^,0.51,Oxford/AstraZeneca
:gq: Äquatorialguinea ^16.03.2021^,0.47,Sinopharm/Beijing
:jp: Japan ^19.03.2021^,0.46,Pfizer/BioNTech
:hn: Honduras ^21.03.2021^,0.43,"Moderna, Oxford/AstraZeneca"
:gt: Guatemala ^20.03.2021^,0.38,Moderna
:by: Belarus ^12.03.2021^,0.32,Sputnik V
:za: Südafrika ^19.03.2021^,0.31,Johnson&Johnson
:mu: Mauritius ^17.02.2021^,0.3,Oxford/AstraZeneca
:zw: Simbabwe ^21.03.2021^,0.29,Sinopharm/Beijing
:mk: Nordmazedonien ^16.03.2021^,0.25,Pfizer/BioNTech
:ua: Ukraine ^21.03.2021^,0.25,Oxford/AstraZeneca
:ph: Philippinen ^18.03.2021^,0.22,Sinovac
:py: Paraguay ^19.03.2021^,0.21,Sputnik V
:gn: Guinea ^19.03.2021^,0.19,Sputnik V
:dz: Algerien ^19.02.2021^,0.17,Sputnik V
:pk: Pakistan ^14.03.2021^,0.16,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ao: Angola ^18.03.2021^,0.15,Oxford/AstraZeneca
:ir: Iran ^19.03.2021^,0.15,Sputnik V
:mz: Mosambik ^13.03.2021^,0.15,Sinopharm/Beijing
:af: Afghanistan ^16.03.2021^,0.14,Oxford/AstraZeneca
:mw: Malawi ^21.03.2021^,0.13,Oxford/AstraZeneca
:tn: Tunesien ^21.03.2021^,0.11,Sputnik V
:ci: Elfenbeinküste ^21.03.2021^,0.09,Oxford/AstraZeneca
:th: Thailand ^13.03.2021^,0.08,"Oxford/AstraZeneca, Sinovac"
:tt: Trinidad und Tobago ^27.02.2021^,0.07,Oxford/AstraZeneca
:ke: Kenia ^17.03.2021^,0.04,Oxford/AstraZeneca
:ug: Uganda ^20.03.2021^,0.04,Oxford/AstraZeneca
:ve: Venezuela ^04.03.2021^,0.04,Sputnik V
:bs: Bahamas ^17.03.2021^,0.03,Oxford/AstraZeneca
:vn: Vietnam ^19.03.2021^,0.03,Oxford/AstraZeneca
:eg: Ägypten ^30.01.2021^,0.0,Sinopharm/Beijing
:ng: Nigeria ^15.03.2021^,0.0,Oxford/AstraZeneca
