Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:mt: Malta ^26.07.2021^,169.15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^27.07.2021^,167.71,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sc: Seychellen ^22.07.2021^,143.82,"Oxford/AstraZeneca, Sinopharm/Beijing"
:is: Island ^23.07.2021^,137.26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^27.07.2021^,136.46,Oxford/AstraZeneca
:uy: Uruguay ^27.07.2021^,135.91,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:bh: Bahrain ^27.07.2021^,134.21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sm: San Marino ^22.07.2021^,133.2,"Pfizer/BioNTech, Sputnik V"
:cl: Chile ^24.07.2021^,132.54,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:qa: Katar ^27.07.2021^,128.72,"Moderna, Pfizer/BioNTech"
:il: Israel ^27.07.2021^,128.32,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^27.07.2021^,127.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^27.07.2021^,125.41,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sg: Singapur ^26.07.2021^,124.03,"Moderna, Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^26.07.2021^,123.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^26.07.2021^,122.41,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:be: Belgien ^27.07.2021^,120.77,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^26.07.2021^,116.82,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^27.07.2021^,115.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^25.07.2021^,115.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^27.07.2021^,114.79,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^27.07.2021^,110.43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^27.07.2021^,110.01,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:it: Italien ^27.07.2021^,109.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^27.07.2021^,109.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^26.07.2021^,107.86,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:de: Deutschland ^27.07.2021^,107.76,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^19.07.2021^,106.58,"Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^27.07.2021^,105.44,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^22.07.2021^,103.53,Pfizer/BioNTech
:fr: Frankreich ^25.07.2021^,103.15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^26.07.2021^,102.8,"Moderna, Pfizer/BioNTech"
:us: Vereinigte Staaten ^27.07.2021^,102.44,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:se: Schweden ^27.07.2021^,102.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
