Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^30.10.2021^,227.72,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^01.11.2021^,211.66,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^29.10.2021^,191.53,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:uy: Uruguay ^01.11.2021^,190.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^01.11.2021^,181.26,"Moderna, Pfizer/BioNTech"
:sg: Singapur ^27.10.2021^,171.19,"Moderna, Pfizer/BioNTech, Sinovac"
:mt: Malta ^31.10.2021^,171.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^26.10.2021^,168.36,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:is: Island ^28.10.2021^,166.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^01.11.2021^,165.11,"Moderna, Pfizer/BioNTech"
:kh: Kambodscha ^31.10.2021^,162.77,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:pt: Portugal ^25.10.2021^,159.44,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^01.11.2021^,158.72,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^01.11.2021^,157.83,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:ca: Kanada ^01.11.2021^,154.35,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^29.10.2021^,153.91,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^01.11.2021^",153.32,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^01.11.2021^,153.11,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^31.10.2021^,152.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^31.10.2021^,152.21,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:jp: Japan ^01.11.2021^,150.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^01.11.2021^,148.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^27.10.2021^,146.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^28.10.2021^,146.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^31.10.2021^,146.26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^31.10.2021^,145.4,"Moderna, Pfizer/BioNTech"
:be: Belgien ^28.10.2021^,144.86,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^29.10.2021^,143.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nz: Neuseeland ^01.11.2021^,141.89,Pfizer/BioNTech
:bt: Bhutan ^24.10.2021^,141.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:nl: Niederlande ^27.10.2021^,139.61,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:au: Australien ^01.11.2021^,139.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^24.10.2021^,139.09,"Pfizer/BioNTech, Sputnik V"
:mv: Malediven ^30.10.2021^,138.31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:bn: Brunei ^30.10.2021^,137.57,"Oxford/AstraZeneca, Sinopharm/Beijing"
:mu: Mauritius ^28.10.2021^,137.42,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:tr: Türkei ^01.11.2021^,136.97,"Pfizer/BioNTech, Sinovac"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:cy: Zypern ^30.10.2021^,135.68,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^31.10.2021^,133.43,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lk: Sri Lanka ^28.10.2021^,132.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ad: Andorra ^03.10.2021^,132.76,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^31.10.2021^,132.02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ar: Argentinien ^01.11.2021^,132.01,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:fj: Fidschi ^01.11.2021^,131.71,Oxford/AstraZeneca
:sv: El Salvador ^28.10.2021^,130.65,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:sa: Saudi-Arabien ^01.11.2021^,129.55,"Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^31.10.2021^,128.93,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:lu: Luxemburg ^24.10.2021^,128.63,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^31.10.2021^,127.55,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:at: Österreich ^31.10.2021^,127.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^31.10.2021^,127.38,"Moderna, Pfizer/BioNTech"
:ch: Schweiz ^31.10.2021^,127.1,"Moderna, Pfizer/BioNTech"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:lt: Litauen ^31.10.2021^,126.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^01.11.2021^,125.77,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:pa: Panama ^01.11.2021^,124.72,"Oxford/AstraZeneca, Pfizer/BioNTech"
:tm: Turkmenistan ^29.08.2021^,123.91,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:gr: Griechenland ^01.11.2021^,122.65,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^31.10.2021^,121.22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ec: Ecuador ^19.10.2021^,120.15,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cr: Costa Rica ^18.10.2021^,119.17,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^01.11.2021^,114.59,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^31.10.2021^,111.02,"Oxford/AstraZeneca, Pfizer/BioNTech"
:om: Oman ^23.10.2021^,108.74,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:th: Thailand ^01.11.2021^,108.23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ee: Estland ^31.10.2021^,108.17,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^26.10.2021^,106.86,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:lv: Lettland ^01.11.2021^,104.54,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pe: Peru ^30.10.2021^,103.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:pl: Polen ^31.10.2021^,103.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^30.10.2021^,102.84,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ws: Samoa ^01.11.2021^,101.69,Oxford/AstraZeneca
:tv: Tuvalu ^22.10.2021^,101.58,Oxford/AstraZeneca
:ir: Iran ^29.10.2021^,100.4,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Soberana02, Sputnik V"
:mx: Mexiko ^31.10.2021^,97.06,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:bb: Barbados ^30.10.2021^,95.62,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:az: Aserbaidschan ^01.11.2021^,94.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:kn: St. Kitts und Nevis ^29.10.2021^,93.75,"Oxford/AstraZeneca, Pfizer/BioNTech"
:co: Kolumbien ^30.10.2021^,92.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cv: Kap Verde ^31.10.2021^,91.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:hr: Kroatien ^31.10.2021^,88.6,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^29.10.2021^,87.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:tt: Trinidad und Tobago ^01.11.2021^,87.31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:to: Tonga ^01.11.2021^,85.9,Oxford/AstraZeneca
