Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^24.10.2021^,224.06,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^26.10.2021^,209.59,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^26.10.2021^,188.63,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cl: Chile ^24.10.2021^,183.75,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^26.10.2021^,180.54,"Moderna, Pfizer/BioNTech"
:sg: Singapur ^25.10.2021^,170.38,"Moderna, Pfizer/BioNTech, Sinovac"
:mt: Malta ^25.10.2021^,169.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^25.10.2021^,167.03,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:is: Island ^21.10.2021^,165.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^26.10.2021^,164.44,"Moderna, Pfizer/BioNTech"
:kh: Kambodscha ^25.10.2021^,161.43,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:pt: Portugal ^25.10.2021^,159.44,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^26.10.2021^,157.33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^26.10.2021^,155.89,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:ca: Kanada ^26.10.2021^,153.29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^25.10.2021^,152.67,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^25.10.2021^,151.96,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:my: Malaysia ^26.10.2021^,150.82,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gb: Vereinigtes Königreich ^25.10.2021^,149.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^26.10.2021^",148.46,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^26.10.2021^,147.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^25.10.2021^,147.54,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^24.10.2021^,146.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^25.10.2021^,145.59,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^25.10.2021^,145.01,"Moderna, Pfizer/BioNTech"
:be: Belgien ^25.10.2021^,144.62,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^26.10.2021^,144.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^26.10.2021^,141.88,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^18.10.2021^,141.49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:nl: Niederlande ^25.10.2021^,139.43,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^10.10.2021^,139.08,"Pfizer/BioNTech, Sputnik V"
:mv: Malediven ^24.10.2021^,137.75,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:nz: Neuseeland ^26.10.2021^,137.36,Pfizer/BioNTech
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:tr: Türkei ^26.10.2021^,136.02,"Pfizer/BioNTech, Sinovac"
:mu: Mauritius ^21.10.2021^,135.52,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:au: Australien ^26.10.2021^,135.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^25.10.2021^,134.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^24.10.2021^,134.22,"Oxford/AstraZeneca, Sinopharm/Beijing"
:de: Deutschland ^25.10.2021^,132.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^26.10.2021^,131.96,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ad: Andorra ^26.09.2021^,131.9,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lk: Sri Lanka ^26.10.2021^,131.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:fj: Fidschi ^25.10.2021^,129.15,Oxford/AstraZeneca
:sv: El Salvador ^25.10.2021^,129.04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:lu: Luxemburg ^24.10.2021^,128.63,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^26.10.2021^,128.54,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^26.10.2021^,128.39,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:li: Liechtenstein ^25.10.2021^,126.56,"Moderna, Pfizer/BioNTech"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:br: Brasilien ^26.10.2021^,126.22,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ch: Schweiz ^25.10.2021^,126.15,"Moderna, Pfizer/BioNTech"
:at: Österreich ^25.10.2021^,126.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^26.10.2021^,125.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tm: Turkmenistan ^29.08.2021^,123.91,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:pa: Panama ^26.10.2021^,123.61,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^24.10.2021^,123.43,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:us: Vereinigte Staaten ^26.10.2021^,123.4,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:gr: Griechenland ^26.10.2021^,121.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^19.10.2021^,120.15,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:do: Dominikanische Republik ^25.10.2021^,119.69,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:cr: Costa Rica ^18.10.2021^,119.17,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^26.10.2021^,113.23,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^25.10.2021^,110.5,"Oxford/AstraZeneca, Pfizer/BioNTech"
:om: Oman ^23.10.2021^,108.74,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ee: Estland ^25.10.2021^,106.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^23.10.2021^,105.85,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:pl: Polen ^25.10.2021^,102.31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:th: Thailand ^26.10.2021^,101.84,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:pe: Peru ^25.10.2021^,101.41,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:lv: Lettland ^26.10.2021^,101.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^24.10.2021^,100.69,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ws: Samoa ^25.10.2021^,97.0,Oxford/AstraZeneca
:ir: Iran ^25.10.2021^,95.69,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Soberana02, Sputnik V"
:bb: Barbados ^24.10.2021^,93.48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:kn: St. Kitts und Nevis ^22.10.2021^,93.04,"Oxford/AstraZeneca, Pfizer/BioNTech"
:az: Aserbaidschan ^26.10.2021^,92.19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:tv: Tuvalu ^10.09.2021^,91.08,Oxford/AstraZeneca
