Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^09.12.2021^,255.29,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^11.12.2021^,221.45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^05.12.2021^,216.21,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:is: Island ^09.12.2021^,200.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^11.12.2021^,196.77,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mt: Malta ^10.12.2021^,191.46,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^29.11.2021^,181.44,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^11.12.2021^,180.22,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:pt: Portugal ^11.12.2021^,179.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^10.12.2021^,176.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^09.12.2021^,175.72,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:il: Israel ^11.12.2021^,175.55,"Moderna, Pfizer/BioNTech"
:bn: Brunei ^09.12.2021^,174.84,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sg: Singapur ^03.12.2021^,174.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
":kr: Korea, Süd ^10.12.2021^",173.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^11.12.2021^,173.71,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:kh: Kambodscha ^09.12.2021^,173.29,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:qa: Katar ^11.12.2021^,172.63,"Moderna, Pfizer/BioNTech"
:ie: Irland ^09.12.2021^,171.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^09.12.2021^,168.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^11.12.2021^,168.48,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^11.12.2021^,167.43,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^09.12.2021^,166.49,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^09.12.2021^,165.94,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^11.12.2021^,165.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^07.12.2021^,165.48,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:fr: Frankreich ^09.12.2021^,164.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^10.12.2021^,163.23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^10.12.2021^,158.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^05.12.2021^,157.73,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^09.12.2021^,157.09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^11.12.2021^,156.55,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:au: Australien ^11.12.2021^,155.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^08.12.2021^,155.15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nz: Neuseeland ^11.12.2021^,153.65,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^09.12.2021^,153.31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:br: Brasilien ^11.12.2021^,149.53,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gr: Griechenland ^11.12.2021^,149.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^05.12.2021^,147.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:lu: Luxemburg ^05.12.2021^,147.65,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^23.11.2021^,147.25,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:us: Vereinigte Staaten ^11.12.2021^,145.39,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:nl: Niederlande ^08.12.2021^,144.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^11.12.2021^,143.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lk: Sri Lanka ^11.12.2021^,143.83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ch: Schweiz ^09.12.2021^,143.25,"Moderna, Pfizer/BioNTech"
:mv: Malediven ^07.12.2021^,143.17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sm: San Marino ^05.12.2021^,143.11,"Pfizer/BioNTech, Sputnik V"
:tr: Türkei ^11.12.2021^,142.99,"Pfizer/BioNTech, Sinovac"
:sv: El Salvador ^08.12.2021^,142.75,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:li: Liechtenstein ^09.12.2021^,142.21,"Moderna, Pfizer/BioNTech"
:ec: Ecuador ^01.12.2021^,141.49,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cr: Costa Rica ^06.12.2021^,140.53,"Oxford/AstraZeneca, Pfizer/BioNTech"
:th: Thailand ^11.12.2021^,138.92,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:fj: Fidschi ^06.12.2021^,137.92,Oxford/AstraZeneca
:ad: Andorra ^05.12.2021^,137.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:sa: Saudi-Arabien ^11.12.2021^,135.89,"Oxford/AstraZeneca, Pfizer/BioNTech"
:vn: Vietnam ^10.12.2021^,134.28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cz: Tschechien ^11.12.2021^,133.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^11.12.2021^,132.72,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:si: Slowenien ^11.12.2021^,132.63,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^08.12.2021^,131.72,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:pe: Peru ^07.12.2021^,130.96,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:pa: Panama ^11.12.2021^,129.73,"Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^10.12.2021^,127.26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ir: Iran ^05.12.2021^,126.47,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Soberana02, Sputnik V"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:ws: Samoa ^30.11.2021^,124.28,Oxford/AstraZeneca
:tm: Turkmenistan ^29.08.2021^,123.91,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ag: Antigua und Barbuda ^05.12.2021^,120.3,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:lv: Lettland ^10.12.2021^,120.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:co: Kolumbien ^09.12.2021^,117.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:rs: Serbien ^09.12.2021^,117.09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:pl: Polen ^11.12.2021^,116.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:om: Oman ^23.11.2021^,113.62,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ee: Estland ^11.12.2021^,112.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:to: Tonga ^06.12.2021^,111.97,Oxford/AstraZeneca
:hr: Kroatien ^11.12.2021^,107.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:az: Aserbaidschan ^11.12.2021^,106.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
