Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^15.01.2022^,289.89,"Abdala, Soberana02"
:cl: Chile ^14.01.2022^,237.51,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^17.01.2022^,231.04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:mt: Malta ^16.01.2022^,226.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^10.01.2022^,222.47,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:dk: Dänemark ^16.01.2022^,220.69,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
":kr: Korea, Süd ^17.01.2022^",215.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^07.01.2022^,209.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:uy: Uruguay ^17.01.2022^,205.93,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ie: Irland ^16.01.2022^,203.92,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^17.01.2022^,203.72,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:is: Island ^13.01.2022^,201.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^17.01.2022^,201.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^17.01.2022^,200.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^16.01.2022^,200.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^16.01.2022^,200.15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^16.01.2022^,196.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^17.01.2022^,195.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^16.01.2022^,192.34,"Moderna, Pfizer/BioNTech"
:il: Israel ^16.01.2022^,189.72,"Moderna, Pfizer/BioNTech"
:de: Deutschland ^17.01.2022^,189.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^17.01.2022^,189.5,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^17.01.2022^,189.43,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:kh: Kambodscha ^16.01.2022^,186.71,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:my: Malaysia ^17.01.2022^,186.52,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:es: Spanien ^16.01.2022^,186.44,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^15.01.2022^,186.16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^17.01.2022^,185.88,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^28.12.2021^,185.49,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:fi: Finnland ^15.01.2022^,184.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^16.01.2022^,183.64,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^15.01.2022^,182.54,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^16.01.2022^,180.76,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:au: Australien ^17.01.2022^,179.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^14.01.2022^,179.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^17.01.2022^,177.87,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^16.01.2022^,175.22,"Moderna, Pfizer/BioNTech"
:vn: Vietnam ^16.01.2022^,172.11,"Abdala, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sm: San Marino ^09.01.2022^,169.68,"Pfizer/BioNTech, Sputnik V"
:ch: Schweiz ^16.01.2022^,169.58,"Moderna, Pfizer/BioNTech"
:nz: Neuseeland ^16.01.2022^,169.32,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^17.01.2022^,166.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:tr: Türkei ^17.01.2022^,164.13,"Pfizer/BioNTech, Sinovac"
:mu: Mauritius ^12.01.2022^,163.12,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:mn: Mongolei ^17.01.2022^,162.33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:br: Brasilien ^17.01.2022^,162.31,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:lk: Sri Lanka ^17.01.2022^,161.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
