Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^30.08.2021^,181.11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^30.08.2021^,158.92,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^30.08.2021^,154.89,"Moderna, Pfizer/BioNTech"
:mt: Malta ^29.08.2021^,154.63,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^27.08.2021^,153.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^29.08.2021^,150.6,"Moderna, Pfizer/BioNTech"
:sg: Singapur ^29.08.2021^,150.27,"Moderna, Pfizer/BioNTech, Sinovac"
:cl: Chile ^29.08.2021^,149.06,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:dk: Dänemark ^29.08.2021^,146.66,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:sc: Seychellen ^09.08.2021^,145.07,"Oxford/AstraZeneca, Sinopharm/Beijing"
:pt: Portugal ^30.08.2021^,143.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^30.08.2021^,142.36,"CanSino, Pfizer/BioNTech, RBD-Dimer, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:bh: Bahrain ^30.08.2021^,142.17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:es: Spanien ^29.08.2021^,140.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^30.08.2021^,139.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^30.08.2021^,138.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^29.08.2021^,136.68,"Pfizer/BioNTech, Sputnik V"
:ie: Irland ^29.08.2021^,136.5,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^27.07.2021^,135.97,Oxford/AstraZeneca
:gb: Vereinigtes Königreich ^29.08.2021^,133.04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^22.08.2021^,132.94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^30.08.2021^,129.99,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:fr: Frankreich ^29.08.2021^,128.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
