Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:mt: Malta ^11.08.2021^,176.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ae: Vereinigte Arabische Emirate ^12.08.2021^,174.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:sc: Seychellen ^22.07.2021^,143.82,"Oxford/AstraZeneca, Sinopharm/Beijing"
:uy: Uruguay ^12.08.2021^,143.3,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sg: Singapur ^11.08.2021^,142.42,"Moderna, Pfizer/BioNTech"
:bh: Bahrain ^12.08.2021^,141.49,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^11.08.2021^,140.18,"Moderna, Pfizer/BioNTech"
:is: Island ^06.08.2021^,139.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cl: Chile ^11.08.2021^,139.08,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^12.08.2021^,138.87,"Moderna, Pfizer/BioNTech"
:dk: Dänemark ^11.08.2021^,136.71,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:nr: Nauru ^27.07.2021^,136.46,Oxford/AstraZeneca
:sm: San Marino ^12.08.2021^,135.71,"Pfizer/BioNTech, Sputnik V"
:ca: Kanada ^12.08.2021^,135.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^11.08.2021^,133.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^09.08.2021^,130.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^12.08.2021^,129.62,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^11.08.2021^,129.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^12.08.2021^,128.87,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gb: Vereinigtes Königreich ^11.08.2021^,128.43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^12.08.2021^,127.31,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:ie: Irland ^11.08.2021^,126.32,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^08.08.2021^,122.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^12.08.2021^,121.21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^12.08.2021^,118.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^11.08.2021^,117.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^11.08.2021^,117.27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:cy: Zypern ^12.08.2021^,117.22,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^12.08.2021^,115.6,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^12.08.2021^,112.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^06.08.2021^,112.27,Pfizer/BioNTech
:se: Schweden ^12.08.2021^,112.12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^11.08.2021^,109.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^11.08.2021^,107.6,"Moderna, Pfizer/BioNTech"
:ad: Andorra ^19.07.2021^,106.58,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^11.08.2021^,106.22,"Moderna, Pfizer/BioNTech"
:lt: Litauen ^12.08.2021^,106.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^11.08.2021^,105.91,"Moderna, Pfizer/BioNTech"
:us: Vereinigte Staaten ^12.08.2021^,105.81,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:gr: Griechenland ^12.08.2021^,104.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^09.08.2021^,101.99,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:cz: Tschechien ^12.08.2021^,101.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^11.08.2021^,97.54,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:cu: Kuba ^10.08.2021^,97.13,"Abdala, Soberana02"
:tr: Türkei ^12.08.2021^,96.56,"Pfizer/BioNTech, Sinovac"
:kh: Kambodscha ^12.08.2021^,93.3,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:pl: Polen ^12.08.2021^,93.22,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^12.08.2021^,90.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^12.08.2021^,89.84,"Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^12.08.2021^,86.38,"Oxford/AstraZeneca, Pfizer/BioNTech"
:jp: Japan ^12.08.2021^,85.53,"Moderna, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^10.08.2021^,82.66,Oxford/AstraZeneca
:rs: Serbien ^11.08.2021^,82.43,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:my: Malaysia ^12.08.2021^,81.53,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sk: Slowakei ^12.08.2021^,80.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^11.08.2021^,79.9,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ar: Argentinien ^12.08.2021^,79.13,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:sv: El Salvador ^12.08.2021^,77.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:fj: Fidschi ^09.08.2021^,77.07,Oxford/AstraZeneca
:hr: Kroatien ^11.08.2021^,76.7,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pa: Panama ^12.08.2021^,76.3,"Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^12.08.2021^,75.3,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:lv: Lettland ^12.08.2021^,74.81,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^12.08.2021^,74.06,"Oxford/AstraZeneca, Sinopharm/Beijing"
:cr: Costa Rica ^09.08.2021^,71.52,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lk: Sri Lanka ^12.08.2021^,71.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ag: Antigua und Barbuda ^10.08.2021^,71.5,Oxford/AstraZeneca
:bb: Barbados ^11.08.2021^,63.85,Oxford/AstraZeneca
:co: Kolumbien ^10.08.2021^,60.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
":kr: Korea, Süd ^12.08.2021^",58.09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mx: Mexiko ^12.08.2021^,58.02,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:au: Australien ^12.08.2021^,56.77,"Oxford/AstraZeneca, Pfizer/BioNTech"
:dm: Dominica ^30.07.2021^,56.33,"Oxford/AstraZeneca, Sinopharm/Beijing"
:me: Montenegro ^12.08.2021^,56.31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:kz: Kasachstan ^12.08.2021^,55.94,"QazVac, Sinopharm/HayatVax, Sputnik V"
:jo: Jordanien ^11.08.2021^,55.71,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:kw: Kuwait ^03.07.2021^,55.62,Pfizer/BioNTech
:az: Aserbaidschan ^12.08.2021^,55.31,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:gy: Guyana ^10.08.2021^,52.9,"Oxford/AstraZeneca, Sputnik V"
:om: Oman ^09.08.2021^,52.02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:bz: Belize ^11.08.2021^,51.0,"Oxford/AstraZeneca, Sinopharm/Beijing"
