Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:il: Israel ^23.03.2021^,113.22,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^18.03.2021^,91.67,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^23.03.2021^,75.61,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^23.03.2021^,46.92,"Pfizer/BioNTech, Sinovac"
:mc: Monaco ^19.03.2021^,46.07,Pfizer/BioNTech
:gb: Vereinigtes Königreich ^22.03.2021^,45.21,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^23.03.2021^,39.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mv: Malediven ^15.03.2021^,39.35,Oxford/AstraZeneca
:us: Vereinigte Staaten ^23.03.2021^,38.34,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mt: Malta ^22.03.2021^,34.18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^22.03.2021^,32.02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ag: Antigua und Barbuda ^19.03.2021^,26.22,Oxford/AstraZeneca
:sm: San Marino ^22.03.2021^,25.2,Sputnik V
:hu: Ungarn ^23.03.2021^,22.68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:qa: Katar ^23.03.2021^,22.13,Pfizer/BioNTech
:bb: Barbados ^22.03.2021^,21.5,Oxford/AstraZeneca
:dm: Dominica ^11.03.2021^,18.84,Oxford/AstraZeneca
:ma: Marokko ^23.03.2021^,18.58,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sg: Singapur ^22.03.2021^,18.32,"Moderna, Pfizer/BioNTech"
:ee: Estland ^23.03.2021^,17.11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^22.03.2021^,16.65,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^23.03.2021^,16.11,Sinovac
