Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^27.12.2021^,265.88,"Abdala, Soberana02"
:cl: Chile ^28.12.2021^,227.53,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^24.12.2021^,224.27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:is: Island ^28.12.2021^,208.25,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^29.12.2021^,206.31,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:mt: Malta ^28.12.2021^,203.84,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^29.12.2021^,199.7,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
":kr: Korea, Süd ^29.12.2021^",199.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^28.12.2021^,193.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^28.12.2021^,193.58,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:ie: Irland ^28.12.2021^,190.86,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^29.12.2021^,189.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^28.12.2021^,185.49,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:es: Spanien ^28.12.2021^,184.48,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^28.12.2021^,184.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^29.12.2021^,183.75,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:it: Italien ^29.12.2021^,182.18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^28.12.2021^,181.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^28.12.2021^,180.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^29.12.2021^,179.37,"Moderna, Pfizer/BioNTech"
:bn: Brunei ^14.12.2021^,179.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
:kh: Kambodscha ^28.12.2021^,179.01,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:ca: Kanada ^29.12.2021^,178.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^28.12.2021^,177.32,"Moderna, Pfizer/BioNTech"
:qa: Katar ^28.12.2021^,176.83,"Moderna, Pfizer/BioNTech"
:de: Deutschland ^28.12.2021^,176.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^18.12.2021^,175.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:my: Malaysia ^29.12.2021^,174.84,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:se: Schweden ^28.12.2021^,172.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^23.12.2021^,172.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^28.12.2021^,171.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^28.12.2021^,165.87,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:gr: Griechenland ^29.12.2021^,164.89,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^26.12.2021^,164.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^28.12.2021^,164.68,"Moderna, Pfizer/BioNTech"
:au: Australien ^29.12.2021^,163.92,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^28.12.2021^,160.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mn: Mongolei ^29.12.2021^,160.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mu: Mauritius ^28.12.2021^,159.95,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
