Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:il: Israel ^19.02.2021^,82.4,"Moderna, Pfizer/BioNTech"
:sc: Seychellen ^17.02.2021^,62.39,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ae: Vereinigte Arabische Emirate ^20.02.2021^,56.15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:gb: Vereinigtes Königreich ^19.02.2021^,26.3,"Oxford/AstraZeneca, Pfizer/BioNTech"
:us: Vereinigte Staaten ^20.02.2021^,18.33,"Moderna, Pfizer/BioNTech"
:bh: Bahrain ^20.02.2021^,15.97,"Pfizer/BioNTech, Sinopharm/Beijing"
:cl: Chile ^19.02.2021^,15.03,"Pfizer/BioNTech, Sinovac"
:rs: Serbien ^14.02.2021^,14.5,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mt: Malta ^19.02.2021^,14.06,Pfizer/BioNTech
:mv: Malediven ^20.02.2021^,12.95,Oxford/AstraZeneca
:dk: Dänemark ^19.02.2021^,8.18,"Moderna, Pfizer/BioNTech"
:tr: Türkei ^20.02.2021^,7.75,Sinovac
:is: Island ^19.02.2021^,7.54,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^17.02.2021^,7.07,"Moderna, Pfizer/BioNTech"
:pl: Polen ^19.02.2021^,7.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ro: Rumänien ^20.02.2021^,7.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^20.02.2021^,6.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^18.02.2021^,6.86,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^19.02.2021^,6.81,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^20.02.2021^,6.67,"Oxford/AstraZeneca, Sinopharm/Beijing"
:gr: Griechenland ^20.02.2021^,6.65,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^20.02.2021^,6.57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^20.02.2021^,6.48,Pfizer/BioNTech
:pt: Portugal ^19.02.2021^,6.44,"Moderna, Pfizer/BioNTech"
:sk: Slowakei ^19.02.2021^,6.31,Pfizer/BioNTech
:ie: Irland ^17.02.2021^,6.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^20.02.2021^,6.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^18.02.2021^,6.28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hu: Ungarn ^19.02.2021^,6.21,Pfizer/BioNTech
:mc: Monaco ^18.01.2021^,6.12,Pfizer/BioNTech
:de: Deutschland ^19.02.2021^,5.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^19.02.2021^,5.8,"Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^20.02.2021^,5.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^19.02.2021^,5.68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^19.02.2021^,5.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^20.02.2021^,5.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^18.02.2021^,4.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^19.02.2021^,4.38,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sg: Singapur ^10.02.2021^,4.38,Pfizer/BioNTech
:li: Liechtenstein ^17.02.2021^,3.94,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^19.02.2021^,3.72,"Moderna, Pfizer/BioNTech"
:hr: Kroatien ^18.02.2021^,3.46,Pfizer/BioNTech
:kw: Kuwait ^15.02.2021^,3.21,Pfizer/BioNTech
:br: Brasilien ^20.02.2021^,3.21,"Oxford/AstraZeneca, Sinovac"
:bb: Barbados ^17.02.2021^,3.17,Oxford/AstraZeneca
:om: Oman ^19.02.2021^,3.09,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^09.02.2021^,2.82,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:ru: Russland ^10.02.2021^,2.67,Sputnik V
:lv: Lettland ^20.02.2021^,2.35,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^12.02.2021^,2.1,Pfizer/BioNTech
