Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ae: Vereinigte Arabische Emirate ^28.08.2021^,179.9,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:uy: Uruguay ^28.08.2021^,157.42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mt: Malta ^27.08.2021^,154.54,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:is: Island ^27.08.2021^,153.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^28.08.2021^,152.25,"Moderna, Pfizer/BioNTech"
:sg: Singapur ^27.08.2021^,149.77,"Moderna, Pfizer/BioNTech, Sinovac"
:qa: Katar ^28.08.2021^,149.11,"Moderna, Pfizer/BioNTech"
:cl: Chile ^27.08.2021^,149.02,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:dk: Dänemark ^27.08.2021^,146.19,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:sc: Seychellen ^09.08.2021^,145.07,"Oxford/AstraZeneca, Sinopharm/Beijing"
:pt: Portugal ^28.08.2021^,142.86,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^28.08.2021^,141.68,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cn: Volksrepublik China ^28.08.2021^,140.76,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:ca: Kanada ^28.08.2021^,139.38,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^26.08.2021^,139.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:be: Belgien ^26.08.2021^,137.89,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^25.08.2021^,136.68,"Pfizer/BioNTech, Sputnik V"
:nr: Nauru ^27.07.2021^,135.97,Oxford/AstraZeneca
:ie: Irland ^27.08.2021^,135.77,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bt: Bhutan ^22.08.2021^,132.94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^27.08.2021^,132.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mn: Mongolei ^28.08.2021^,129.77,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:it: Italien ^28.08.2021^,127.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^28.08.2021^,127.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^26.08.2021^,127.26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mv: Malediven ^26.08.2021^,125.61,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:no: Norwegen ^26.08.2021^,123.59,"Moderna, Pfizer/BioNTech"
:cy: Zypern ^26.08.2021^,122.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^28.08.2021^,122.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^27.08.2021^,121.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^27.08.2021^,120.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^27.08.2021^,119.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^15.08.2021^,118.49,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^25.08.2021^,117.52,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:lt: Litauen ^28.08.2021^,116.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cu: Kuba ^26.08.2021^,116.46,"Abdala, Soberana02"
:at: Österreich ^28.08.2021^,115.28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^26.08.2021^,112.0,"Moderna, Pfizer/BioNTech"
:mc: Monaco ^06.08.2021^,111.49,Pfizer/BioNTech
:us: Vereinigte Staaten ^28.08.2021^,109.39,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:gr: Griechenland ^28.08.2021^,109.37,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^26.08.2021^,109.1,"Moderna, Pfizer/BioNTech"
:tr: Türkei ^28.08.2021^,109.02,"Pfizer/BioNTech, Sinovac"
:kh: Kambodscha ^27.08.2021^,108.21,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:cz: Tschechien ^27.08.2021^,106.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^28.08.2021^,102.89,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sa: Saudi-Arabien ^28.08.2021^,101.94,"Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^27.08.2021^,100.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ec: Ecuador ^27.08.2021^,100.64,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:jp: Japan ^26.08.2021^,98.8,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pa: Panama ^26.08.2021^,96.46,"Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^28.08.2021^,95.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ee: Estland ^28.08.2021^,95.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sv: El Salvador ^27.08.2021^,93.66,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:si: Slowenien ^28.08.2021^,90.76,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^28.08.2021^,90.57,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:lk: Sri Lanka ^28.08.2021^,89.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:br: Brasilien ^27.08.2021^,87.68,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ma: Marokko ^28.08.2021^,87.14,"Oxford/AstraZeneca, Sinopharm/Beijing"
:fj: Fidschi ^23.08.2021^,86.18,Oxford/AstraZeneca
:rs: Serbien ^28.08.2021^,85.91,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:kn: St. Kitts und Nevis ^27.08.2021^,84.65,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^27.08.2021^,82.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^28.08.2021^",81.96,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^27.08.2021^,79.89,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hr: Kroatien ^28.08.2021^,79.8,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cr: Costa Rica ^23.08.2021^,78.48,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^24.08.2021^,73.84,Oxford/AstraZeneca
:au: Australien ^28.08.2021^,72.54,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bb: Barbados ^26.08.2021^,69.31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:co: Kolumbien ^25.08.2021^,66.8,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:om: Oman ^23.08.2021^,64.71,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:bn: Brunei ^25.08.2021^,64.64,"Oxford/AstraZeneca, Sinopharm/Beijing"
:mx: Mexiko ^27.08.2021^,64.51,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:tt: Trinidad und Tobago ^28.08.2021^,63.68,"Oxford/AstraZeneca, Sinopharm/Beijing"
:az: Aserbaidschan ^27.08.2021^,63.52,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:ws: Samoa ^23.08.2021^,62.44,Oxford/AstraZeneca
:kz: Kasachstan ^28.08.2021^,62.38,"QazVac, Sinopharm/HayatVax, Sputnik V"
:me: Montenegro ^28.08.2021^,62.07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:jo: Jordanien ^28.08.2021^,61.26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:nz: Neuseeland ^24.08.2021^,60.33,Pfizer/BioNTech
:gy: Guyana ^24.08.2021^,59.24,"Oxford/AstraZeneca, Sputnik V"
:mk: Nordmazedonien ^27.08.2021^,58.6,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:dm: Dominica ^27.08.2021^,58.1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sr: Suriname ^28.08.2021^,55.51,Oxford/AstraZeneca
:ru: Russland ^28.08.2021^,54.48,"EpiVacCorona, Sputnik V"
:py: Paraguay ^27.08.2021^,54.41,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
